"MR1";"MR2";"MR6";"MR4";"MR3";"MR9";"MR7";"MR5";"MR11";"MR8";"MR10"
"#-beautiful";0.112138989599207;-0.0846003083257921;-0.0621469635438972;0.629221942360145;0.179578356726534;0.255991696012537;0.128579176732253;0.0567509304318466;0.0272614368968785;0.0401178452455633;0.190842146310259
"cheerful";0.753617227678299;0.0627784950309696;0.165470858822185;0.131263847889228;0.189814013589036;0.110611948886572;0.0148629284791246;0.0696870708318307;0.0921583055677061;-0.0287759425100547;0.196198048089151
"clean";0.81796952457989;0.00556941925545327;-0.124923974354884;-0.110642745172056;-0.0969038157385316;-0.00782678061992073;-0.00489611572022531;0.154738459193287;-0.0217726088926963;-0.000901021450543043;0.150247550317537
"clever";0.0916846074645628;0.0421674842354571;-0.065526326386871;0.0186275779017244;0.818664951741014;-0.00183516792714756;0.0253682824472387;-0.0358921877018281;-0.0583088405835463;-0.0383064384348324;0.00383686436228126
"comfortable";0.318088638623112;0.129723566996181;-0.256496404467566;-0.126261599020366;0.107086353581425;0.098925412927018;0.120481491056934;0.174151649621341;0.218855790181272;0.511501995121585;0.32039907645853
"competent";0.0602515953340508;-0.0128705361146032;-0.0321829935024859;0.179636614109594;-0.101032474654832;-0.113371764566733;-0.0686948335721235;0.109424436574221;-0.0650256212059664;-0.0455293028886272;0.768246484389347
"complex";0.122520981446656;0.15985112692529;0.00737759712202346;-0.0284542154378535;0.0220616581454473;-0.194077812577465;0.0387894211519927;-0.0784911907092428;0.229162652113449;-0.0344527564028419;-0.0190883479808889
"confident";0.116233184616053;0.169795883770443;0.080516598052498;-0.0935589368660595;-0.0391830688798395;-0.29110308947455;0.442897999705717;-0.0423715397783365;-0.0362250841907071;0.0444341032164629;0.000565581613379386
"cruel";0.301419622395644;-0.032327907227091;-0.125078932861706;-0.023188680007776;0.750244088409014;0.120946046673271;0.102670491459382;-0.0694176602727494;-0.115011613752075;0.201117359681027;0.012925237147242
"dangerous";0.0559119170267573;0.084375251181809;0.0216306372940197;0.291974453158362;-0.103563542583027;0.119732339758711;0.0740892662067238;-0.0840575613099719;0.671747678284489;0.0927206873321591;-0.0435306670346168
"delicate";0.352514258165295;-0.0905236333100269;-0.037135144092352;-0.0071898197489909;-0.0255143269396499;0.496892660676334;0.106148960428905;-0.177489038315149;-0.159147908019843;-0.171063265094551;0.117361053236635
"delicious";0.302113668560551;-0.0517237549990296;-0.0876974327215161;0.281740536911322;0.141679201085856;0.127578697914379;0.0868546359791996;-0.185700489527082;-0.120004979441057;-0.17827036919221;0.504811367699215
"delighted";0.671952321996807;-0.0598545251227112;-0.00568762112492902;0.00727660687448247;0.136343507996417;0.36856154713792;0.0726644625048932;-0.0226005972555334;-0.0822595647852407;0.206379316221576;0.00207125026060997
"delightful";0.405012263156437;-0.00759897720586478;0.000971067831300873;0.517417385503212;0.100982003002686;-0.0405511495844405;0.0330896757026507;-0.0836561501480021;-0.0265259982565128;-0.335341622205114;0.24999123333034
"determined";-0.0379855506501337;0.181544392894456;0.459842714128552;-0.013591801406882;0.00646544363318593;0.114967828730621;-0.174107089862665;-0.054241203041787;0.111427678523057;0.147195350432667;0.177987495464463
"different";0.718891683136121;0.0550587259735915;0.0850359223965848;0.173845231314363;0.130668047598619;0.059841932298641;0.108122919076765;0.0974481958259808;0.110591417020841;0.306114727845777;0.120975929847293
"direct";0.575215155944148;-0.104981460565145;-0.109636515143084;0.350949517563994;0.158392022768386;0.149688420388484;0.0901571178555896;0.0925552789144924;-0.0823692300675365;0.403211615269796;-0.125731200069625
"encouraging";0.0526517355361666;0.102945522776745;0.675431640425378;-0.090371914760365;-0.150801957383956;0.0258297197190681;0.287971386280917;-0.0300739828645863;-0.0628109080380882;-0.00742721668323501;0.012395571781845
"enthusiastic";0.550169836981548;-0.148633032269896;-0.0856616234902541;0.123632849313881;0.122417803154172;0.339863546054139;0.167151340273809;0.0943895647652654;-0.000312257446154782;-0.142847133420184;-0.118809522402491
"exciting";0.529966556706348;0.101682090538167;0.0499712020200874;0.321428092137474;-0.0150498885572532;0.450923186438886;-0.0390962163453162;-0.0304867621874371;0.103015099336825;0.351675663296462;-0.0408590679467096
"extraordinary";0.0772219158585559;0.0747326154506155;0.00415991668201583;-0.0316878737322446;0.21376986951937;0.220248788239584;0.663552787957494;0.0266207832149008;-0.0282507435052789;0.0140276917809118;0.0410690042974342
"extreme";0.699841822707467;0.135992988530632;0.202346668608307;0.110127956724603;0.19847879247912;0.272895434652133;0.010885090012945;0.0974707742211429;0.203121746204323;0.0252592772418633;0.155216103210314
"fair";0.748892652067482;0.0389147944886656;0.123921920947561;-0.0224907114185614;0.0765921285199979;-0.0515622733373208;0.172250906927116;0.0269777759263647;-0.021575748922327;-0.0199302302213904;0.178907425197223
"faithful";0.35657806921613;0.263736918157525;0.0600423049233167;0.0915340609433651;0.248364901725303;-0.391220749128439;-0.064172309333539;-0.0787955525093742;-0.0781977041432626;0.254355528026112;-0.165331466961039
"familiar";0.332046884169842;0.136726017454324;0.258455713644709;0.368142232886433;0.00656927440370993;-0.123629810923013;0.189105325074532;0.159407277994014;-0.00248979261150069;0.0781595052774453;0.36320458639047
"fancy";0.129463563972145;0.196653985774426;0.0552310742657877;0.524254859515054;0.275136641733152;-0.31652671150381;-0.097382129831195;-0.0223563034602575;-0.0966555797350258;-0.0925389492005272;0.0336819440437873
"free";0.451989453815157;0.186764316375739;0.141673050073701;0.232903488692475;-0.0148013738307615;0.296457140805999;0.251987065447043;0.00461273390937018;0.0844499221183458;0.141171526920352;0.140373491227412
"generous";0.308290495630819;-0.108326787821905;0.185289636972324;0.0269110229159212;0.237228916331814;0.279335662857761;0.0450591244268072;0.432688402720055;0.0465432137793828;0.463590306287581;0.221161688349555
"gentle";0.763552606736602;-0.00869867607335778;0.128204675140592;0.148220226657625;-0.138707059187751;0.0108403416980692;-0.0586374077558782;0.0285858739861684;-0.0319881846164436;0.179240436965185;0.00746326507298923
"greatest";0.665936778458954;0.28305225594083;-0.00175613527409372;0.145252916803154;-0.0398480591866543;0.110517763785404;0.124675936160233;0.0012887207664364;0.0178708905284401;0.199402507313641;0.0621296770405894
"happier";0.115326916582769;0.651041820587438;0.214048936401541;0.0522111105541921;-0.0636467816058106;-0.110800894164022;0.190398281382597;-0.0363633695381167;0.107573766220356;-0.0353968623053846;0.281013880741748
"harmless";0.234512362474747;-0.075688424734465;-0.0193048509577238;0.219230832068876;0.0708636799460163;0.148340796774265;-0.01319021544196;0.63216621280103;-0.0109633414877502;0.000151390042470774;-0.0614915774717152
"heavenly";0.197081369405568;0.169531853170935;0.422233363447423;0.259807154627398;-0.140187518846804;-0.216104792982703;0.461363963455232;0.146575971043747;-0.0443250902801378;-0.0167318582146626;-0.0305553305431791
"historical";0.160751724197422;0.214320007627545;-0.19883216454947;0.266529493480334;-0.16763007219145;0.185634128785412;-0.0455975598217634;0.0861622017929805;0.06772643188832;0.152699976332639;-0.109925068349545
"holy";-0.0346543012734564;0.90010648757004;-0.0258939781474773;-0.00378086718544188;0.0517384314380544;-0.0431389999662813;0.0643540093479882;-0.00437556508305931;-0.0356643793047841;-0.0407422036055977;-0.0752173429003535
"honest";-0.0155450710548722;0.00283552974167051;-0.0855418303378729;0.3696465395533;-0.111180663108659;0.0103220973704231;-0.0240182774876715;0.402638806131441;-0.0641719275607631;0.193809348247895;0.20108984745205
"intellectual";0.0526517355361665;0.102945522776745;0.675431640425377;-0.0903719147603651;-0.150801957383956;0.025829719719068;0.287971386280917;-0.0300739828645864;-0.0628109080380879;-0.00742721668323501;0.012395571781845
"interesting";0.119333972089733;-0.00952914413053321;0.150501561613903;0.32621056607357;-0.0355785060652563;0.438392419439186;0.356819455502364;-0.0821673999004035;0.211733328584446;-0.0269748589383668;-0.0798906946044707
"irregular";0.447521849061684;0.0714408829729825;0.183504922157775;-0.12225018301667;-0.114946494611239;-0.117539634353219;-0.0835178695959526;-0.118661699393101;0.601940468783707;0.252500649562704;-0.0186437773534828
"liberal";0.00752733262475429;0.00976900690781047;0.367260468214855;0.126589353824522;-0.0222088996651455;0.00543525472531314;-0.125220534716821;0.15932056946915;0.0265003170991477;0.126525128703272;0.611042914491438
"loose";0.189588250315894;0.0635408246430015;0.270140277982795;0.24445188918304;-0.0967787534385579;0.0912527392794121;-0.0216193068038308;0.0875110494924358;0.296467535066336;0.407244726501068;-0.0517509513960784
"married";0.0916846074645628;0.0421674842354571;-0.0655263263868711;0.0186275779017244;0.818664951741014;-0.00183516792714743;0.0253682824472388;-0.0358921877018281;-0.0583088405835463;-0.0383064384348323;0.00383686436228125
"mighty";0.476595090999611;-0.0138784485099651;0.0253129116814047;0.465201395683818;-0.103355532203523;0.287964516988359;0.0121047201670298;-0.0199148231277117;0.212967376386386;0.229863106159542;-0.03317511590341
"modest";0.0916846074645628;0.042167484235457;-0.0655263263868711;0.0186275779017243;0.818664951741013;-0.00183516792714736;0.0253682824472389;-0.0358921877018282;-0.0583088405835464;-0.0383064384348322;0.0038368643622811
"moral";0.0777348395399926;0.776525910384434;0.149193465337773;0.0471043222902001;-0.0134318581509379;0.0236046631722206;-0.0161803100696724;-0.110576902745067;-0.00573011477989012;-0.0487740544818051;0.0827984145707072
"mysterious";-0.0255653657845751;0.738122858928588;0.411304681079324;-0.0233854429406638;0.0266786537056372;0.0273042226091213;0.144267951898813;-0.0373293340334102;0.0509576270490677;0.085520721254104;0.0534827707513994
"natural";0.460485233545885;0.413529275927235;0.355871347592438;0.167537677000425;0.130079123436283;-0.058056582585097;-0.0137708274163039;-0.108976713937383;-0.000156519562017204;0.14811858179738;0.115606330382477
"neat";0.263907826255313;0.111779417737383;-0.087098095837722;0.119531988598034;-0.211673874488894;0.0651660078790746;-0.0736959222508236;0.364491436348615;0.00285797587053033;0.0985689609064938;0.241598241148833
"original";0.448680333974081;-0.0980104808534195;0.240044332849401;0.031749289496305;0.220601494415734;0.596156997060076;0.0647054186148316;0.104489448475662;0.00144706380715927;0.00935742079238858;0.00242757240270824
"passionate";0.0979012216992597;0.0628980079658115;-0.146571893056526;-0.131976731552721;-0.080095373789957;-0.0843440916142707;-0.0390294313440924;0.082168935505869;0.688909870028235;-0.0445099150011979;-0.0211733710299132
"peaceful";0.253638439955628;0.533075860350934;0.177411527650399;0.230233979436416;0.166603446980348;-0.0395751959722232;0.18868027161188;0.0182403925759079;-0.103308715985749;0.15015164727177;-0.144873285757759
"pleasant";0.586456774501454;0.146558730824405;0.391924818976099;-0.01868970582217;0.0501238961114208;0.28147706539885;0.151444068153393;0.0678670855574374;0.110847381336981;0.0491365250755254;0.293961266232577
"popular";0.19847172927012;-0.0557165137334371;0.390509516492318;-0.0615668769815677;0.0050779166104721;0.00506116305440331;-0.119402792539906;0.0989292881471401;0.0176392139095233;0.532910219047992;-0.00778146466131737
"powerful";0.527501404977285;0.0119690592325232;0.202049439728405;0.0772646730947145;0.106280007462705;-0.0133005070754379;0.197694626676619;0.167245050689615;0.148559710253376;0.118189945809111;-0.0993797386338402
"proud";0.186982473005859;0.0561782356241715;0.742957743146912;-0.108716772492456;-0.141567858883504;0.0395328181313802;0.142103101591476;0.0501789213216896;0.0174698795977741;-0.08139263658095;0.00507438833272165
"prudent";-0.0958564279492675;-0.0888945616110222;-0.0648244869343808;-0.0674826798509754;-0.00182874788057165;-0.080447344457375;0.0138263129676072;-0.0529561353226197;0.703206547433581;0.0325024184185444;0.0127693277958502
"quiet";0.368984592395018;-0.0679714271250359;0.0746079658362466;0.15097653646662;0.00428940055293413;0.124450271835104;0.425346754863684;-0.0415775115682552;0.0690047832369307;-0.0174684720178033;-0.0226700540315027
"safe";0.187061435711441;0.0715407875288837;0.0677993053218191;-0.0136987159154329;-0.0966273883147296;0.0400837371066348;0.319877040264574;0.179044621322854;0.326248865614371;0.351608791902043;0.31827039080627
"secure";-0.0880656248611849;-0.0926546727006215;0.22384951433097;0.0750557114412816;0.003837463049064;0.0754002865820804;-0.0142053103957773;-0.0952007918638766;0.736598793911934;0.0676099445894142;0.0953166811870426
"selfish";0.417973048089705;-0.018645280063329;-0.000564672224764678;0.33350428820147;-0.0880328540642255;-0.108208705154333;0.244404048196412;0.128357811326686;0.136244874960131;-0.313028333669958;-0.126822666139991
"sincere";0.0181750257515006;0.0239495615263226;0.116502245213357;0.145525996475185;-0.123310810332108;-0.115155088324066;0.252336389375709;0.772193894460372;-0.0772585369615687;0.0291051332779143;-0.0223064358602169
"social";0.529966556706348;0.101682090538167;0.0499712020200873;0.321428092137474;-0.0150498885572531;0.450923186438886;-0.0390962163453163;-0.0304867621874368;0.103015099336825;0.351675663296462;-0.0408590679467096
"surprising";0.320368555659505;0.200528961701087;-0.137580948711045;-0.147379345340629;0.0585468198665312;-0.100632685895459;0.369264900440254;0.105020268416478;0.135459501421795;0.404652846793596;0.230773412534244
"unfair";0.576898540849538;0.043661111468659;0.392545176230551;-0.0808899121777306;0.125184833609176;0.219345057760977;-0.0779519941545171;0.139364759890912;0.00431850098591679;-0.113788587166712;-0.101579012863032
"weak";0.142588157636242;-0.0679344379299383;0.127525731692851;0.279775151193414;-0.00901047864516114;0.302661131136144;0.396571433228732;-0.0404468988210886;0.310768335016709;0.0525979431281963;-0.0673456856480514
"professional";0.170303011855069;-0.0516717940123569;-0.0689360984711768;-0.106471325987061;0.203429195346751;0.407037452962445;0.0896345106755063;0.433505924088132;-0.111630679812614;0.161697082331094;0.32785044062242
"suited";0.0904101389592343;-0.085598393871312;-0.061642659352876;-0.0437712917661339;-0.102856588699742;0.37148997339726;0.0280541855840771;-0.108994710006579;-0.0949047455868597;-0.0697912951155644;-0.0839744201705144
"superior";0.529159092175078;0.153886102008162;0.114203524217701;0.312191271161929;0.189713494090108;0.404967223933312;0.154393604580753;-0.0978974675761955;0.0656955214525808;0.188956620227162;0.228636849002016
"universal";0.273055647876636;0.117616561418877;0.421247632613204;-0.0548394473374897;0.190774733544175;0.469981921996984;-0.0509944490050734;0.0093417611763295;-0.0705274570436544;0.0254538034898857;0.0194954536204881
"thoughtful";-0.0346543012734565;0.90010648757004;-0.0258939781474773;-0.00378086718544183;0.0517384314380543;-0.0431389999662814;0.0643540093479883;-0.00437556508305937;-0.0356643793047841;-0.0407422036055977;-0.0752173429003533
"warmth";0.0505459829618024;-0.098012295144456;0.0128421455354155;-0.104777923680548;-0.0418857014855034;-0.103567637516705;-0.0332153930138087;0.807724202596018;-0.0152427521476546;-0.037864274628799;0.0868127632570437
"graceful";0.802141508222925;-0.13170137611386;-0.104629092444149;-0.0625957145335053;0.0650887875981901;-0.0853253015199837;0.0682683221108667;0.013773415148386;-0.0681809474984062;0.00120742185851034;0.0272357639216831
"minded";0.250684148863925;-0.0199156252728872;0.248248005533649;0.0608759020932889;0.188574273523863;0.0850819181984937;0.0409719430170728;0.0887086587777819;0.000986496844902223;0.0895633134028909;0.504934659071935
"rich";0.661627163599462;0.168121096224266;0.0563633240498936;-0.0180393707353464;0.520754083180102;-0.102265822316448;-0.0281014290593472;-0.0135783206338089;0.0367989035898791;0.0422505786293084;0.0324358724696752
"uncertain";0.229649045763088;0.457409016360428;0.243139125218777;-0.0527811261938174;0.0678716375389793;-0.190841841774298;0.209684371407369;-0.0584288054838946;0.120548054054211;0.115657776566569;0.0573321287283168
"strong";0.163636776547929;0.0769828514360959;0.466272318408455;0.0233129312912028;-0.0748234580338974;-0.0666286066665723;0.0441765105352461;0.00616250210054009;0.134250210517193;0.487653571917926;0.342938618843299
"sacred";-0.037530865225171;0.308096883693348;0.179586819071683;-0.0410388803621783;-0.101558563689992;-0.120776416390522;0.800266130799248;0.032495269123067;-0.0807912823015871;0.00430374186499553;-0.00626954725627758
"welcome";0.0387802024023312;-0.0529113165789008;0.0235836954677581;0.131051758496854;-0.0935522241961406;0.0191165420173407;0.501894444949217;0.0446544065542135;0.471430691018074;-0.16210392747028;-0.110280097736768
"wise";0.077221915858556;0.0747326154506155;0.00415991668201589;-0.0316878737322446;0.21376986951937;0.220248788239584;0.663552787957493;0.0266207832149007;-0.0282507435052791;0.0140276917809118;0.0410690042974342
"curious";0.218166386111399;0.475937476739753;-0.29046870011919;-0.111253816966867;-0.165005732393242;0.128506109122955;-0.115247288771768;0.0213670149716494;0.231710486706173;0.104634597808094;0.0491924751116577
"pleasing";0.0347889238634674;0.103912284617936;0.0121889543570684;0.633834028740034;0.150396929875435;-0.213548748285228;-0.0648965212958503;-0.0218006079214969;-0.09882764363825;-0.0728941727424889;0.149556064705753
"worth";0.473611498428464;0.0302678966481318;0.631690724517869;0.0918662886501749;0.034812051456637;-0.116530332992873;-0.148553904982343;-0.0175686881242788;0.0608821627593727;0.0848486751553019;0.106536455981875
"kindly";0.340413439321366;-0.0981229398612151;-0.0585290014259463;-0.0242490334260357;-0.0297173652844635;-0.236759181689245;0.0195459241414214;-0.14209758768413;-0.103147372400196;0.707958745952595;-0.0937758047469799
"reasonable";-0.0112111464625167;0.169886005893234;0.0299193940695617;0.450561480835249;0.00201134665878938;0.0447141474799391;-0.105374687068868;0.331971826874573;-0.0851708182388631;0.0665439294303674;-0.269809967174142
