"MR4";"MR2";"MR3";"MR7";"MR5";"MR6";"MR1";"MR8"
"#-fair";0.0557087051314819;-0.0100088988621026;0.109437262595651;0.38645648108496;-0.0306811823774148;-0.140655480392759;-0.18937762007206;-0.291914974123661
"#-reasonable";0.672760802651169;0.135733067590447;0.0127650840858026;-0.0390458582368711;0.199239920634667;-0.0641560012426303;-0.00911478765665435;0.17721225179267
"#-unpleasant";0.192071337607523;0.25341387775408;0.0092596963632266;0.0218307797286444;-0.092436071678679;0.00818628501627072;-0.16734085338555;-0.00476933679753336
"accustomed";0.00189401886093145;-0.0294428446059574;0.0733167775928173;-0.00520666386789335;-0.0970072006324748;-0.150498182411921;-0.0463674132770455;-0.414854479345512
"afraid";0.568642664496617;-0.0000238434683157103;0.272627401286786;0.10031390012298;0.0480710273236458;0.0135679914180258;0.392322529102474;-0.0120303322226189
"amusing";0.6556417939986;0.0471886362672568;0.0813534974687463;0.0857484936560751;-0.00528024240378448;-0.124206432534175;0.116588516197552;-0.202577531237353
"appropriate";0.0681886583402333;0.0143468255038689;0.63592568421513;0.0594633098975381;0.108030453402029;-0.023076257327338;-0.0899988670337693;-0.0311851665418709
"beautiful";0.33120841879698;0.152283325807277;0.487511928762229;0.159145121071358;0.075838728460648;0.0187396677794459;0.387286652888552;0.00698017655485595
"best";0.116599531381978;0.362309913926441;0.142881420888952;0.340714810286217;0.166863386320335;0.123373826081772;0.297768319377955;0.0172313932793958
"calm";-0.0171078025567634;0.0467607614246732;0.105227174583771;0.286216472112521;0.45282312328282;0.22476987398697;-0.0511488546725213;0.00782688078259325
"capable";0.131904347787302;0.472352687955634;0.277491056005298;0.240063873284815;-0.0138939784922342;0.267018370840578;0.131902934715158;-0.0586032274673533
"cheerful";0.00681991575614068;0.655090449630333;0.062655456539774;0.102301069669955;0.0513649668458184;0.32377854368211;0.164777047654605;-0.151428833763261
"clean";0.598110148097938;0.0133699625928926;-0.17301640262403;-0.0317163567506861;-0.0456839551502568;0.29053626785234;0.0134270401894157;0.0505519749852441
"clever";0.10022990899376;0.290083014749522;0.311141784454009;0.150897492732529;0.433909629626162;0.0399327696706361;0.123160823299745;-0.10814704729344
