"MR1";"MR8";"MR2";"MR7";"MR5";"MR6";"MR4";"MR3"
"#-fancy";0.629335611639076;0.00812479872640859;0.093358235991877;0.192083539324662;0.257707417387921;0.183214522048665;-0.0612435810724546;0.11667751268331
"#-happy";0.190822845202946;0.285991131510917;0.0981483631188943;-0.00884239359620336;0.449031315691246;0.0184203145337976;0.351668135649464;0.118359460293336
"#-married";0.160712591619948;-0.0484242496928007;0.633308455171067;-0.126055900269961;0.0784215839881795;0.0998110505714662;0.00274251742548005;0.0663207696416149
"#-pleasing";-0.109860212707039;0.500476705976817;0.0811928232311441;-0.0621520772616202;0.0189170810824245;0.0923065870513299;0.0222775087093194;0.0316919809824721
"#-wise";0.498020584432646;-0.134244659226048;0.322046992770618;0.186056210749154;0.0138439907560807;0.0678474329586834;0.290079673948363;0.248847170935916
"accomplished";0.0736610112528474;0.138406140912397;0.147476807101738;0.113916567999021;0.100813763240613;0.192332236587275;0.269434010856171;0.715385095317266
"afraid";0.351793406272967;0.313139757811407;0.422299627364348;0.254150848462057;0.389742793894283;0.262651567064162;0.146184367907117;0.174127351274714
"alert";0.0610985464198198;-0.055033375430305;-0.070002993988269;0.0486814398955756;0.493729486510893;-0.0706888943715109;-0.146994331043119;0.218266389979385
"amusing";0.662735356687792;0.286972555218478;-0.0378655529140948;-0.0249560910340595;0.0132368330831077;0.340248781965566;0.138306199194329;0.0604089239078303
"beautiful";0.603378963491112;0.270095039611623;0.328747594995875;0.155341370111639;0.155713832173026;0.275344102488223;0.392999636757852;0.141953066152593
"best";0.430633287078964;0.414754529972337;0.281819020199429;0.188259971195042;0.412191995656879;0.208898755454771;0.0769796979119503;0.199685940243035
"blessed";0.319638519587084;0.119284829890225;0.456625294851549;-0.0746628611058821;-0.00955135217674227;-0.00317487180562235;0.28204384864268;0.122710055739912
"bustle";0.64371494052683;0.0539884247888147;0.0493838914692551;-0.155878312079292;0.159288117628973;0.000199343981895089;0.0102788155830729;-0.0442160499413341
"calm";0.286133869458976;0.559249578647246;-0.107233320470306;0.26027431288693;0.193722747144177;0.0487891062776743;0.0167780702134126;-0.0367009132849322
"capable";0.151816015506428;0.616430173200879;0.367181356568292;0.197750505510075;0.0524698232315025;-0.0286234034067214;0.11974642829183;0.212470253834352
"careful";0.323318569705641;0.634456906593386;0.153264129385957;0.114186578840471;0.0699074188841326;0.27709479801319;0.131628090592627;0.0231824660669889
"cautious";0.0584458005537882;0.502391162412198;0.241569524730038;0.245051975589005;0.201266081082899;0.260032568105926;0.323328321325352;0.151972426727006
"charitable";0.186227435408845;0.112452365066364;0.309439135837617;-0.0447722995751167;0.0919304193741499;0.14538995693874;0.381567782484336;0.277810977062079
"cheerful";0.473217955569642;0.341500939375656;0.269349596709607;0.213619126998452;0.319837827024553;0.368857470859101;0.221050355035564;0.132304854449869
"clean";0.489775089199339;-0.00782929286526701;0.0891927529043466;0.150721099367113;-0.119143374709108;0.35231412183538;0.0691375711354444;0.0588288535820153
"clever";0.393351830577815;0.509249649613726;0.382359328797504;0.140053039452817;0.244433817484264;0.266344354567117;0.289504426510533;0.0146327249530416
"comfortable";0.418970443143347;0.420714040862769;0.210435493485279;0.367508853456821;0.336201906354326;0.327376466911405;0.204869854761094;0.113205218260877
"compassionate";0.151165182707495;0.0803100730029296;0.138507447280279;0.0969622700174135;0.350495473862287;-0.102022665080444;0.398680415603672;0.0898815771187738
"competent";0.104736357568354;0.47616492636041;0.129166147429981;0.111099853289641;-0.0661365054144723;-0.0763466767682397;0.20447487041762;0.16679659925309
"confident";0.380667136905926;0.38431367037209;0.00901927187785873;0.176572606604782;0.309911658959738;0.139445835422925;0.235970880520501;-0.0163772644800604
"cruel";0.472857377798113;-0.00269551061707769;-0.0678560689433706;0.270561185856382;0.180937374063335;-0.139800176954936;0.301107736074644;0.18479773814907
"curious";0.0485709474650782;0.333916652158425;0.359639162515013;0.130811018928449;0.142772394186119;0.423252626678642;-0.0414678427155176;0.169410233787982
"dangerous";0.0748708610034511;0.427762655237559;0.156130047958722;0.12798543674453;0.136064705884975;0.485021956721372;0.245358779651875;0.183870463648207
"delicate";0.449299380404677;0.564692909232644;0.191896620759343;0.0633981112452443;0.017872853795298;0.254760320771099;0.301334400633494;0.0719047593793858
"delicious";0.101710635345929;-0.18625003233465;0.46871047014302;0.285515375568893;0.253028365518789;0.372872099712963;0.190034424441659;0.219236942383877
"delighted";0.362901376657613;0.332029661874118;0.449747631218978;0.283587853304717;0.413665307852937;0.0970825075926161;0.143818601426413;0.090280059057956
"delightful";0.48563171336196;0.34853178390676;0.363046160014355;0.243860533281408;0.288635169440181;0.276120458826846;0.206137581999617;0.142707991680927
"determined";0.363914495776209;0.139286357820662;0.449820976938419;0.132508203004327;0.33081445406639;0.409947985919569;0.31745454205781;0.173265480501506
"different";0.506225272259194;0.274281261527673;0.394960329312784;0.163046954546485;0.328366325014648;0.252505321455919;0.198289813183396;0.172621548297003
"direct";0.080667364970205;0.318092934678684;0.309485956675606;0.0219003350262834;0.32625064114871;0.171157404527669;0.297181797233495;0.297780834396262
"encouraging";0.131698846945033;0.129354646543516;0.460032317540589;0.106037125317101;0.0843423941043028;0.509934779494498;-0.0491500127479706;0.174569001809677
"energetic";0.40048035625861;0.467782725110669;-0.000626085119043313;0.196619570701173;0.156402998989521;-0.0312936702370498;-0.0715767000978344;0.160943867228392
"entertaining";0.378372442293541;0.000180016318034126;0.446266112495691;0.166939943731078;0.0255857671269923;0.0374497127373945;0.2424469709696;0.12704841941636
"entitled";0.00404148541312181;0.139297948514283;-0.0142068746172511;0.877022800402223;-0.028373086169011;0.054631858758516;0.0969805915564309;-0.131396663990065
"exciting";0.21129802594992;0.540607335547862;0.245290725494311;0.0039271449092648;0.413468322422977;0.125999908043063;0.156107823829836;0.0337741118914215
"extraordinary";0.167128807188836;0.448975220132088;0.193193125853118;0.11852242424472;0.368408710143788;0.21307355262182;0.432956837286198;0.227752342819918
"extreme";0.318144759607037;0.521988720349538;0.460997800833744;0.133153237589912;0.162089093302182;0.163650410708786;0.0397122081415284;0.147181422500634
"fair";0.406008174053383;0.490778426050954;0.262489714269089;0.33455413438126;0.21809643756505;0.302863295755838;0.205687629528217;0.168144142448026
"faithful";0.137886201003658;0.100524058742597;0.116994182164669;0.00714223783783786;0.378653674730732;0.357876212110587;-0.137961197146748;-0.113461280953889
"familiar";0.433166744942934;0.145014024131157;0.194845542328802;0.24299763108773;0.369879390883067;0.0732077670777349;0.305554099614195;0.37742637279695
"famous";0.269665780845444;0.137733201638476;0.332959976749355;0.350229261124392;0.25362717384155;-0.0199493884073116;-0.0233961128130561;0.466373407997159
"fancy";0.0578687649693823;0.324217422109701;0.00373150332326692;0.681588611266596;0.264002111902166;0.212025922154417;-0.0206537636242312;-0.00107124492206579
"feeling";0.24095825861686;0.449365267995765;-0.0629086921671591;0.0840275673912291;-0.0437134374202279;0.214809972865096;0.0454636114346492;0.188513560385735
