"MR3";"MR1";"MR2"
"#-clean";0.210708543924903;-0.00741952173802734;-0.033853540904062
"#-cruel";0.132291669412554;-0.0102539611780112;0.127130202089813
"#-determined";-0.0891668791049914;0.489973467262837;0.0623321535557099
"#-encouraging";0.02471747061532;0.100969879124774;0.206978037626176
"#-happier";0.563736417402777;0.0717522936757239;0.00741125578608726
"#-interesting";0.563736417402779;0.0717522936757233;0.00741125578608673
"#-married";-0.0554855320711877;0.463721993541624;0.0116634628454145
"#-minded";-0.059108745633785;0.520525274609119;0.000832393689835076
"#-unpleasant";0.0837892362837763;-0.0265740330560241;0.20300299834477
"#-weaker";0.112749690778864;0.0990183657516841;-0.0680483082359203
"#-worth";0.00706528780470618;0.0733210499692455;0.255358396434618
"accomplished";0.134295727941018;0.139242309906937;0.181500264242756
"accustomed";0.407411138235313;0.479866945990918;0.243575939345198
"afraid";0.478514591749107;0.553662107679098;0.430145251445005
"almighty";0.0247174706153194;0.100969879124774;0.206978037626177
"amusing";0.414955517275829;0.00237247605131815;-0.247430479660434
"appropriate";0.180282663929033;0.261312524677837;0.282433834859174
"attempted";0.200603480518085;-0.0650825641640318;0.173234770250428
"beautiful";0.52404466925339;0.514310945305404;0.404901300947552
"blessed";0.52161096958344;0.406659865818102;0.0101756588004025
"brave";0.22583275873299;0.254078287096221;0.288480176934593
"bustle";-0.0364550341235921;0.456864168535164;0.113801522829364
"calm";0.30492727941415;0.378288556910089;0.542942674875048
"capable";0.22197090836828;0.324055516337753;0.336065446049158
"careful";0.512479535498848;0.367072663900875;0.272321938039974
"cautious";0.392652958640782;0.165737355738177;0.0990648159212942
"charitable";0.39675014518877;-0.131364031032375;0.0970992093459681
"cheerful";0.403379318180063;0.565491796191437;0.492518752115897
"clean";0.240079281135883;0.448557500823578;0.241896016587891
"clever";0.257606025372134;0.374701736772425;0.35037481438578
"comfortable";0.324933997740792;0.606256654277782;0.382672413582598
"compassionate";0.183941020133815;0.0715973868188794;0.0440891493426246
"confident";0.609877577331706;0.330016857180335;0.170702042633607
"conquest";0.257218431376147;0.033795614395063;0.285842942679189
"corrupted";0.0150417771686201;-0.0642711129544151;0.306754664005541
"coward";0.150488619111378;-0.042756429323096;0.147819744473824
"cruel";0.447835313767767;0.478707494451356;0.276734014083671
"curious";0.386612806412277;0.472328657675663;0.468464595045033
"dangerous";0.549373620712304;0.281933321738242;0.22847348081324
"daring";-0.0185651904367417;0.0770108280859531;0.0826430545517249
