"MR1";"MR7";"MR3";"MR2";"MR4";"MR9";"MR6";"MR5";"MR10";"MR11";"MR8"
"#-accomplished";0.151561662480472;0.00458165601895018;0.125262862416039;-0.00259132939589936;0.645357553332247;0.0485475599521864;0.122893335054052;0.191664423535236;-0.059298448892326;-0.00809180559581026;-0.0124735829195599
"#-curious";0.0645036895681854;0.602609391632555;0.0434448787600875;0.377127909863165;0.0642263042352057;0.0426962889785063;0.0600331166068355;-0.0109618414770714;-0.185865842604653;0.085400998304868;-0.0488343436373299
"#-extraordinary";0.284999258908797;0.219605390185848;-0.132865033735677;-0.0832535555687467;-0.0850622860786207;0.0521047090249269;-0.129704316790899;-0.121984352674427;0.23975790275221;0.00227281130252553;0.0765326609466837
"#-married";0.0589307129027457;0.0876508914210641;0.0675366404880531;-0.0521866419055398;0.0251414186790668;0.411699730618721;0.02291451919953;-0.052293068650879;-0.190121510074681;0.04786216947894;-0.0194526165838963
"#-rich";0.0875589547649209;0.0190474473707115;0.00263733138665335;-0.054495483700901;-0.0281369753535244;0.587469960325861;0.306833930132283;0.11317488782265;0.0533163606186096;-0.0177002208844508;0.0806762426175785
"#-strong";0.208074319499916;-0.0747902171394303;0.378439188592345;0.0858763967482162;-0.0423247872139212;0.0721287441825281;-0.0453152895398353;-0.0314987776048375;0.0748131840885791;0.0688745694088355;0.010225624301149
"#-worth";0.063708861007713;0.0816931093099681;-0.0504935952581019;-0.0330182700055252;0.133492158268892;-0.0921205725998338;0.0251879474918483;0.443379601320483;-0.0163030826131331;-0.135700316186027;0.0977213905323301
"accomplished";0.275407659556922;-0.121254527757816;-0.0762316876963312;-0.00731600936078484;0.109830858273901;-0.0455028399423224;0.141295298493988;-0.0165325054912693;0.155379108786169;0.663421323548911;0.0377062552643166
"accustomed";0.449358845403949;0.0530641277114963;-0.0933023097863546;0.458555664770374;0.266026837398204;0.0833971045161617;-0.0267120827793743;0.0825599752594719;0.109553078414931;0.149537830959228;0.131190526968895
"afraid";0.606369419917255;0.284908624334629;0.187820125937169;-0.0145037111429447;0.357757639105109;0.0875258459281226;0.126995487685445;0.0212324631672898;0.160313625969083;0.135922664601604;-0.0391592482046687
"amusing";0.396401683550997;-0.0483122345426076;0.201281034100588;0.549999145517341;-0.017930434769;0.0663022834823455;0.0368464059850734;0.0813025133409689;0.12389558479667;0.0930358197933128;0.213661669140678
"appropriate";0.461740476766336;0.120661064955518;0.172436641234708;-0.160394737193107;0.14738323351861;-0.159297439139737;0.207710502848562;-0.114095556941934;-0.064147251365044;-0.182079132973978;-0.186089360941337
"beautiful";0.490270128843371;0.433578929531088;0.211431545840287;0.195436259452017;0.207691199922613;0.0922989898340975;0.0229776189661449;0.0598726786275185;0.177418442963655;0.00848341843216108;0.00192209898343791
"biggest";0.0172118738950148;0.0967949368079824;-0.0218082422591657;0.651368548049604;-0.00549655046516372;0.00840720073831245;-0.0175351555921379;0.0122152338659794;-0.0148571124111294;-0.0399406477839615;-0.0311510786187017
"blessed";0.0173982637313395;0.118457782292133;0.413772773811471;0.372399777456064;0.11343370658979;-0.00769013749406318;-0.0687116788682578;-0.067283679827112;-0.0442965258469904;0.0594238941856538;0.176551194319721
"brave";0.360403609557351;0.52082417907712;0.375980583718948;-0.0987934712959086;-0.192323724700249;-0.00314530147846513;0.0299446152634309;-0.0340586632121171;-0.29714000260203;0.0454987842072801;-0.0842598087080512
"bustle";0.380085099649135;0.144910457096206;-0.0608465835042592;-0.0584319460650359;0.32900173627663;-0.0370579422524537;-0.189966210867691;-0.0683762732152303;-0.0855812414773093;0.00838528741815535;-0.0180056518636849
"calm";0.377222306568691;0.331525741105939;-0.0583879161217553;0.189291048653278;0.298161915200091;0.0994938276047896;0.236261918792428;0.232744537030952;0.180040496891805;0.0966542050561298;0.0382522766146501
"capable";0.261293915107941;0.0369225099429502;-0.0191868153118481;-0.0819835385746199;-0.153214567787349;-0.0623584385142879;0.0562627536511653;0.531423816039631;-0.0171747238304409;0.153415714033814;-0.0326265035134865
"capital";0.0953914328522836;0.599237707310684;-0.0485632277686434;0.0464205460989759;-0.0605643225268165;0.0971705886081561;-0.0749028196289635;0.27617774016123;0.288560441356089;-0.0809769935905536;0.00708144938786539
"careful";0.561114074771855;0.0409071113266359;0.208109938333135;0.219438647039205;0.101367634108166;0.32224150488397;0.164984812865368;-0.00918229055021638;0.179438539341733;0.192287233161291;0.0974449314181226
"cautious";0.448165544230335;-0.0740123349003694;0.194768562262037;-0.0314388196279461;0.0997329376513526;0.13942225120668;0.47943462496176;0.130475445997502;0.108732863171611;0.063771883574615;-0.060426455174776
"charitable";0.152073980965959;0.0870396798991717;0.308636001627829;-0.0411380049141445;0.116727480208885;-0.152655713410516;0.0281709332799079;0.412582600132733;-0.0220740134438737;-0.19220302893313;-0.0594449439936221
"cheerful";0.382587612239235;0.315098807429319;0.387527855879039;0.361900916685646;-0.00789375014694162;0.286915657572896;0.16382260413369;0.141093750021294;0.100462395171265;0.126706742157583;-0.0155315049903264
"clean";0.415356977118789;0.107102960341278;0.302809997792322;0.250000840039329;0.16479177060267;0.333966934686741;0.00802077699705111;0.0965660871362695;0.339297426215922;0.072284315624894;-0.00623565213653652
"clever";0.45443539764137;0.169124899544239;0.128718206045918;-0.0621184148332166;-0.227956945140394;-0.0572577070635003;0.108528594007535;0.209041315365546;0.068807533376982;0.235557450713155;0.0661166930285135
"comfortable";0.520610482560504;0.152488577821989;0.322394525099878;0.287773276834719;0.00252101056334481;0.303797267521639;0.169720529062956;-0.0231220128817002;0.179519798364475;0.0607009827284932;0.136996903513819
"compassionate";0.168267611483455;-0.0399072518541513;-0.0657016726734174;-0.0300404879849987;-0.112508210877122;-0.071870742488511;0.213967518816481;0.0952845707303741;0.428690789728935;0.0697838707998228;0.0798746611803824
"competent";0.0785595552546203;0.100893156821397;-0.0510796544440171;-0.0674351895897189;-0.0175329467135644;-0.105050893469046;0.111964008596159;-0.0552111973709205;0.496359288741989;-0.029814102592981;-0.0361294685674349
"confident";0.38153697003407;-0.0534515629562946;0.16431278681477;0.187509688858787;0.0984887287748433;0.0193641910469481;0.201090497746254;-0.189982080469621;-0.0776394827823114;0.0129687721698763;-0.0889140220708361
"cruel";0.402974618968019;0.220130688092815;0.0722517213919627;0.217019179092289;0.00742170208749361;0.124984674189221;-0.00903400983515697;0.149940362804958;0.123364985296669;-0.1199387734017;-0.150315884623347
"curious";0.500353038871994;0.219500019926283;-0.029931603288292;0.279933015182251;0.226488425503192;0.240634135651332;0.299881216543575;0.130063434049488;0.143986994582249;0.174121971797212;0.136773839792778
"dangerous";0.423216032203721;0.0125024129613355;0.392106940886949;0.255102390703003;0.195631456380031;0.146601608658277;0.105653786305031;0.137450224493426;0.281189795668669;0.132434151488344;0.00107531652470238
"daring";0.00386428789338977;-0.0279013595691017;0.106085028362888;0.0136599032425476;-0.0761600306169395;0.366371920876825;-0.0687508733789528;0.0911653335397293;-0.0608870932769641;0.207118303902781;-0.045148858591618
"defensive";0.187298008217982;-0.0139092528075861;0.00823674831091668;-0.1236684419344;0.639939909491336;-0.00049928998792196;-0.0286538925198284;-0.0737599768987375;-0.0693034049618978;0.36457742138669;-0.148587345321119
"delicate";0.547000474748165;0.270934684968371;-0.0129626519048198;0.168815094153069;0.0744613570208928;0.207716942916536;0.18166597714605;0.11553698170384;-0.0537498152179472;0.119811684108529;0.123946262217101
"delicious";0.216621718340844;0.590376883758531;0.174483200652918;0.198360354080882;-0.0697882343281061;0.221678473162107;0.20581733925544;-0.0449055030603229;0.0555201728551841;0.119134169804193;0.0270854643663956
"delighted";0.597918170748191;0.225933084182674;0.119710815382153;0.290771618704124;0.22716080362111;0.10271994792287;0.0301743532537219;-0.0760431342693218;0.166410382160147;0.134119142764164;-0.109135170252695
"delightful";0.601067266959556;0.374843409558253;0.0402765329878912;0.300930652324621;0.0148069688853159;0.0919988214929253;0.0836833614768617;0.22203063972108;0.108024715224965;0.0232495783526055;-0.0198335650539994
"determined";0.394639305719686;0.187959071255262;0.195724706840645;0.117904868227168;0.123689517621265;0.14904243606416;0.17468458258157;0.0285181066722574;0.288070578732152;0.277935239135141;-0.115171637488173
"different";0.576181106243149;0.177442393471682;0.187160123091253;0.249145999838651;0.25234074736696;0.112871988452933;-0.0508052220322974;0.185991262718886;0.152552190640935;0.091074426064441;0.0837215495873018
"direct";0.144834807874121;-0.0523468665972131;-0.0605393198958533;-0.0512804727842865;0.00277750067868712;0.179353325184334;0.274006605292488;0.152784858278983;0.0939335726439439;0.00131628340812262;0.237381734646935
"effective";0.019096426967227;0.0415644897504826;-0.065662247645971;0.486116639128328;0.00113150484812461;-0.020012332282986;0.0362851145657826;-0.0817743253003759;-0.0209365185739817;-0.0584629276582503;-0.0506879102506337
"efficient";0.156953354401026;0.056665766019203;0.255918461626874;-0.0599085364557904;0.414810421105427;-0.186745644834624;-0.00701780736743098;-0.15221532040317;-0.0710410214442337;0.0579857236766569;0.269500542488862
"elite";-0.069070410017077;0.211867192429008;0.0629820810368863;0.509506305214737;0.100790139432014;0.0635412248507258;0.157055628083903;0.0282504735877488;-0.065303495317913;-0.0453410264047843;-0.0584174163638288
"encouraged";0.146157985142962;0.0371454178589972;0.075771380526873;0.00439970550362769;0.673939188175366;0.00604864313258769;0.0535904124369915;0.0664864959448307;-0.0828757485899346;-0.0201590290469757;0.0290374526503609
"encouraging";0.148247813920153;-0.00617912258166553;-0.0974406091169703;0.254874887487061;0.130491491839688;0.0536349595354489;0.172895981800767;0.456475699000156;0.0239205744788797;-0.040561049402026;0.12085860787136
"energetic";0.488582475312921;0.16636283670155;0.12776437717111;0.165994640903238;0.0218733511456164;0.239487063153141;-0.163430170320339;-0.114956366526294;0.460380277888446;-0.000169236998794288;-0.0210066695778574
"entertaining";0.137435154510613;0.0328010675982838;-0.111634224368572;0.450260050302805;-0.0676198272465253;0.0804520603422225;-0.0472586283421342;-0.0130494229730008;0.0683939986711789;0.0686386473532875;0.0545381054934174
"enthusiastic";0.246486855811183;0.380711505909182;0.228013975584967;0.191047170961139;0.303857416124913;0.0634953981500469;-0.0171811774222157;-0.0673282627562327;0.0397342635954814;0.102292398759422;0.25226223641741
"entitled";0.263423126685548;0.00478737815575504;0.50282450183666;-0.0555370478602499;-0.057227026484662;-0.163026108068419;-0.0267364627247189;0.152946851135056;0.0212762813263095;-0.141620704397926;-0.166161413593319
"exciting";0.271652603953601;0.681198075660205;-0.0348510274423696;0.102168767358347;0.279476357790857;0.148682067902102;0.00367009866949728;0.0222600292492777;0.0205438962501748;0.083882896024083;0.206375372959965
"expensive";0.152098141559669;0.246718629965171;0.289973303437547;0.338667717268755;-0.0749879959319929;0.0106476434876832;0.0137930845188199;0.151476905376187;0.0350159548775655;0.181319024500992;0.298427034538758
"extraordinary";0.744139745407941;0.0991333114317494;0.21710235148337;0.075834483713667;0.139772036076294;0.019676861365217;0.186268694273182;0.164952645435838;0.118757365092807;-0.067186801069712;0.125170922961457
"extreme";0.607133322049517;0.05530824777153;0.0306440544425735;0.158284722378614;0.27853491623386;0.049479969085569;0.0989551751252884;0.285908315864977;0.13858746277795;0.156441938249993;0.0997694451746135
"fair";0.489943168099106;0.225462125032779;0.0567970318049188;0.13286511197724;0.278520476156774;0.264777349821953;0.310348868363715;0.154474650582787;0.127335427033327;0.188703695176056;-0.00914829655318211
"faithful";0.447404766987572;0.338228761901566;-0.0241636032398644;0.241305034586435;0.372283025359165;0.0768670610834437;-0.18310638657955;0.0381854118884336;-0.00594420578473864;0.16413435602196;0.170211835971772
"familiar";0.566097097230847;-0.0105717727567774;0.326348241932998;0.0306164062787707;-0.0220767332261561;0.269803433260709;-0.0568967713861745;-0.0479687825791792;-0.0389011808271554;-0.21908009746269;0.111330299076444
"famous";0.308214680699864;0.1566895273298;-0.114459993315983;0.115125376837142;-0.0334826695211061;-0.00124291709033724;0.428952492795004;0.303285581900207;0.0549945615256687;0.114741540629171;0.14872426581574
