"MR1";"MR2";"MR3"
"#-extraordinary";-0.100655982944587;-0.0684055579977969;0.464937010373763
"#-familiar";0.10052180440838;0.455252108159723;0.152561599638561
"#-strong";0.00808497291756429;-0.107183297146249;-0.0306744201082958
"#-worth";0.201372059756828;-0.0620269728284818;-0.0444817564685954
"afraid";0.258859891160121;0.132241775219022;0.245581809429996
"beautiful";0.733159197514522;-0.11480659715543;-0.133852658638403
"best";0.4320322571305;0.503374398082962;0.109630930025927
"biggest";0.468604138495666;0.250843423687027;0.0717993269520539
"blessed";0.302684671211453;0.0155921427804303;0.31670383725939
"brave";0.000803133600520089;-0.0500116829512642;-0.0525774013505661
"calm";0.73424452064765;0.0560062723644487;0.0464213790082063
"capable";0.475122424571199;0.110102459855886;0.0515086638295009
"careful";0.801205308930716;0.0784511567160191;0.10410084909116
"catholic";-0.00419417143703793;0.896556927648864;-0.141884217375754
"cautious";0.154691344156748;0.43878157094912;0.245211619884259
"charitable";0.0398036754392206;0.863396852457463;-0.0398469116899683
"cheerful";0.365629167243868;0.226817718735338;0.135120041472933
"clean";0.108894493565195;0.24490452538734;-0.138751353660803
"comfortable";0.491151878004001;0.106531937307501;0.0418269782777816
"competent";-0.0320733781785068;0.168519938381556;0.740649127793949
"cruel";0.103154364685644;0.1908996540215;0.0887735210348118
"curious";0.00185337247579787;-0.0247495474959083;0.418621964260926
"dangerous";0.150931804812136;0.245816963360741;0.156009814661856
"delicious";0.596589961391549;-0.0337752496296773;-0.0918288443174763
"delighted";0.468415199597987;0.14577682052286;0.103903132462382
"delightful";0.402279318078846;-0.104609756136393;0.281697724472831
"determined";0.337369240793841;-0.0121934655571542;0.312061499397091
"different";0.560207863711243;0.240562343007727;0.174924623505836
"encouraging";0.165089814633176;0.104152326290485;-0.0810522112412773
"extraordinary";0.637841688166503;0.234744563157369;0.272154952863366
"extreme";0.670847951804077;0.145219260208159;0.0322395746501236
"fair";0.289838071752165;0.630427334960819;-0.0282850347577846
"faithful";0.313183549821294;0.71978383825479;0.0159885303979998
"familiar";0.353360870760125;0.255179023388768;0.0211374985760575
"famous";-0.0165990363997314;0.070643636849608;0.798270880625109
"fancy";-0.0335551784455522;0.299196509920074;-0.121312280896215
"free";0.223282736929838;0.0892066088555232;0.557781787230885
"friendly";0.241955595346534;0.537302343605378;0.22293387756555
"generous";-0.0765829286753303;0.201336961080454;0.293720604314195
"gentle";0.583340985336813;-0.0755847050496293;0.274285994170015
"greatest";0.328261817526212;0.343531071200633;0.415818198375852
"happy";0.627979840039094;0.311147553266754;0.211042043588221
"heavenly";0.122092599279173;0.0383995557753449;-0.0623361162318473
"helpful";0.451958007479857;0.2444933549584;0.0142096016820048
"historical";0.238066805885506;0.00803083196283718;0.143420970224377
"holy";0.440216397269912;0.350739638809386;0.0773835491931226
"honest";0.302366653360406;0.724459453799579;0.0707287932338882
"humble";0.523961056252671;0.0501288008457273;0.28512406436315
"improper";0.444692224190633;0.343304518196446;0.0590331776990968
"jest";-0.0860050428207671;0.142776676098222;-0.135736356730609
"loose";0.417297277597332;0.170251464564609;0.233547176116882
"mighty";0.0650001604194347;0.172770725786808;0.219483927616639
"natural";0.0573462001105582;0.205593639064126;0.719753443709437
"original";0.114253820369344;0.713084055491298;0.195530446935258
"outrageous";-0.111694623964496;0.168577848050712;0.218817746257549
"passionate";-0.0662926936333667;0.399050947324369;0.0448814118965805
"pleasant";0.808999190888194;0.0417988223572147;0.22734493800134
"powerful";-0.0947893325466079;0.315269268506598;0.0952654142561084
"profitable";0.175583001040095;-0.0482176769209995;0.295912118371159
"qualified";0.00808497291756442;-0.107183297146249;-0.0306744201082956
"quiet";0.467524305420187;0.731995165827174;0.0695968263011843
"reasonable";0.282347374746958;0.00252769066273437;0.173848595576006
"religious";0.170169899026179;0.617456312725069;0.101401085463897
"rich";0.51603036327499;0.579735718638467;0.118389166733975
"scared";0.398095739577602;0.0895287367658968;-0.221630409876612
"scripture";0.23669400580322;-0.016374634275257;0.102698250738725
"secure";0.698045923718941;0.168552851831994;-0.0674767359311949
"sincere";0.349710094064913;0.671410401163279;0.10514786185466
"strong";0.45668214117359;0.272255216697331;0.213817892441945
"suited";-0.0165990363997314;0.070643636849608;0.798270880625109
"superior";-0.0328611359278133;0.0743012668107857;0.785240793015597
"surprising";0.608436794251828;0.197760486036107;0.0320309275264822
"universal";-0.001884964000113;0.87309047537307;-0.1750723690934
"unpleasant";0.167529255302365;0.168520662272067;0.0661599726848996
"weaker";-0.0860050428207671;0.142776676098222;-0.135736356730609
"wealthy";-0.00419417143703799;0.896556927648864;-0.141884217375754
"wise";0.268437260524809;0.0288066518359064;0.593603077053306
"worth";0.182233841606012;0.703720404948584;0.0104593330305185
"weak";0.596889609760568;-0.0988434912584598;-0.017114126923323
"subordinate";0.0903292353874575;0.160035541520114;0.13742305068193
"special";0.120406049955157;0.0661325048019393;-0.0635204173530605
"welcome";0.554794309719096;-0.109139189613146;-0.0960813012014075
"top";0.393937952896565;0.045024501804074;-0.204065844432912
