"MR3";"MR2";"MR1"
"#-married";-0.0718976288832023;0.387963197321901;0.056581439294608
"#-quiet";-0.0526388872419394;0.0435997173648467;0.222906564172183
"accomplished";0.0704306375026621;0.142040965600211;0.249504566814986
"afraid";0.565146115150424;0.135388198741235;0.537624654275116
"amusing";0.415225429339939;0.313262730039646;-0.320404725449058
"appropriate";0.0603467447405373;0.184391509125537;0.323082382547334
"beautiful";0.150634563794273;0.0424692189392286;0.67110383732042
"best";0.312457869310443;0.296731783325596;0.576053425117986
"blessed";0.0425402221835887;0.0941113613379572;0.0342350807639874
"calm";0.134767907137863;0.710748060858633;0.246067709206372
"capable";0.477436999468675;0.420945029107681;0.303159742081749
"careful";0.494855898007135;0.243333014540967;0.0256042683557624
"cautious";0.460463824226677;0.249624025660074;-0.107925973799593
"cheerful";0.284714114772629;0.444259632623515;0.208523057137328
"clever";0.244084088949017;0.59981060356686;-0.128871841703758
"comfortable";0.531497408853934;0.344613356187493;0.388842808074195
"compassionate";0.468529234290548;0.078109415966221;0.0814796137540548
"confident";-0.0649866921841853;0.695163237643142;0.14397104242809
"cruel";0.317645254952948;0.256742457911121;0.298041802400624
"curious";0.415225429339938;0.313262730039647;-0.320404725449058
"dangerous";0.589748336638862;0.094629066338317;-0.15422490314981
"delicate";0.334319003986677;0.470526049169087;0.359514309303678
"delighted";0.680980628938732;0.387726945836974;0.143361630557538
"delightful";0.3740425403954;0.151117009074587;0.588127271108144
"determined";0.334033245176896;0.657261402461621;0.168944527527953
"different";0.433907171406505;0.40436526822009;0.440179209830064
"direct";0.581504385453353;0.292631701165827;-0.00399606804362443
"encouraged";0.52687172694534;0.319293250712013;0.227891189996528
"encouraging";-0.0673671566573594;0.63428970102394;0.273539436985693
"enthusiastic";0.272634909655597;-0.0043191144485271;0.104265821169226
"exciting";0.158958901432178;0.429520689560896;-0.0357377445747186
"expensive";0.32512998607446;0.140164328410572;0.12649284485512
"extraordinary";0.214420401844274;0.488671398986535;0.474480027148085
"extreme";0.530417775801614;0.139008496079736;0.0887137500909662
"fair";0.152477538815282;0.335426976859878;0.377345222095353
"faithful";0.334417160004806;-0.0222961476165583;-0.096660619983797
"familiar";-0.173442336463326;-0.0235893142365438;0.353908042932843
"famous";0.262706217042032;-0.056751874510714;0.0968556158424287
"fancy";0.271558737948844;-0.0231714677861284;0.421989994382195
"fascinating";0.320536755665758;-0.113256862568091;0.00360962942561824
"free";0.409204428994831;0.354491509917115;0.465649964417855
"friendly";0.174684345641179;0.247333303784808;0.600042489323729
"generous";0.267438762126133;0.279533094003286;0.363433801382679
"gentle";0.268213045056823;0.17668840382808;0.359607553409462
"genuine";0.285076303686064;0.0952528717309535;0.56178588087317
"graceful";-0.0111962769243421;0.113296905094151;0.344203664096007
"greatest";0.579015415638473;0.351418900717367;0.324932820804655
"happier";0.59849013793851;0.115829367512452;0.0897152257958365
"harmless";0.0123433892748672;0.317699952761793;0.136730863792722
"honest";0.268928365049455;0.277669649659724;0.353234943167772
"humble";0.13147780308564;0.284744326874426;0.234308521742065
"independent";0.329816004593912;0.331754938109327;0.236554448389504
"individual";0.0568132535318501;0.115791829077949;0.199012764031448
"intelligent";0.0666682431068692;0.591707039699923;-0.12700376069971
"interesting";0.180689369513491;0.394047397207981;0.421006571200094
"irregular";0.203785412170035;-0.0161627684212098;0.351187407414037
"legal";0.43012261567373;0.363802477774372;-0.0331993502451538
"liberal";0.0362322666320133;0.595476289794486;0.111198874944144
"loose";0.262706217042032;-0.0567518745107139;0.0968556158424287
"married";0.516619113971783;0.304314555639897;0.320733842202544
"mighty";-0.0161683029578473;0.0131772870183525;0.0623806849993853
"minded";0.165454052563607;0.525108299043666;-0.0846583626349512
"modest";0.292255389852597;0.0382919541812283;-0.230331031395999
"modesty";0.6095413312805;-0.058062919430181;0.147115754708332
"mysterious";-0.0279196986346036;-0.00504071919979195;0.104561417038724
"natural";0.471038251819718;0.49023366411245;0.358345049902343
"neat";0.17525413813177;0.0178526797402827;0.367800939264554
"newer";0.0704306375026612;0.14204096560021;0.249504566814985
"novel";0.262706217042032;-0.0567518745107139;0.0968556158424287
"passionate";-0.216592668652653;0.658304361532686;-0.154896571803684
"playful";0.169535676546907;-0.091779860463047;0.599625739804381
"pleasant";0.238213991054203;0.33920548595381;0.519248292247435
"pleasing";0.591463228639703;0.378526626714993;0.27427066351493
"polite";-0.116775265445098;0.336973141774944;0.341409992948368
"powerful";0.268317694593062;0.0078865541108077;-0.234304906148524
"productive";0.274675907523725;0.256679761894077;0.174986492467554
"proud";0.169947674114114;0.327299463625335;0.504903907162249
"prudent";0.200398902468765;0.577885868398461;0.255549983745138
"quiet";0.337698339065149;0.329013007854376;0.515284471143583
"reasonable";0.124716387844346;0.69537497163055;0.313331997668551
"respected";0.273378882626987;0.318809370859586;-0.0488821464902427
"rich";0.436080587243789;0.421266252420117;0.279761958058974
"sacred";0.166309890811958;0.187759363140967;0.1255624740523
"safe";0.278251497226174;0.467770232042952;0.193920639168059
"secure";0.335369107145633;0.280670642139227;0.247049214967815
"selfish";0.51720598948791;0.292958294616903;0.278963844218132
"shocked";0.360191711599902;0.201536254979711;0.0208695616567916
"sincere";0.417503727012853;0.520953664730951;0.457092624191706
"smart";0.44505777339563;0.0356878659780595;0.409856624320606
"strong";0.468598994440843;0.408133485666692;0.352809426354802
"superior";0.127064644084534;0.282981683790532;0.577788334884764
"surprising";0.6095413312805;-0.0580629194301811;0.147115754708332
"sympathy";-0.216592668652653;0.658304361532686;-0.154896571803684
"thoughtful";0.391588240608531;0.196291380970484;0.468440135753297
"tidy";0.203785412170034;-0.0161627684212097;0.351187407414037
"uncertain";0.481670502412517;0.161017300552462;0.505239931570049
"unfair";-0.0447736934576273;-0.026993240136;0.411064161874351
"united";0.428206494868867;0.149857066666956;0.507243910453871
"universal";0.254595960017067;0.0747352410993518;-0.00886431893722429
"unpleasant";0.304374002537351;0.316930305854237;0.317221005552291
"wealthy";0.186325868864918;0.0546821536682663;0.22447826873335
"welcome";0.239101976071187;0.445902462893136;0.352286337454798
"wise";0.137674234052359;-0.0599544382386385;0.571094585871596
"worth";0.542834113990171;0.342994862698719;0.223148844929421
"original";-0.0435109811864775;-0.0340988270098313;0.275134230327753
"standing";0.088598657638874;-0.0507393570329681;0.475557416461389
"threatening";-0.173442336463326;-0.0235893142365437;0.353908042932842
"weak";-0.112600204206644;0.121695958010804;0.392423811073723
"tenderness";-0.216592668652653;0.658304361532686;-0.154896571803683
"spontaneous";0.401829222385413;0.0295821552617569;0.0569825543565536
"stable";0.334417160004806;-0.0222961476165583;-0.0966606199837968
"suited";0.365572168320741;-0.000808816796437299;0.234668900851218
