"MR1";"MR2"
"#-clever";0.591971468592739;-0.100410266185427
"#-united";0.423414580170175;0.0388002203143624
"#-worth";0.422973670719536;0.163808592355323
"accomplished";0.682299984181466;-0.0158269245994973
"accustomed";0.0536219921669055;0.0538277854473478
"afraid";0.405415401460335;0.577144755753845
"amusing";0.0823058409902092;0.316443781464398
"beautiful";0.513140642833952;0.460093433755122
"best";0.376371873697147;0.642449894925868
"calm";0.186616268178771;0.375182706096678
"capable";0.431437869620132;0.560857676521991
"careful";0.723978274680845;0.0670184810504992
"cautious";0.383755666476485;0.308852397306463
"cheerful";0.399790565725481;0.278296085520008
"clever";0.0120214508292375;0.498438866440502
"comfortable";0.201325695722887;0.611994290841737
"compassionate";-0.0714304859315346;0.381078727002749
"confident";0.246498370463495;0.314185066987657
"creative";0.322875755203981;-0.121977513531959
"cruel";0.585924553073825;0.311808888137331
"curious";0.320367730117885;0.586376362945427
"dangerous";0.0385675311988572;0.343785019438524
"daring";0.155015425854806;0.0110638186945061
"delicate";0.2777627984256;0.589674051261907
"delicious";0.0483106439547381;0.289806985220136
"delight";0.0493924187446801;0.422625620087099
"delighted";0.587533657569602;0.400962511483325
"delightful";0.249135158499666;0.657516163514082
"determined";0.379659921574889;0.456446635833458
"different";0.573232432327216;0.33291432716474
"direct";-0.164982304796927;0.238378487707938
"encouraged";0.471028341052119;-0.0668308661241972
"encouraging";-0.22279425699151;0.307089475508052
"energetic";0.220743474355739;0.374522053460559
"exciting";0.0772867503971252;0.0816254904240675
"extraordinary";0.348814320578267;0.614612990451372
"extreme";0.227867795171297;0.148618773643009
"fair";0.287239101355057;0.620112839591627
"faithful";0.0703798400125985;0.141465525070143
"familiar";0.261553763000402;0.495677771367718
"fancy";0.112408683071095;0.607841499706278
"free";0.154037235463276;0.473347391743936
"friendly";0.574767048437621;0.338590040772101
"generous";0.436191121905991;0.536439520827279
"gentle";0.483094212544426;0.173194236270283
"genuine";-0.0696742790874662;-0.0313739873178953
"graceful";0.494463377459371;-0.0167137985144824
"greatest";0.598894604649;0.389972171574294
"happier";0.367893482410653;0.300904665534443
"honest";0.0196517529494011;0.342636181477545
"humble";0.297574556033828;0.340710857357283
"improper";0.447139333290089;0.141539115145684
"independent";0.350967040962463;0.301967176754935
"intelligent";0.626122814611882;0.251439252993186
"interesting";0.492163852687188;0.420860338173324
"liberal";0.748903695212162;0.0608360265331209
"married";0.361185107191039;0.670004912986968
"mature";0.173056430551362;0.218658203067765
"minded";0.59360736228843;0.152632926400828
"modest";0.0891718092636781;0.407258154205523
"moral";0.0640195380232088;0.508586804956038
"natural";0.315350327645311;0.678125723357739
"newest";0.310828814610551;0.203354451927483
"obliged";-0.136000185000495;0.0950777571782973
"original";0.668457977710027;0.357270133103589
"playful";0.310963802088202;-0.00392994497494951
"pleasant";0.437522525903625;0.609769807787888
"pleasing";0.723598865566431;0.341176401510525
"polite";0.638236401731311;0.102161135681058
"popular";0.697447568499728;-0.064055527120228
"powerful";0.723757651563584;0.178994833535953
"productive";-0.0819579716369121;0.0667762648191296
"proud";0.650000802249109;0.434979717135425
"prudent";0.436146437494683;0.329484140086451
"qualified";0.199774594863656;0.295805078088634
"quiet";0.446303741144731;0.531834447915669
"reasonable";0.389137623952255;0.488911929169094
"rich";0.626339643404877;0.291609720741039
"safe";0.214195867470512;0.475728901304519
"secure";0.342674969805672;0.255196359812783
"selfish";0.131496220830401;0.668319751352244
"shocked";-0.0299743486410719;0.749104901745191
"sincere";0.612851987826471;0.332884981489345
"smart";0.111276989188927;0.21876575166612
"social";-0.0514425520664174;0.273439643924243
"strong";0.13802416883121;0.572183150032216
"suited";-0.186342909120424;0.344196290280785
"superior";0.663617567374099;0.396076059309376
"thoughtful";-0.0549764513870592;0.252183056619665
"united";0.425529201157606;-0.0732525498366179
"universal";0.0699444600150577;0.297973484621793
"unpleasant";0.367593745318143;0.470783503452305
"welcome";0.216725639784487;0.663733010231201
"wise";0.230518120537044;0.475698596580956
"worth";0.767283202107019;0.224466455935159
"weak";0.10498253220367;0.490510196978555
"legal";0.383442588716514;0.0900606120062481
"uncertain";-0.00899549951874114;0.287732569861509
"neat";0.0151252109627954;0.0775417208060884
"special";0.110134601414617;0.0643933199559599
"respected";-0.0111801209590591;0.360506302280241
