"MR1";"MR2";"MR3"
"#-afraid";-0.0707643217608293;-0.0506960279249766;0.45465488954074
"#-dangerous";0.08582147151355;-0.0296229021337239;0.232883936007275
"#-fair";0.407998304819246;-0.0343148388317846;0.326667995118028
"#-pleasant";0.105393987938827;0.395317685366566;-0.0717729229573158
"#-strong";0.10378844201525;0.289375259217143;0.161238523900459
"#-weak";0.110305455831291;0.0365708319939793;-0.0215539214618001
"#-worth";-0.0735988406879663;0.0377215682536858;0.253781467412768
"accomplished";0.41440227692286;0.179364689622275;-0.105656747982226
"accustomed";0.372955322602783;0.288689297704029;0.00586326612682647
"afraid";0.430204450942964;0.409404304913044;0.115819296738234
"amusing";0.257592850585928;-0.021751277121375;-0.0677407270307411
"appropriate";0.277290430944775;0.314412428453901;-0.016562688631763
"beautiful";0.639353427278196;0.38424596347701;0.0990294920793584
"blessed";0.0752715945966311;0.109546247040454;0.166085806480502
"brave";-0.00470183956619868;0.165405135141016;0.00149721051460757
"bustle";0.0182342044709005;0.0781762026106616;0.13003999546793
"calm";0.500333048274268;0.57566460257913;0.0382177405367859
"capable";0.180155333235018;0.0337129583371865;-0.0214851744061307
"capital";-0.0571713227105795;0.173154005999225;-0.0373816462217186
"careful";0.178610951794383;0.347626135627603;0.536690221951712
"cautious";0.552206880476282;-0.0759325196760999;0.0305131914069879
"charitable";-0.0999547906899926;-0.0407223376295764;0.65582309930485
"cheerful";0.4730676802722;0.454836039239211;0.0666146280083468
"clean";0.607262558568002;0.345497109646723;-0.0183420276407001
"clever";0.33479622484474;0.538986145611879;0.152264689130643
"comfortable";0.531857205645487;0.336999575664637;0.099078311238312
"committed";-0.0707643217608304;-0.0506960279249776;0.454654889540738
"confident";-0.0623006905512118;0.0137567620018487;-0.0713202638297175
"coward";-0.0237807620710594;-0.0591324483439466;0.0251256209261538
"cruel";-0.00990405924202978;0.57055539654737;0.249940845292108
"curious";0.263463442495333;0.599732454256436;0.248609016369376
"dangerous";0.111392306407469;0.127238186941895;0.204778328195488
"delicate";0.632362504023047;0.240730776746863;0.0784571489095144
"delicious";0.674953013006215;0.142787275077201;-0.0125614796404357
"delighted";0.47923696073737;0.214046605318476;0.232923750761078
"delightful";0.193594107888702;0.39087171042216;-0.0434028458314242
"determined";0.314457823548963;0.3638580742671;0.161943055500082
"different";0.230981597026808;0.371878441326358;0.374720089662842
"direct";0.078984858471545;0.468814364409964;-0.0230197042510239
"effective";0.409869531659776;0.265531647094764;-0.090976332396538
"efficient";0.257592850585928;-0.021751277121375;-0.0677407270307411
"encouraged";0.459248105066115;0.136083691282265;0.289711778239827
"encouraging";-0.165909387694509;0.10345016928285;0.108479766420404
"enthusiastic";0.32730427739511;-0.197864008719962;-0.036818280557946
"exciting";0.078582717721797;0.0120262403430045;0.470218357765233
"expensive";0.164547918856219;0.299914268981383;-0.0478062399196792
"extraordinary";0.344943863577535;0.401739014212899;0.20339905612975
"extreme";0.00274103497135424;0.46684065326853;0.0410882976125637
"fair";0.480269963053579;-0.00151703715213406;0.337012369696048
"faithful";0.46731204288174;-0.0999221084028534;0.48046005516113
"familiar";0.412241589729585;0.32730650890013;0.0999988421013985
"famous";-0.112732685096365;-0.0951545973448024;0.682908441823398
"fancy";0.484183373849172;0.239500587759274;0.122600879244647
"free";0.245187543188838;0.139682389223865;0.51298463412417
"friendly";0.040765852392383;0.315339438672603;0.232929953470263
"funny";0.334883057907356;0.17785791871994;0.306293143063707
"generous";0.616503425490636;-0.0410404907108585;0.07774450186385
"gentle";0.579071603099503;0.303099860099682;0.192721506642775
"genuine";-0.054717178564822;0.418721663678216;0.143275229389857
"graceful";0.30106995062111;-0.031002600391341;0.362460411118529
"greatest";0.103095647544751;-0.020642073927374;0.425386569383795
"greedy";0.420804551615926;0.0171465731154688;-0.093553865564285
"happier";0.565443189301573;-0.104937917603826;0.228131538685395
"harmless";0.00154250665186194;0.0537896902060684;-0.016154244110852
"honest";0.279002203298176;0.43301845094503;0.333086151900977
"humble";0.498099627074784;-0.0684279002882885;0.19616176945312
"imposing";-0.0152967689709712;0.334518893857985;0.33165276863582
"improper";-0.00498991162325125;0.378490124294317;0.0447787877998903
"independent";-0.0558494367136883;0.0810364427051364;0.373487822263661
"intellectual";0.0732495942007091;0.387067332128225;-0.100145233569416
"intelligent";0.0470225845969741;0.017661245240857;0.315843035096986
"interesting";0.196271859616068;0.356993553390902;0.0424721289010894
"legal";0.120173997371285;-0.11314232245499;0.347238527267944
"liberal";-0.0379452415741695;0.306685216684313;0.20234373339515
"loose";0.0119049228714514;0.410666324719931;0.203547783066667
"married";0.144025946518316;0.495123777854897;0.169960004741877
"mature";-0.0990316858934459;0.403433412505227;-0.140124227818076
"mighty";0.218198843915435;0.353091160691089;0.10449364464344
"minded";0.32478611594962;0.0987605861242989;0.0137427065991654
"modest";-0.0486748613163448;0.294469943379311;0.0773620383997985
"moral";0.0000480813108029182;0.363767643144539;0.099320806409403
"mysterious";0.31756957123143;0.571895165151304;0.172928987748777
"natural";0.250536678769052;0.480496677570444;0.098177162657054
"neat";0.647344007989303;0.35273420259444;0.109549223432264
"novel";-0.0120369711328035;0.437408464912466;-0.0756509044463903
"official";-0.0186035168603463;0.306235959071959;0.00744589313897166
"original";0.589164033377692;-0.0518187713018374;0.210389323480601
"outrageous";0.180741936974357;-0.136560831784436;0.313481992728026
"passionate";0.340971935365254;0.0268687352544533;0.377846078507834
"peaceful";0.624776787640539;0.194592855401051;0.0274011833373599
"playful";0.0361436293824147;0.155704815596053;0.061692397268083
"pleasant";0.730018271189111;0.233741543056431;0.155999670196801
"pleasing";-0.165909387694509;0.10345016928285;0.108479766420404
"polite";0.199699728425733;0.392858856675266;-0.0842648099962221
"powerful";0.217856622551367;0.282632344817505;0.385425155675503
"productive";0.470070408485562;-0.251534241882123;0.0122220846539969
"professional";0.355569369606713;0.227301195643769;0.0101017418097735
"profitable";0.110305455831291;0.0365708319939794;-0.0215539214618
"proud";0.638162051276576;-0.109778074210572;0.348164037378592
"prudent";-0.0206547954963843;0.232052195753572;0.500555048089728
"qualified";0.160964821149998;0.303205517128558;0.227806317086063
"quiet";0.529449961276695;0.382869321283018;0.254180975012845
"reasonable";-0.0644238792075787;0.284960302703986;0.134450554483472
