"terms";"clusters"
"active";21
"affectionate";12
"assiduous";9
"awkward";29
"benevolent";51
"busy";38
"calm";34
"candid";56
"careful";40
"careless";43
"cautious";44
"certain";28
"charitable";44
"cheerful";18
"civil";16
"cold";26
"confident";4
"consistent";6
"constant";20
"cool";40
"courteous";17
"cruel";50
"curious";53
"decided";14
"delicate";16
"dependent";4
"determined";24
"direct";13
"domestic";26
"eager";52
"earnest";17
"easy";26
"eloquent";15
"exact";45
"fearful";7
"fervent";12
"formal";38
"free";40
"fresh";17
"friendly";13
"gallant";36
"general";32
"generous";48
"gentle";31
"gentlemanlike";34
"grateful";15
"grave";47
"handsome";25
"hearty";46
"helpless";35
"hopeless";15
"hospitable";29
"humble";35
"hysterical";35
"impatient";54
"independent";51
"indifferent";19
"intimate";55
"jealous";27
"kind";22
"lively";42
"melancholy";41
"moderate";56
"modest";23
"natural";58
"negative";4
"nervous";39
"obliging";23
"observant";56
"open";28
"particular";25
"pensive";36
"pleasant";22
"polite";19
"positive";38
"proud";48
"prudent";33
"quick";5
"quiet";11
"rapid";12
"reasonable";21
"resolute";6
"responsible";36
"rough";46
"sad";8
"sanguine";33
"scrupulous";41
"second";25
"selfish";33
"sensible";58
"serious";24
"severe";3
"shy";53
"silent";18
"sincere";13
"solicitous";6
"steady";20
"strict";37
"strong";32
"sudden";11
"sufficient";52
"sure";57
"suspicious";30
"sweet";2
"sympathetic";9
"thankful";56
"thoughtful";39
"true";5
"uncertain";10
"unkind";50
"vain";43
"violent";56
"unhappy";49
"weak";29
"wise";1
"zealous";6
"worldly";20
"willing";10
