"terms";"clusters"
"acceptable";71
"accessible";34
"affectionate";65
"bold";27
"busy";37
"careful";15
"careless";73
"cautious";24
"certain";26
"chaste";46
"cheerful";63
"clean";60
"close";5
"cold";66
"compassionate";69
"complimentary";74
"confidential";24
"cool";20
"cruel";28
"curious";49
"defiant";25
"delicate";11
"determined";50
"direct";21
"domestic";25
"earnest";51
"easy";10
"exact";17
"explosive";75
"expressive";38
"faithful";13
"familiar";27
"fanciful";73
"fiery";75
"formal";53
"free";13
"fresh";44
"friendly";60
"general";14
"genteel";34
"gentle";47
"giddy";64
"graceful";33
"gracious";71
"grateful";6
"greedy";46
"handsome";70
"hasty";9
"heavy";55
"helpless";59
"honest";44
"hopeful";46
"hopeless";5
"humble";36
"hurried";18
"imaginative";1
"impatient";40
"improvident";34
"impulsive";64
"incredulous";43
"independent";21
"indifferent";33
"indolent";35
"industrious";24
"inflexible";15
"intellectual";75
"jocular";34
"kind";18
"lofty";53
"lonely";15
"loud";2
"loving";16
"mathematical";23
"mechanical";72
"melancholy";12
"mild";4
"modest";53
"mute";73
"natural";12
"neat";48
"noisy";23
"open";54
"particular";29
"patient";30
"pleasant";52
"polite";34
"political";57
"practical";65
"proud";41
"prudent";42
"punctual";24
"quick";62
"quiet";31
"rapid";65
"reasonable";58
"reliant";73
"reserved";17
"respectful";48
"restless";24
"rigid";4
"rough";30
"second";64
"sensible";10
"sentimental";58
"serene";67
"serious";64
"shrewd";45
"silent";44
"simple";8
"slow";39
"sober";2
"social";58
"soft";45
"sorrowful";48
"sprightly";68
"stable";53
"stately";36
"statistical";72
"steady";43
"stern";3
"stiff";6
"strong";55
"submissive";59
"sudden";48
"sufficient";30
"sunny";50
"sure";32
"susceptible";75
"suspicious";25
"sweet";15
"tender";11
"thankful";53
"thoughtful";56
"tight";38
"timid";56
"true";31
"ugly";48
"uncertain";16
"uncompromising";71
"unhappy";16
"vague";37
"vain";22
"violent";5
"watchful";61
"unkind";9
"windy";7
"wiser";23
"weak";47
"womanly";73
"willing";19
