"terms";"clusters"
"abrupt";1
"affectionate";1
"awkward";1
"bold";2
"brutal";1
"busy";1
"careless";1
"certain";2
"cheerful";1
"civil";1
"concise";1
"contrary";1
"cruel";2
"curious";1
"delicate";2
"dependent";1
"determined";2
"dutiful";1
"eager";2
"earnest";2
"easy";2
"explicit";1
"faithful";1
"fearful";1
"flighty";1
"free";2
"friendly";1
"gay";1
"general";2
"generous";2
"genteel";1
"gentle";1
"giddy";1
"grateful";2
"grave";1
"hasty";1
"hearty";1
"heavy";1
"helpless";1
"hospitable";1
"humane";1
"humble";2
"impatient";1
"impertinent";2
"indifferent";2
"intimate";1
"kind";1
"lively";1
"loud";2
"melancholy";1
"modest";1
"natural";2
"obedient";1
"obliging";1
"officious";1
"open";2
"partial";1
"particular";2
"pleasant";1
"polite";1
"proud";2
"prudent";1
"quick";1
"quiet";2
"respectful";1
"romantic";1
"rude";1
"second";2
"sensible";2
"serious";2
"severe";1
"silent";2
"simple";1
"solemn";1
"spirited";1
"strong";2
"sudden";2
"sufficient";2
"sure";2
"sweet";2
"thankful";1
"thoughtful";1
"true";2
"ugly";1
"ungrateful";1
"unhappy";2
"unsteady";1
"urgent";1
"vain";2
"violent";2
"weak";2
"willing";1
