"terms";"clusters"
"#-easy";32
"awkward";48
"bitter";33
"bold";2
"brutish";24
"busy";30
"calm";11
"careful";14
"casual";19
"cautious";46
"certain";27
"charitable";46
"cheerful";40
"christian";26
"civil";25
"clean";42
"close";45
"clumsy";32
"cold";22
"constant";4
"contrary";40
"cordial";42
"cruel";8
"curious";3
"dexterous";42
"diligent";13
"eager";4
"earnest";10
"easy";47
"endeavour";21
"exact";18
"faithful";9
"familiar";30
"fierce";32
"firm";43
"free";35
"fresh";11
"friendly";46
"general";22
"generous";24
"gentle";13
"grave";36
"handsome";49
"handy";15
"hearty";1
"heavy";37
"honest";9
"hopeless";41
"humble";32
"impatient";31
"just";38
"kind";12
"laborious";23
"lively";3
"loud";19
"loving";13
"melancholy";39
"merciful";33
"merciless";25
"merry";15
"natural";16
"nimble";15
"open";50
"particular";47
"passionate";34
"pensive";18
"pleasant";45
"prophetic";42
"quiet";9
"reasonable";10
"rebellious";8
"religious";20
"righteous";3
"rough";36
"rusty";34
"sad";6
"second";50
"sensible";4
"serene";19
"serious";7
"severe";41
"silent";3
"sincere";29
"smooth";40
"sober";36
"soft";23
"solemn";34
"steep";35
"stiff";48
"straight";14
"strong";50
"sudden";28
"sufficient";49
"sure";5
"swift";17
"thankful";27
"true";5
"ugly";44
"unhappy";16
"unthinking";8
"vain";10
"violent";37
"voracious";8
"weak";22
"willing";7
"wise";6
