"terms";"clusters"
"active";44
"affable";48
"affectionate";35
"bold";38
"busy";20
"calm";52
"candid";59
"careful";41
"careless";63
"certain";62
"cheerful";64
"clean";26
"close";57
"cold";20
"complacent";5
"confidential";68
"considerate";7
"constant";43
"cool";14
"cordial";58
"cruel";5
"curious";36
"delicate";21
"determined";34
"domestic";7
"eager";37
"earnest";64
"easy";10
"eloquent";48
"exact";3
"expressive";30
"faithful";11
"familiar";57
"fearful";23
"fiery";32
"free";33
"fresh";36
"friendly";51
"gay";40
"general";60
"generous";53
"genial";40
"genteel";3
"gentle";47
"gloomy";21
"graceful";40
"gracious";54
"grateful";14
"grave";11
"handsome";39
"hasty";12
"haughty";22
"heavy";17
"honest";46
"hopeful";46
"hopeless";23
"humble";3
"immovable";5
"impatient";6
"indifferent";26
"industrious";13
"jealous";22
"joyful";18
"keen";65
"kind";33
"languid";13
"lively";9
"lofty";48
"lonely";48
"loud";27
"loving";49
"melancholy";8
"merry";65
"mild";30
"military";11
"musical";26
"natural";60
"neat";18
"nervous";63
"observant";9
"open";28
"original";3
"particular";36
"patient";9
"playful";59
"pleasant";67
"polite";27
"practical";42
"proud";4
"quick";4
"quiet";60
"reasonable";48
"responsible";16
"restless";61
"rough";66
"rusty";44
"sad";53
"second";15
"selfish";22
"sensible";50
"serene";24
"serious";31
"severe";12
"shy";9
"silent";33
"simple";41
"slow";55
"smooth";61
"soft";58
"solemn";2
"sorrowful";61
"spirited";13
"stable";5
"stately";25
"steady";1
"stern";19
"stiff";32
"strict";6
"strong";10
"sudden";54
"sufficient";68
"sure";45
"sweet";56
"tender";63
"thankful";2
"thoughtful";41
"tight";43
"timid";32
"true";28
"ugly";63
"uncertain";32
"unhappy";50
"vague";63
"vehement";52
"violent";29
"watchful";31
"weak";47
"willing";14
"zealous";32
"worldly";42
"wise";63
