"terms";"clusters"
"acceptable";59
"affectionate";29
"argumentative";65
"bitter";63
"bold";51
"boyish";17
"busy";40
"calm";77
"capricious";6
"careful";69
"certain";25
"cheerful";15
"christian";19
"classic";59
"clean";41
"close";1
"clumsy";74
"cold";24
"communicative";6
"compassionate";38
"complimentary";60
"conciliatory";62
"confidential";27
"consistent";16
"constant";34
"conventional";17
"cool";83
"cordial";29
"cruel";78
"cunning";80
"curious";48
"delicate";42
"dependent";23
"determined";52
"direct";29
"dissatisfied";30
"distrustful";80
"domestic";37
"eager";54
"easy";18
"emphatic";62
"exact";10
"expressive";32
"faithful";33
"familiar";52
"fast";49
"fearful";12
"fierce";2
"fiery";38
"firm";33
"formal";62
"frank";6
"free";1
"fresh";4
"friendly";50
"gay";78
"general";64
"generous";7
"genteel";61
"gentle";8
"gloomy";8
"graceful";62
"gracious";78
"grateful";43
"grave";26
"gypsy";61
"handsome";1
"handy";72
"haughty";6
"heavy";20
"helpless";39
"honest";73
"hopeful";19
"hopeless";58
"humble";54
"hurried";46
"immovable";80
"impatient";26
"independent";61
"indifferent";4
"intellectual";30
"intimate";51
"jealous";83
"keen";57
"kind";76
"lavish";30
"lively";32
"lonely";82
"loud";28
"majestic";68
"mechanical";17
"melancholy";81
"mild";84
"moderate";72
"modest";6
"motherly";44
"murderous";38
"musical";68
"natural";64
"neat";58
"nervous";50
"nigh";44
"obliging";6
"open";25
"particular";18
"patient";53
"placid";9
"playful";75
"pleasant";64
"polite";2
"positive";60
"practical";71
"proud";13
"quick";67
"quiet";24
"reasonable";60
"reckless";35
"reproachful";65
"respectful";49
"responsible";14
"responsive";77
"romantic";35
"rough";63
"rusty";82
"sad";62
"scornful";83
"second";11
"sensible";2
"sensitive";47
"serious";73
"severe";10
"silent";36
"simple";5
"slow";76
"smooth";39
"sober";27
"social";30
"soft";66
"solemn";55
"sorrowful";5
"sour";60
"steady";31
"stern";5
"stiff";65
"straight";23
"strict";28
"strong";25
"sudden";18
"sufficient";9
"suggestive";22
"sure";21
"suspicious";70
"sweet";3
"swift";71
"sympathetic";57
"tempered";45
"tender";79
"thankful";53
"thankless";51
"thoughtful";43
"treacherous";9
"true";20
"ugly";82
"uncertain";56
"unhappy";33
"vague";47
"vain";66
"violent";26
"virtuous";12
"weak";8
"worldly";12
"willing";63
"undecided";68
