"terms";"clusters"
"affectionate";31
"bashful";34
"bold";47
"boyish";13
"busy";52
"calm";31
"careful";56
"certain";5
"cheerful";54
"clean";34
"close";49
"cold";50
"compassionate";42
"confident";60
"confidential";24
"constant";46
"cordial";9
"cruel";53
"curious";43
"delicate";48
"determined";42
"domestic";15
"earnest";40
"easy";25
"expressive";39
"faithful";7
"familiar";10
"fierce";21
"free";53
"fresh";33
"friendly";25
"gay";20
"general";57
"generous";2
"genteel";59
"gentle";40
"giddy";55
"gloomy";9
"gracious";14
"grateful";38
"grave";53
"handsome";50
"hearty";12
"heavy";10
"honest";49
"hopeful";28
"humble";34
"hurried";13
"immovable";60
"indifferent";44
"jealous";42
"kind";57
"lazy";13
"lively";51
"lonely";6
"loving";8
"melancholy";27
"merry";13
"mild";45
"modest";11
"natural";57
"neat";48
"nervous";7
"open";57
"orderly";55
"original";3
"particular";30
"passionate";60
"patient";46
"placid";20
"pleasant";19
"polite";60
"practical";51
"proud";10
"quick";1
"quiet";29
"reproachful";12
"respectful";2
"restless";8
"romantic";42
"rough";25
"rusty";22
"sad";11
"second";54
"selfish";26
"sensible";15
"sensitive";12
"serious";15
"severe";4
"silent";30
"simple";37
"slow";49
"smooth";18
"sober";36
"soft";50
"solemn";6
"sorrowful";8
"steady";23
"stern";18
"stiff";32
"stormy";42
"strong";5
"sudden";50
"sufficient";35
"sure";29
"sweet";30
"tender";17
"thankful";16
"thoughtful";1
"timid";14
"true";41
"ugly";36
"uncertain";4
"unhappy";54
"vague";26
"vain";58
"violent";13
"weak";16
"willing";21
"wise";46
"worldly";17
