"terms";"clusters"
"abrupt";63
"active";29
"affectionate";67
"bitter";38
"boastful";40
"bold";75
"brave";47
"brisk";26
"busy";35
"calm";25
"careful";34
"careless";47
"casual";58
"cautious";43
"certain";7
"cheerful";3
"christian";27
"clean";10
"close";31
"clumsy";28
"cold";7
"compassionate";42
"confident";24
"confidential";23
"congenial";68
"cool";12
"courageous";49
"cruel";55
"curious";64
"dainty";40
"decided";58
"delicate";50
"determined";49
"direct";27
"doleful";45
"domestic";9
"dutiful";9
"eager";83
"earnest";50
"easy";53
"energetic";80
"expressive";39
"faithful";59
"familiar";44
"fast";34
"fearful";26
"fervent";30
"fierce";22
"firm";11
"fitful";80
"forcible";58
"formal";78
"free";31
"fresh";14
"friendly";22
"general";2
"generous";66
"gentle";19
"gloomy";37
"gracious";46
"grave";24
"gruff";77
"handsome";47
"heavy";70
"helpless";42
"honest";54
"hopeless";27
"hurried";55
"impatient";78
"indifferent";76
"inquisitive";57
"intimate";21
"just";62
"kind";51
"lofty";15
"lonely";56
"loud";65
"loving";45
"loyal";32
"mechanical";33
"merciful";49
"methodical";61
"military";69
"moderate";52
"murderous";49
"natural";2
"neat";82
"nervous";23
"nimble";4
"observant";16
"open";70
"original";60
"particular";35
"passionate";45
"patient";66
"patriotic";36
"peaceful";66
"persistent";6
"pleasant";18
"polite";76
"practical";28
"prophetic";13
"proud";62
"quick";65
"quiet";7
"rapid";66
"reasonable";49
"religious";26
"reproachful";11
"reserved";77
"responsible";57
"restless";41
"retributive";66
"revengeful";28
"rough";64
"rusty";75
"sad";8
"scientific";72
"second";79
"sensible";1
"shrewd";3
"silent";31
"simple";3
"slow";54
"sober";81
"social";17
"soft";41
"solemn";5
"sorrowful";49
"stable";1
"steady";37
"steep";27
"stern";58
"stiff";56
"straight";25
"strict";45
"strong";70
"studious";76
"submissive";73
"sudden";18
"sufficient";10
"sullen";40
"sunny";72
"sure";70
"sweet";20
"swift";25
"tender";69
"thankful";50
"thorough";32
"thoughtful";74
"tight";71
"timid";48
"tremulous";23
"true";70
"ugly";62
"uncertain";61
"unhappy";51
"vague";29
"vain";82
"violent";16
"virtuous";63
"watchful";24
"weak";19
"wary";15
"willing";63
"wise";11
"worldly";81
