"terms";"clusters"
"#-beautiful";11
"#-free";14
"#-pleasant";16
"#-safe";48
"#-wise";8
"amusing";30
"appropriate";8
"atheist";42
"blessed";14
"brave";50
"capable";4
"cautious";33
"choice";14
"clean";17
"clever";50
"compassionate";20
"competent";42
"confident";13
"coward";11
"cruel";17
"dangerous";2
"daring";43
"delicate";40
"delicious";30
"delighted";30
"delightful";30
"direct";15
"distinctive";25
"encouraging";24
"energetic";42
"entertaining";7
"exciting";2
"expensive";41
"faithful";39
"famous";12
"fancy";5
"fascinating";35
"forbidden";28
"funny";1
"generous";45
"genuine";1
"graceful";49
"greatest";49
"greedy";23
"happier";40
"harmless";36
"hilarious";41
"historical";42
"hobby";32
"holy";39
"imposing";25
"improper";8
"independent";50
"inspiring";11
"intelligent";48
"interesting";26
"irregular";16
"jest";15
"knowing";3
"legitimate";11
"liberal";21
"loose";44
"married";16
"mature";11
"mighty";22
"minded";27
"modest";47
"mysterious";46
"neat";13
"newer";35
"newest";23
"novel";28
"official";18
"orthodox";32
"passionate";26
"peaceful";29
"playful";12
"pleasing";7
"polite";8
"powerful";8
"productive";8
"profitable";34
"protestant";42
"proud";31
"prudent";39
"qualified";5
"radical";32
"reasonable";35
"responsible";18
"richest";12
"sacred";40
"safer";11
"secure";12
"selfish";26
"sincere";40
"smart";3
"social";38
"special";20
"spiritual";9
"stable";3
"standing";10
"suited";11
"superior";9
"surprising";3
"sympathetic";16
"tidy";37
"top";13
"universal";19
"weaker";36
"unpleasant";13
"revolutionary";11
"shocked";11
"united";43
"religious";11
"respected";18
"trustworthy";18
"wealthy";41
"wise";6
"subordinate";16
"spontaneous";7
"threatening";34
