"terms";"clusters"
"#-certain";145
"#-delicate";33
"#-easy";126
"#-handsome";211
"#-honest";33
"#-particular";39
"#-serious";154
"#-sufficient";108
"#-violent";184
"abject";138
"abrupt";47
"acceptable";8
"accessible";139
"accurate";120
"active";225
"acute";13
"adventurous";253
"affable";141
"affectionate";143
"affluent";154
"aloof";66
"amorous";47
"anticipative";61
"arbitrary";255
"argumentative";178
"arrogant";198
"assured";53
"avaricious";18
"awkward";258
"bashful";215
"benevolent";90
"biddable";203
"bitter";130
"bloodthirsty";106
"boastful";142
"boisterous";104
"bold";214
"boyish";140
"brave";18
"brisk";78
"brutal";204
"brutish";176
"buoyant";31
"busy";16
"cabalistic";18
"calculating";134
"calm";199
"candid";106
"careful";73
"careless";191
"casual";128
"cautious";84
"changeable";176
"charitable";228
"chaste";8
"chatty";60
"cheerful";58
"christian";77
"circuitous";256
"circumstantial";2
"civil";148
"classic";167
"clean";212
"cleanly";198
"close";238
"clumsy";241
"coherent";72
"communicative";19
"compassionate";221
"complacent";47
"complimentary";6
"condescending";39
"confident";87
"confidential";101
"congratulatory";166
"conscientious";198
"considerate";233
"constant";5
"conventional";85
"conversational";106
"convivial";154
"cool";87
"cordial";208
"courteous";148
"covetous";45
"cowardly";13
"critical";79
"cruel";149
"cunning";64
"curious";83
"dainty";170
"decisive";242
"decorous";43
"deferential";36
"definite";206
"deliberate";132
"delicate";42
"dependent";261
"destructive";135
"detached";235
"determined";128
"dexterous";244
"dignified";162
"direct";239
"discerning";71
"discreet";211
"discursive";203
"disdainful";133
"disrespectful";229
"dissatisfied";125
"docile";49
"dogged";107
"doleful";259
"dolorous";157
"domestic";73
"dreamy";107
"dutiful";166
"eager";16
"earnest";248
"easy";67
"economical";109
"ecstatic";189
"eloquent";55
"emphatic";23
"energetic";161
"enthusiastic";183
"envious";62
"erudite";76
"evasive";110
"exact";98
"excitable";129
"exclusive";155
"expeditious";106
"explicit";173
"expressive";160
"facetious";14
"faithful";29
"familiar";16
"fast";95
"fastidious";247
"fearful";159
"feminine";114
"ferocious";24
"fervent";146
"fervid";231
"festive";226
"fickle";46
"fierce";254
"fiery";35
"firm";100
"flighty";68
"flippant";259
"formal";193
"forthcoming";165
"forward";150
"fractious";246
"frank";8
"free";93
"fresh";224
"fretful";257
"friendly";74
"frivolous";255
"frugal";138
"furtive";167
"fustian";62
"gallant";75
"gay";1
"generous";68
"genial";223
"genteel";130
"gentle";238
"gentlemanly";163
"giddy";251
"girlish";113
"gloomy";174
"graceful";11
"gracious";1
"grateful";64
"grave";93
"greedy";119
"gruff";247
"guarded";230
"guileless";128
"gypsy";167
"halting";96
"handsome";220
"handy";252
"hasty";70
"haughty";131
"headlong";227
"heartless";98
"hearty";57
"heavy";224
"heedless";80
"helpless";56
"histrionic";50
"honest";220
"hopeful";95
"hopeless";77
"hospitable";221
"hostile";131
"humane";157
"humble";67
"hurried";168
"hypocritical";18
"hysterical";169
"imitative";69
"immovable";170
"impartial";198
"impatient";160
"imperial";172
"imperious";55
"impertinent";65
"imperturbable";131
"impetuous";210
"impious";127
"impudent";109
"inconsiderate";193
