"terms";"clusters"
"#-clean";210
"#-close";45
"#-cold";98
"#-considerate";74
"#-cruel";91
"#-determined";33
"#-disdainful";23
"#-easy";65
"#-fast";75
"#-gracious";260
"#-handsome";130
"#-irreligious";269
"#-kind";90
"#-melancholy";74
"#-partial";135
"#-particular";11
"#-reproachful";64
"#-sentimental";256
"#-suspicious";160
"#-unmindful";133
"abject";90
"abrupt";100
"acceptable";108
"accurate";2
"active";66
"acute";141
"affable";49
"affectionate";183
"aloof";141
"amorous";126
"analytical";234
"arbitrary";125
"argumentative";178
"avaricious";174
"awkward";51
"bacchanalian";74
"bashful";167
"benevolent";269
"benignant";87
"bitter";185
"bland";233
"boastful";132
"boisterous";155
"bold";221
"boyish";157
"brave";10
"brisk";101
"brutal";245
"brute";157
"buoyant";94
"busy";9
"calculating";121
"calm";124
"candid";2
"capricious";216
"careful";181
"careless";147
"carnal";142
"casual";218
"catawampous";199
"cautious";222
"charitable";77
"chary";219
"chaste";190
"chatty";144
"cheerful";187
"chivalrous";206
"christian";41
"civil";48
"clamorous";109
"clean";69
"close";80
"clumsy";5
"cockle";164
"coherent";61
"cold";224
"combustible";206
"coming";215
"compassionate";235
"complacent";142
"complimentary";149
"conciliatory";3
"condescending";74
"confident";162
"confidential";67
"congenial";81
"conscientious";186
"considerate";131
"consistent";262
"constant";99
"contrary";246
"conversational";165
"convivial";255
"cool";103
"cordial";166
"courteous";110
"covetous";250
"cowardly";161
"coy";228
"credulous";53
"crisp";259
"critical";97
"cruel";227
"cunning";188
"curious";112
"dainty";143
"daring";84
"debauched";53
"decided";261
"deferential";168
"defiant";265
"definite";203
"deliberate";199
"delicate";220
"demonstrative";161
"dependent";250
"despotic";158
"destructive";206
"determined";195
"dexterous";186
"dignified";86
"dilatory";249
"direct";202
"discreet";232
"disdainful";141
"disrespectful";85
"dissatisfied";127
"distrustful";60
"doleful";205
"domestic";99
"downright";7
"dreamy";167
"dutiful";42
"eager";1
"earnest";8
"ecstatic";205
"efficient";58
"eloquent";225
"emphatic";128
"energetic";250
"enthusiastic";142
"envious";158
"epigrammatic";160
"evasive";16
"even";126
"exact";179
"excitable";12
"exclusive";204
"excursive";188
"expansive";91
"explosive";197
"expressive";179
"facetious";158
"faithful";30
"familiar";95
"fanciful";75
"fast";196
"fastidious";114
"fatherly";17
"fawning";226
"fearful";99
"feminine";210
"ferocious";46
"fervent";20
"festive";52
"fierce";71
"fiery";27
"firm";149
"fitful";115
"flexible";168
"forbearing";152
"forcible";272
"forgetful";212
"forgiving";62
"formal";236
"fractious";208
"frank";173
"free";187
"fresh";57
"friendly";193
"frivolous";171
"frolicsome";213
"frugal";12
"furtive";18
"gallant";150
"gay";266
"generous";200
"genial";212
"genteel";76
"gentle";187
"gentlemanly";60
"giddy";1
"girlish";81
"glib";148
"gloomy";193
"graceful";63
"gracious";139
"graphic";136
"grateful";80
"grave";34
"greedy";20
"gritty";17
"gruff";38
"guarded";142
"guileless";172
"handsome";159
"handy";158
"hasty";63
"haughty";154
"headlong";91
"heartless";172
"hearty";239
"heavy";187
"heedless";198
"helpless";24
"honest";40
"hopeful";268
"hopeless";13
"hospitable";70
"hostile";7
"humane";208
"humble";124
"hurried";179
"hysterical";242
"icy";25
"imaginative";116
"imitative";121
"immovable";225
"impartial";253
"impatient";240
"imperceptible";141
"impertinent";55
"imperturbable";43
"impetuous";102
"impudent";197
"inconsiderate";250
"incorruptible";174
"incredulous";54
"indefinite";230
"independent";119
"indifferent";156
"indolent";16
"indulgent";7
"industrious";113
"inflammable";211
"inflexible";171
"informal";56
"ingenuous";18
"ingrate";214
"injudicious";121
"inquisitive";184
"insolent";238
"intellectual";75
"intense";1
"intimate";266
"intolerant";223
"inventive";46
"invincible";206
"inward";265
"ironical";11
"irreligious";133
"irrepressible";194
"irritable";38
"jaunty";4
"jealous";60
"jocose";7
"jocular";178
"jocund";251
"jolly";22
"jovial";222
"joyful";191
"joyous";47
"judicious";130
"just";273
"keen";162
"kind";28
"kittenish";64
"laborious";141
"languid";10
"lavish";245
"lax";106
"lazy";165
"lenient";109
"lethargic";21
"limp";68
"listless";141
"literal";253
"literary";153
"lively";243
"lofty";31
"logical";261
"lonely";76
"loquacious";120
"loud";103
"loving";116
"magnanimous";44
"malicious";20
"mannered";219
"masculine";266
"mathematical";6
"matronly";11
"maudlin";182
"mazy";163
"mechanical";77
"meek";238
"melancholy";80
"mercenary";118
"merciful";93
"merry";147
"metaphorical";266
"metaphysical";269
"methodical";33
"metropolitan";157
"mild";83
"military";93
"miltonic";127
"moderate";60
"modest";150
"moody";249
"mournful";143
"movable";121
"murderous";94
"musical";201
"mute";115
"natural";224
"neat";231
"negative";154
"negligent";163
"nervous";175
"niggardly";168
"nigh";271
"noiseless";241
"noisy";50
"nonsensical";59
"obdurate";244
"obedient";272
"obliging";142
"obsequious";19
"observant";89
"oily";64
"oracular";174
"oratorical";269
"orderly";264
"original";111
"partial";38
"passionate";261
"passive";108
"paternal";267
"patient";134
"patriotic";55
"peaceful";122
"pecksniffian";140
"peevish";125
"pensive";252
"penurious";53
"perceptive";148
"persuasive";108
"perverse";21
"petulant";129
"philanthropic";39
"philosophical";177
"pious";99
"placid";31
"plaintive";228
"platonic";106
"playful";192
"polite";248
"politic";85
"political";55
"pompous";54
"positive";14
"practical";185
"precipitous";24
"precise";247
"presumptuous";39
"prim";72
"profuse";223
"prompt";87
"proud";207
"provident";106
"prudent";66
"punctual";131
"quarrelsome";184
"quick";254
"rabid";16
"random";209
"rapacious";25
"rapid";107
"rapturous";186
"rash";253
"reasonable";175
"reckless";169
"reflective";97
"regretful";214
"relentless";158
"religious";14
"remorseful";93
"reproachful";73
"republican";65
"resentful";186
"resigned";18
"resolute";216
"respectful";92
"responsible";182
"responsive";117
"restive";102
"restless";239
"revengeful";65
"righteous";138
"rigid";257
"roguish";217
"romantic";98
"rough";200
"rude";20
"rueful";204
"runaway";73
"rusty";222
"sad";221
"sagacious";263
"saintly";24
"sanguinary";113
"sanguine";67
"sarcastic";74
"sardonic";91
"scholastic";172
"scientific";111
"scornful";41
"second";28
"sectarian";62
"sedentary";189
"selfish";156
"sensible";30
"sensitive";47
"sentimental";59
"serene";180
"serious";139
"servile";216
"severe";107
"shrewd";29
"shrewish";170
"shy";42
"simple";220
"sincere";26
"skittish";106
"slaughterous";206
"sleek";158
"slippery";84
"slipshod";86
"slow";193
"sluggish";242
"slushy";249
"smooth";239
"sober";151
"sociable";84
"social";122
"soft";183
"solemn";207
"solicitous";168
"sorrowful";99
"sour";70
"spasmodic";172
"speedy";24
"spirited";177
"spiritual";218
"spiteful";4
"splenetic";229
"spontaneous";201
"sportive";172
"sprightly";178
"spruce";32
"spry";21
"stable";122
"stately";129
"steady";78
"stealthy";69
"steep";261
"stentorian";197
"stern";67
"stiff";88
"stolid";269
"stormy";261
"straight";151
"straightforward";130
"strict";237
"stubborn";65
"studious";12
"submissive";105
"subservient";164
"subtle";184
"sudden";227
"sufficient";119
"suggestive";168
"sullen";45
"sunny";228
"superstitious";110
"supple";118
"surly";268
"susceptible";116
"suspicious";48
"sweet";28
"swift";270
"sympathetic";174
"tacit";72
"taciturn";241
"talkative";78
"tardy";35
"tearful";123
"tempered";160
"tempestuous";170
"tender";227
"thankful";42
"thankless";77
"thoughtful";159
"thoughtless";204
"tidy";158
"tight";258
"timid";79
"tolerant";189
"tough";93
"tranquil";217
"treacherous";270
"treasonable";33
"trim";157
"trustful";35
"trusty";135
"turbid";97
"turbulent";233
"ugly";193
"unassuming";206
"unceremonious";136
"uncertain";123
"uncivil";145
"uncomplaining";18
"undecided";215
"ungenerous";270
"ungraceful";169
"unhappy";82
"unmindful";176
"unobservant";44
"unobtrusive";188
"unpretending";250
"unselfish";62
"unsocial";22
"unsteady";188
"unthinking";152
"unworldly";238
"urbane";45
"urgent";249
"vague";69
"vain";150
"vehement";216
"venturesome";246
"verbal";120
"vicious";154
"vigilant";98
"vindictive";81
"violent";82
"virtuous";76
"vocal";115
"wary";15
"watchful";13
"weak";101
"whimsical";92
"wasteful";65
"worldly";176
"wise";166
"wiser";105
"unyielding";68
"womanly";145
"willing";66
"tremulous";269
"wheezy";18
"truthful";104
"unkind";62
"unsuspicious";142
"witty";137
"unpolite";152
"specific";228
"vagrant";188
"valiant";169
"visionary";56
"windy";136
"unwary";157
"ungrateful";37
"wry";148
"thorough";96
"zealous";36
"tumultuous";129
"unfriendly";15
"ungracious";234
"unflagging";84
"unremitting";146
"willful";129
"wistful";198
"vociferous";102
"voracious";246
"ungainly";5
"unwinking";161
"unctuous";219
"tortuous";136
"vainglorious";199
