"terms";"clusters"
"#-easy";7
"#-handsome";116
"#-hopeless";66
"#-inconstant";72
"acceptable";61
"active";82
"acute";28
"affectionate";73
"affluent";44
"animated";44
"assiduous";28
"awkward";105
"benevolent";74
"bold";84
"brave";19
"busy";47
"calm";37
"candid";2
"careful";102
"careless";5
"cautious";41
"ceremonious";49
"certain";89
"charitable";41
"cheerful";86
"christian";3
"civil";21
"close";114
"clumsy";28
"cold";5
"compassionate";100
"confident";35
"confidential";39
"consistent";58
"constant";9
"contrary";57
"cool";101
"cordial";43
"courteous";113
"critical";30
"cruel";83
"curious";78
"decided";42
"decisive";63
"delicate";21
"dependent";45
"determined";5
"dignified";106
"direct";71
"disdainful";94
"disingenuous";116
"disrespectful";7
"domestic";50
"dutiful";77
"eager";107
"earnest";95
"easy";48
"eloquent";89
"exact";21
"explicit";111
"expressive";6
"faithful";72
"familiar";24
"fastidious";59
"fearful";51
"fearless";52
"fervent";115
"firm";77
"forgetful";97
"formal";47
"forward";84
"fraternal";30
"free";34
"fresh";65
"friendly";27
"gallant";70
"gay";46
"generous";38
"genteel";118
"gentle";18
"gentlemanlike";23
"giddy";15
"gloomy";31
"graceful";70
"grateful";89
"grave";43
"guarded";62
"handsome";79
"hasty";6
"headstrong";35
"heartless";97
"hearty";81
"heavy";76
"heedless";110
"helpless";99
"honest";58
"hopeless";15
"hospitable";16
"humble";99
"hurried";25
"hysterical";17
"immethodical";92
"impatient";23
"inconstant";29
"incurious";31
"indecisive";77
"independent";58
"indifferent";88
"inexpensive";91
"intimate";98
"irrational";55
"irresolute";24
"irritable";68
"jealous";102
"joyous";36
"just";32
"keen";63
"kind";27
"lavish";35
"literary";40
"lively";105
"lofty";106
"melancholy";91
"merciful";103
"merry";31
"mild";71
"military";55
"mischievous";68
"moderate";10
"modest";22
"musical";104
"neat";90
"negative";35
"nervous";119
"noisy";103
"nonsensical";12
"obliging";22
"observant";26
"officious";112
"original";77
"overbearing";47
"partial";91
"paternal";76
"patient";103
"pensive";70
"placid";62
"playful";77
"pleasant";107
"polite";48
"positive";47
"prompt";52
"proud";106
"prudent";54
"quick";96
"quiet";33
"rapid";105
"reasonable";82
"religious";78
"resentful";72
"reserved";11
"resolute";58
"responsible";64
"restless";47
"rigid";58
"romantic";91
"rough";81
"sad";117
"sanguine";35
"scientific";6
"scrupulous";56
"sedentary";91
"selfish";20
"sentimental";40
"serious";96
"severe";87
"shrewd";109
"shy";78
"silent";69
"simple";68
"sincere";27
"slow";11
"smooth";112
"social";7
"soft";3
"solicitous";74
"sorrowful";35
"speedy";46
"spendthrift";97
"spirited";40
"spontaneous";57
"stable";116
"steady";93
"steep";29
"stern";15
"straight";25
"strenuous";116
"strict";53
"submissive";103
"sudden";67
"sufficient";80
"sunny";110
"susceptible";114
"suspicious";60
"sweet";8
"sympathetic";28
"tempered";35
"thankful";75
"thorough";68
"thoughtful";4
"tight";66
"true";14
"ugly";55
"unbending";35
"uncertain";85
"undeviating";24
"unfeeling";61
"ungracious";25
"unkind";15
"unprejudiced";112
"urgent";15
"vain";79
"vehement";49
"violent";75
"wiser";71
"unhappy";42
"weak";1
"wise";28
"zealous";58
"unsolicitous";71
"vague";46
"worldly";26
"thoughtless";92
"willing";54
"steadfast";110
"ungrateful";24
"unsuspicious";13
"unvarying";30
"unobservant";108
"wary";112
"tenacious";13
"tremulous";78
"unforgiving";39
