"terms";"clusters"
"#-easy";68
"#-familiar";43
"#-handsome";54
"#-kind";39
"#-strong";41
"#-sufficient";9
"acceptable";33
"affectionate";22
"arbitrary";7
"awkward";53
"bitter";22
"bold";20
"brave";38
"brutal";55
"brutish";19
"busy";70
"careful";28
"careless";52
"casual";5
"catholic";33
"cautious";47
"charitable";40
"cheerful";3
"christian";10
"circumspect";43
"civil";8
"clean";29
"close";45
"clumsy";54
"cold";78
"consistent";39
"constant";44
"contrary";3
"cool";23
"cordial";50
"covetous";1
"cruel";78
"cunning";26
"curious";35
"determined";46
"dexterous";29
"diligent";7
"domestic";69
"eager";74
"earnest";8
"endeavour";58
"even";5
"exact";34
"faithful";61
"familiar";37
"fast";51
"fearful";55
"fierce";54
"fiery";41
"firm";15
"formal";6
"free";16
"friendly";47
"general";27
"generous";19
"gentle";69
"grateful";43
"grave";42
"handsome";64
"handy";17
"hearty";63
"heavy";14
"helpful";7
"helpless";41
"hopeless";62
"humble";56
"impatient";12
"indefatigable";66
"indifferent";6
"invincible";73
"irrational";26
"jealous";6
"joyful";54
"just";27
"keen";48
"kind";43
"laborious";32
"leisurely";57
"lively";4
"loud";19
"loving";7
"mathematical";31
"melancholy";17
"merciful";60
"merciless";10
"merry";49
"natural";22
"negative";11
"nimble";29
"obedient";48
"officious";23
"original";75
"painstaking";65
"passionate";75
"penitent";73
"pensive";25
"positive";77
"prophetic";29
"quick";70
"quiet";24
"rapid";13
"reasonable";76
"rebellious";78
"religious";21
"righteous";35
"rough";58
"rude";73
"rusty";75
"sad";44
"sagacious";37
"sensible";71
"serene";43
"serious";2
"severe";46
"shy";13
"silent";4
"simple";1
"sincere";61
"slow";67
"smooth";36
"sober";58
"sociable";48
"soft";32
"solemn";63
"steady";6
"steep";18
"stern";38
"stiff";53
"straight";64
"strict";66
"subtle";13
"surly";64
"sweet";37
"swift";25
"thoughtless";57
"trusty";31
"ugly";64
"unfaithful";48
"unhappy";59
"unthinking";78
"vain";54
"vicious";22
"violent";30
"voracious";78
"weak";78
"whimsical";9
"wise";42
"refractory";50
"unthankful";46
"urgent";62
"tough";23
"ticklish";26
"wiser";72
"vindictive";57
"tractable";37
"vigilant";52
"thorough";65
"venturous";65
