"terms";"clusters"
"#-brutal";67
"#-cold";218
"#-cordial";62
"#-easy";67
"#-fast";144
"#-free";198
"#-hearty";187
"#-pleasant";69
"#-unmindful";201
"#-wise";170
"abject";99
"abrupt";176
"acceptable";155
"active";219
"acute";110
"adventurous";220
"affable";22
"affectionate";17
"affluent";81
"amorous";153
"argumentative";218
"atheist";150
"avaricious";85
"awkward";39
"bashful";116
"bitter";141
"bland";48
"bluff";57
"boastful";1
"boisterous";184
"bold";56
"boyish";92
"brave";89
"brisk";61
"brutal";4
"buoyant";154
"businesslike";216
"busy";50
"cabalistic";213
"calm";189
"candid";145
"capricious";73
"careful";231
"careless";206
"casual";79
"cautious";112
"cheery";61
"childlike";223
"choleric";116
"christian";159
"circumstantial";71
"civil";6
"clamorous";224
"clean";212
"communicative";6
"companionable";23
"compassionate";37
"complacent";38
"compliant";145
"complimentary";152
"concise";147
"confident";25
"confidential";9
"congenial";13
"considerate";184
"consistent";30
"constant";225
"contemplative";28
"convivial";173
"cool";166
"cordial";53
"cranky";120
"crisp";154
"critical";2
"cruel";128
"cunning";122
"curious";50
"dainty";153
"daring";3
"deceptive";170
"decided";183
"decisive";93
"deferential";53
"deliberate";124
"delicate";100
"dependent";115
"deprecatory";20
"dexterous";47
"dignified";216
"dilatory";119
"diligent";162
"direct";91
"discreet";178
"disdainful";202
"dishonest";75
"disrespectful";182
"distrustful";9
"docile";15
"domestic";107
"downright";181
"dreamy";156
"dutiful";221
"eager";135
"earnest";105
"eloquent";153
"emphatic";74
"energetic";62
"envious";18
"equable";88
"eulogistic";126
"even";198
"exact";146
"exclusive";34
"expansive";227
"expressive";54
"facetious";77
"faithful";203
"familiar";197
"fast";9
"fastidious";66
"fearful";212
"feminine";85
"ferocious";224
"fervent";69
"festive";38
"fierce";140
"fiery";228
"firm";65
"fitful";147
"flexible";33
"forcible";139
"forgetful";217
"formal";79
"frank";193
"fraternal";215
"fresh";42
"friendly";163
"frigid";169
"frolicsome";227
"frugal";102
"gallant";26
"garrulous";160
"gay";133
"general";105
"generous";14
"genial";149
"genteel";141
"gentlemanly";148
"giddy";131
"glib";134
"gloomy";58
"graceful";107
