"terms";"clusters"
"#-bold";32
"#-heavy";39
"#-pleasant";101
"#-slow";71
"#-strong";14
"#-violent";32
"#-weak";94
"abject";2
"abrupt";31
"accurate";50
"active";158
"acute";127
"affectionate";142
"aloof";123
"amorous";173
"arbitrary";10
"assured";46
"avaricious";147
"awkward";72
"bashful";38
"benevolent";120
"bitter";172
"bluff";50
"boisterous";41
"bold";70
"boyish";87
"brave";171
"brisk";90
"brutal";88
"brute";151
"busy";79
"calm";109
"careful";175
"careless";155
"cautious";165
"charitable";8
"chaste";38
"cheerful";6
"christian";10
"circuitous";52
"circumspect";164
"circumstantial";67
"civil";75
"classic";107
"clean";54
"coherent";87
"communicative";68
"complacent";81
"complimentary";156
"conciliatory";85
"concise";171
"confident";50
"confidential";61
"considerate";159
"consistent";122
"constant";148
"contrary";9
"convivial";39
"cool";40
"covetous";2
"cowardly";32
"critical";69
"cruel";66
"cunning";160
"curious";39
"dainty";165
"decided";72
"decisive";78
"deferential";39
"delicate";152
"dependent";134
"destructive";87
"detached";55
"determined";174
"dexterous";83
"dignified";154
"direct";101
"discreet";87
"discursive";157
"dogged";168
"domestic";89
"downright";171
"duteous";94
"dutiful";106
"eager";169
"earnest";104
"easy";139
"efficient";50
"emphatic";101
"enthusiastic";12
"evasive";32
"exact";105
"excitable";129
"exclusive";55
"explicit";98
"expressive";4
"facetious";153
"faithful";37
"familiar";42
"fast";115
"fearful";146
"feminine";52
"ferocious";86
"fervent";87
"festive";36
"fierce";111
"firm";100
"formal";32
"frank";13
"free";130
"friendly";80
"frolicsome";173
"fustian";2
"gallant";92
"gay";127
"general";25
"generous";7
"genteel";101
"gentlemanly";57
"gloomy";73
"graceful";127
"gracious";20
"grateful";30
"grave";147
"greedy";92
"gruff";48
"guileless";133
"handsome";126
"handy";117
"hasty";82
"haughty";45
"headlong";110
"hearty";5
"heedless";78
"helpless";143
"honest";76
"hopeful";28
"hopeless";55
"humane";49
"humble";138
"hurried";131
"hysterical";151
"impartial";157
"impatient";23
"imperceptible";84
"impertinent";145
"impetuous";167
"impious";110
"impudent";18
"incredulous";11
"independent";58
"indolent";84
"industrious";39
"inflexible";108
"inquisitive";118
"insolent";74
"intellectual";171
"intense";144
"intimate";107
"invariable";157
"invincible";67
"inward";17
"irascible";167
"ironical";61
"irrepressible";140
"irresolute";171
"irreverent";87
"irritable";43
"jealous";22
"jolly";124
"joyful";13
"joyous";103
"just";67
"keen";22
"kind";56
"languid";90
"lazy";100
"listless";114
"literary";29
"lively";95
"lofty";173
"lonely";112
"loquacious";14
"magisterial";96
"majestic";29
"malicious";44
"mannered";28
"maudlin";34
"melancholy";132
"melodramatic";121
"merciful";87
"merry";24
"metropolitan";57
"mild";6
"military";32
"moderate";99
"modest";33
"motherly";40
"mournful";15
"murderous";81
"musical";16
"mute";166
"natural";20
"neat";56
"negative";99
"nervous";90
"nigh";40
"nimble";3
"noiseless";128
"noisy";16
"obdurate";96
"observant";108
"oratorical";29
"orderly";106
"original";92
"partial";34
"passionate";19
"passive";81
"patient";116
"patriotic";157
"peaceful";135
"peevish";8
"penitent";10
"peremptory";121
"perverse";32
"philosophical";35
"placid";29
"playful";1
"pleasant";54
"pleasurable";94
"polite";137
"political";88
"positive";99
"practical";125
"precise";150
"prompt";69
"prophetic";27
"proud";37
"prudent";65
"punctual";96
"quick";143
"quixotic";170
"rapid";161
"rash";50
"reasonable";11
"rebellious";156
"reckless";36
"reflective";16
"religious";27
"resolute";103
"respectful";47
"responsible";21
"restless";123
"retrospective";32
"rigid";75
"rough";115
"rude";16
"rueful";63
"rusty";132
"ruthless";81
"sad";162
"sage";48
"sanguinary";125
"sanguine";140
"scientific";167
"scornful";17
"scrupulous";98
"selfish";7
"sensitive";12
"sentimental";78
"serene";16
"serious";150
"severe";125
"shrewd";40
"simple";49
"slatternly";165
"slipshod";156
"slow";62
"sluggish";165
"sly";103
"snappish";48
"sober";13
"solemn";135
"sorrowful";93
"speedy";118
"spirited";22
"stable";136
"stately";51
"steady";41
"steep";120
"stentorian";113
"stern";63
"stiff";158
"straight";122
"straightforward";77
"strict";131
"subtle";149
"sufficient";78
"sullen";71
"sunny";138
"surly";60
"susceptible";32
"suspicious";133
"tearful";43
"tempered";160
"tender";48
"thankful";26
"thorough";117
"thoughtful";45
"thoughtless";173
"tidy";39
"tight";97
"timid";173
"treacherous";59
"tremulous";144
"turbulent";141
"ugly";102
"uncertain";119
"ungrateful";91
"unmindful";118
"unpolite";39
"unrelenting";52
"unsentimental";99
"vain";163
"vicious";153
"virtuous";88
"voracious";36
"warlike";38
"weak";93
"untidy";39
"wiser";106
"systematic";50
"unhappy";174
"willing";8
"zealous";127
"obliging";28
"vivacious";22
"womanly";114
"worldly";170
"vindictive";77
"wary";64
"swift";53
"wily";160
"wise";62
"windy";88
"unkind";7
"tranquil";8
"vague";16
"tacit";78
"undecided";52
"visionary";164
"wistful";116
"unguarded";114
"vehement";52
"vixenish";165
"unsteady";114
"weakly";36
"wry";67
"turbid";67
