"terms";"clusters"
"#-close";59
"#-grateful";246
"#-mim";59
"#-silent";63
"#-straight";87
"#-sure";46
"#-weak";9
"abject";78
"abrupt";131
"acceptable";16
"active";216
"acute";9
"adventurous";96
"affable";213
"affectionate";80
"aloof";100
"amorous";136
"awkward";154
"benevolent";190
"benign";63
"benignant";2
"bitter";194
"bland";38
"blithe";235
"bluff";230
"boisterous";215
"bold";93
"boyish";72
"brave";29
"brisk";11
"brutal";192
"brute";80
"buoyant";76
"busy";58
"calm";66
"candid";166
"capricious";57
"careful";124
"careless";34
"casual";173
"catholic";39
"cautious";103
"censorious";109
"changeable";44
"charitable";206
"chaste";2
"cheery";234
"choleric";169
"christian";143
"circuitous";187
"civil";77
"clamorous";67
"clean";171
"close";53
"clumsy";232
"coherent";99
"combustible";92
"commanding";134
"communicative";81
"companionable";81
"compassionate";33
"complacent";149
"complimentary";102
"conciliatory";229
"condescending";72
"confident";69
"confidential";170
"congenial";63
"conscientious";200
"conscionable";15
"considerate";51
"consistent";148
"constant";65
"conventional";80
"conversational";138
"convivial";120
"cool";108
"coquettish";175
"cordial";7
"courageous";231
"courteous";94
"cowardly";113
"credulous";68
"crisp";183
"critical";109
"cruel";157
"cunning";209
"curious";22
"dainty";198
"daring";48
"decorous";121
"deferential";82
"definite";30
"delicate";146
"dependent";64
"despotic";121
"destructive";28
"determined";131
"devout";190
"dexterous";84
"dignified";163
"direct";35
"discourteous";113
"discreet";46
"disdainful";129
"disorderly";2
"disrespectful";199
"dissatisfied";3
"distrustful";148
"dogged";96
"doleful";106
"domestic";37
"downright";136
"dreamy";102
"eager";250
"earnest";227
"emphatic";105
"emulous";198
"energetic";128
"enthusiastic";13
"envious";146
"equable";101
"even";146
"exact";183
"excitable";220
"exclusive";196
"explicit";141
"expressive";50
"faithful";177
"faithless";128
"familiar";178
"fanciful";166
"fast";104
"fearful";26
"feminine";145
"ferocious";159
"fervent";38
"festive";128
"fickle";31
"fierce";215
"fiery";236
"firm";180
"fitful";43
"flighty";254
