"terms";"clusters"
"#-grave";128
"#-humble";91
"#-ungrateful";83
"#-willing";64
"abrupt";87
"acute";89
"affable";138
"affectionate";50
"aloof";11
"animated";25
"assiduous";85
"awkward";100
"bashful";123
"benevolent";77
"bitter";30
"bold";100
"brutal";3
"busy";137
"callous";81
"calm";128
"candid";91
"capricious";126
"careful";16
"careless";135
"certain";104
"cheerful";133
"circumspect";107
"civil";129
"close";35
"cold";94
"communicative";9
"compassionate";109
"complimentary";6
"concise";134
"condescending";9
"confident";82
"congenial";98
"considerate";74
"constant";74
"contrary";134
"cool";94
"cordial";136
"courteous";5
"coy";82
"creative";98
"critical";31
"cruel";57
"cunning";37
"curious";20
"dainty";6
"daring";62
"decisive";31
"delicate";22
"dependent";50
"determined";114
"dignified";29
"diligent";41
"direct";122
"disingenuous";116
"disrespectful";52
"dissatisfied";84
"doleful";84
"domestic";118
"dutiful";143
"eager";99
"earnest";49
"easy";45
"envious";52
"evasive";125
"exact";98
"explicit";107
"expressive";111
"facetious";92
"faithful";39
"familiar";63
"fast";119
"fearful";8
"fearless";31
"feminine";6
"fervent";77
"finical";88
"firm";77
"flighty";7
"foppish";88
"forcible";9
"forgetful";68
"formal";78
"forward";90
"free";73
"fresh";84
"friendly";75
"frigid";74
"frivolous";79
"gay";129
"generous";141
"genteel";12
"gentle";44
"giddy";3
"gloomy";91
"graceful";126
"gracious";137
"grateful";127
"grave";44
"grumpy";55
"handsome";143
"hasty";38
"hateful";112
"haughty";128
"hearty";39
"heavy";101
"heedless";94
"helpless";46
"honest";136
"hopeful";34
"hopeless";77
"hospitable";70
"humane";134
"humble";27
"immovable";41
"impatient";36
"imperious";62
"impertinent";73
"impetuous";139
"impudent";115
"inconsiderate";31
"incredulous";10
"independent";69
"indifferent";51
"indirect";37
"indolent";88
"indulgent";119
"ingenuous";59
"inquisitive";97
"insatiable";113
"insolent";97
"intense";142
"intimate";131
"invariable";88
"inviolable";112
"inward";28
"ironical";121
"irresolute";9
"jingo";18
"joyful";137
"kind";61
"languid";18
"lavish";89
"lawless";21
"licentious";137
"literal";11
"lively";101
"loud";54
"malevolent";95
"malicious";121
"maternal";77
"mechanical";17
"melancholy";22
"merry";84
"mild";128
"ministerial";86
"mischievous";65
"moderate";13
"modest";117
"mute";34
"natural";56
"negative";140
"negligent";143
"nervous";62
"noisy";110
"nous";52
"obedient";27
"obliging";24
"obsequious";62
"officious";32
"open";43
"partial";107
"particular";127
"passionate";63
"passive";17
"paternal";132
"patient";113
"peaceful";107
"peremptory";113
"pert";78
"phlegmatic";21
"pitiless";23
"pleasant";78
"polite";67
"prejudiced";58
"presumptuous";122
"proud";103
"prudent";124
"punctilious";69
"quarrelsome";35
"quick";32
"quiet";76
"rapid";31
"rash";31
"reasonable";60
"refined";59
"regardless";18
"reserved";26
"resolute";9
"respectful";96
"responsible";107
"revengeful";90
"romantic";105
"rude";105
"runaway";128
"sad";77
"sarcastic";11
"second";51
"sensible";19
"sentimental";52
"serene";92
"serious";51
"severe";40
"shy";20
"simple";54
"sincere";131
"slow";16
"smooth";52
"sociable";47
"social";102
"soft";95
"solemn";131
"sorrowful";20
"speedy";69
"spirited";101
"spiritless";42
"spiteful";35
"steady";102
"stiff";130
"stormy";77
"straight";78
"strict";80
"strong";104
"sudden";114
"sufficient";93
"sullen";72
"supercilious";90
"sweet";19
"swift";25
"tacit";53
"talkative";2
"tardy";120
"tempered";20
"tenacious";86
"thankful";75
"thoughtful";87
"thoughtless";71
"tight";81
"timid";111
"tranquil";98
"treasonable";136
"true";4
"turbulent";29
"tyrannical";74
"ugly";35
"unamiable";134
"unassuming";81
"unbridled";72
"uncertain";140
"unfeeling";2
"ungentle";134
"ungrateful";48
"unguarded";69
"unhappy";108
"unmerciful";116
"unpolite";29
"unruly";132
"unsociable";42
"unsteady";40
"unsuspecting";48
"unsuspicious";1
"uppish";125
"urgent";49
"vain";117
"vehement";107
"vigilant";9
"violent";66
"voracious";6
"weak";19
"willing";114
"unremitting";116
"visionary";142
"restless";14
"witty";106
"virtuous";13
"suspicious";64
"unkind";33
"unerring";11
"unrelenting";18
"stately";92
"whimsical";15
