"terms";"clusters"
"#-free";171
"#-lonely";196
"#-open";34
"#-strong";8
"#-tight";118
"#-wishful";165
"abject";132
"abrupt";126
"acceptable";52
"accurate";130
"active";167
"acute";104
"affable";32
"affectionate";183
"affluent";17
"arbitrary";115
"argumentative";87
"avaricious";106
"awkward";79
"bashful";169
"benevolent";111
"bitter";52
"blithe";178
"bloodthirsty";136
"blusterous";68
"bold";97
"bounceable";45
"boyish";32
"brave";118
"brisk";129
"brutal";126
"busy";26
"callous";100
"calm";82
"candid";84
"capricious";12
"careful";155
"careless";76
"cautious";167
"ceremonious";149
"chary";95
"cheerful";179
"cheery";147
"choleric";180
"christian";12
"circumstantial";94
"classic";117
"clean";144
"close";120
"clumsy";163
"coherent";50
"coming";36
"communicative";159
"compassionate";90
"complacent";79
"complimentary";54
"conciliatory";89
"confident";15
"confidential";2
"conscientious";106
"considerate";65
"consistent";2
"constant";53
"conventional";66
"conversational";172
"cool";90
"cordial";161
"crisp";6
"critical";17
"cruel";102
"cunning";40
"decided";88
"decisive";203
"deferential";92
"definite";149
"deliberate";125
"delicate";107
"dependent";117
"despotic";115
"destructive";191
"determined";38
"dexterous";136
"dictatorial";139
"dignified";205
"direct";33
"discursive";73
"disdainful";170
"disputatious";140
"disrespectful";34
"dissatisfied";170
"distrustful";95
"dogged";140
"doleful";115
"domestic";186
"dreamy";174
"eager";96
"earnest";59
"ecstatic";32
"efficient";32
"emotional";92
"emphatic";138
"energetic";203
"enthusiastic";167
"envious";51
"exact";187
"excitable";153
"explicit";21
"expressive";81
"exuberant";154
"facetious";153
"faithful";118
"familiar";194
"fanciful";94
"fast";63
"fearful";38
"feminine";41
"ferocious";11
"fervent";92
"festive";178
"fierce";13
"fiery";11
"firm";146
"fitful";93
"flighty";1
"forcible";135
"forgetful";174
"formal";90
"frank";159
"free";23
"fresh";61
"fretful";10
"friendly";75
"gallant";91
"gay";193
"generous";160
"genteel";83
"gentle";19
"gentlemanly";45
"giddy";136
"gloomy";113
"graceful";177
"gracious";35
"grateful";144
"grave";183
"greedy";63
"gruff";88
"guarded";45
"gypsy";128
"handsome";162
"handy";83
"hasty";110
"haughty";159
"heartless";118
"hearty";44
"heedful";3
"helpful";114
"helpless";190
"honest";33
"hopeful";22
"hopeless";186
"humble";189
"hunted";3
"hurried";181
"immovable";40
"impatient";184
"imperative";115
"imperceptible";134
"impertinent";148
"impressionable";59
"incredulous";74
"indefinite";119
