"terms";"clusters"
"#-eager";142
"#-easy";63
"#-free";2
"#-weak";170
"#-wise";32
"abrupt";129
"acceptable";146
"accessible";27
"accurate";78
"active";59
"acute";35
"affectionate";155
"affluent";37
"aloof";47
"argumentative";123
"arrogant";20
"assuasive";161
"assured";52
"awkward";173
"baseless";29
"bitter";17
"bluff";81
"boastful";142
"boisterous";108
"bold";9
"brave";84
"brisk";60
"brutish";37
"buoyant";72
"busy";141
"calculating";39
"calm";130
"candid";40
"careful";46
"careless";3
"cautious";133
"certain";41
"chaste";119
"chatty";34
"cheerful";74
"cheery";175
"christian";53
"circuitous";97
"civil";160
"clean";158
"cleanly";34
"close";172
"commanding";131
"compassionate";95
"complacent";73
"complimentary";180
"conciliatory";28
"confident";166
"confidential";133
"considerate";173
"consistent";64
"constant";35
"constrained";49
"contrary";30
"conventional";49
"conversational";103
"cool";101
"cordial";134
"courageous";173
"cruel";6
"cunning";11
"curious";113
"decorous";78
"deferential";28
"defiant";51
"delicate";92
"demonstrative";64
"dependent";162
"destructive";71
"determined";82
"dictatorial";70
"diffident";32
"direct";97
"discreet";106
"dishonest";11
"disorderly";10
"dissatisfied";40
"doleful";151
"domestic";158
"dreamy";88
"dutiful";170
"eager";111
"earnest";25
"easy";26
"economical";123
"energetic";110
"enthusiastic";42
"even";28
"exact";128
"explosive";66
"expressive";107
"facetious";75
"faithful";55
"familiar";98
"fanciful";180
"fast";17
"fearful";149
"feminine";134
"fierce";80
"fiery";112
"forgiving";37
"formal";56
"frank";125
"free";102
"fresh";41
"friendly";158
"frivolous";23
"furtive";63
"gallant";47
"gay";32
"generous";167
"genial";178
"genteel";176
"gentle";157
"giddy";18
"gloomy";42
"graceful";24
"graceless";148
"gracious";146
"grateful";26
"grave";111
"greedy";42
"gritty";100
"gruff";62
"handsome";163
"handy";62
"hasty";32
"hearty";34
"heedless";125
"helpless";120
"honest";153
"hopeful";87
"hopeless";142
"hospitable";120
"hostile";75
"humane";32
"humble";126
"hurried";33
"imaginative";46
"immaculate";7
"immovable";63
"impatient";61
"imperceptible";133
"imperial";178
"imperious";59
"impertinent";125
"impervious";80
"improvident";76
"impulsive";85
"incisive";43
"inconsiderate";45
"incredulous";129
"indefatigable";161
"independent";58
"indifferent";116
"indolent";79
"industrious";31
"inflexible";46
"intellectual";77
"intense";111
"intimate";170
"invincible";97
"inviolable";23
"irascible";62
"irrational";47
"jocular";68
"kind";1
"ladylike";80
"languid";106
"lazy";106
"limp";59
"lofty";56
"logical";123
"lonely";21
"loud";54
"loving";36
"magnanimous";94
"majestic";47
"maternal";62
"mathematical";171
"maudlin";149
"mechanical";42
"melancholy";22
"mercenary";151
"merciful";130
"mild";159
"mischievous";132
"modest";56
"mournful";28
"movable";144
"mute";49
"natural";12
"neat";105
"negligent";170
"nervous";164
"nigh";129
"noiseless";84
"noisy";171
"nonsensical";43
"obedient";124
"observant";151
"officious";10
"open";174
"oracular";133
"oratorical";86
"orderly";167
"original";72
"outspoken";34
"passive";52
"paternal";62
"patient";14
"patriotic";80
"peaceful";97
"penitent";75
"pensive";46
"persistent";4
"pert";133
"perverse";93
"philosophical";94
"pious";145
"plaintive";173
"pleasant";135
"polite";137
"political";15
"politico";123
"practical";122
"predatory";133
"proud";24
"provident";93
"prudent";98
"punctual";114
"purposeless";177
"quick";19
"rapid";138
"rapturous";42
"reasonable";57
"refined";50
"regardful";56
"reliant";65
"religious";166
"reproachful";50
"resentful";179
"reserved";128
"respectful";96
"restless";127
"rigid";159
"romantic";16
"rough";105
"rude";133
"runaway";152
"rusty";52
"sad";17
"sagacious";103
"sanguine";91
"scientific";50
"scornful";64
"second";168
"selfish";70
"sensible";117
"sentimental";8
"serene";126
"serious";83
"servile";75
"severe";166
"shrewd";67
"silent";69
"simple";44
"sincere";39
"slow";90
"smooth";88
"sober";104
"social";57
"soft";106
"solemn";129
"sorrowful";147
"sour";47
"spirited";139
"spiritual";131
"sprightly";60
"stable";118
"stately";135
"statistical";87
"steadfast";133
"steady";1
"stealthy";111
"steep";62
"stern";136
"stiff";169
"still";60
"stolid";154
"stormy";179
"straight";140
"straightforward";32
"strict";71
"submissive";89
"subservient";46
"subtle";140
"sudden";130
"sufficient";61
"suggestive";80
"sullen";106
"sunny";38
"susceptible";109
"suspicious";51
"sweet";46
"swift";11
"sympathetic";20
"tardy";142
"tearful";173
"tempered";46
"tender";48
"thankful";56
"thorough";94
"thoughtful";13
"tidy";120
"tight";156
"timid";13
"trustful";32
"ugly";99
"unbending";140
"uncertain";36
"uncompromising";42
"ungracious";106
"unhappy";36
"unrelenting";49
"vague";141
"vain";46
"vicious";106
"violent";172
"vivacious";60
"vocal";150
"watchful";15
"zealous";142
"unkind";48
"tough";173
"tremulous";64
"umbrageous";59
"wise";35
"torpid";134
"windy";121
"wiser";171
"weak";165
"vehement";86
"womanly";5
"willing";60
"uncommunicative";72
"vengeful";133
"wheezy";150
"troublous";11
"wry";106
"tasteful";71
"stubborn";178
"wary";131
"visionary";143
"utilitarian";115
"ungrateful";71
