"terms";"clusters"
"#-acceptable";61
"#-cruel";38
"#-determined";101
"#-handsome";139
"#-serious";103
"#-unkind";21
"abrupt";134
"acceptable";42
"accurate";60
"active";94
"acute";52
"affectionate";71
"affluent";73
"alert";110
"animated";135
"arbitrary";57
"assiduous";122
"assured";73
"authoritative";44
"awkward";52
"benevolent";4
"bitter";117
"bold";81
"brisk";60
"busy";45
"calm";62
"candid";106
"careful";136
"careless";98
"cautious";32
"ceremonious";118
"certain";102
"charitable";41
"chatty";63
"cheerful";6
"circuitous";145
"civil";22
"close";46
"cold";12
"coming";49
"communicative";87
"compassionate";122
"complimentary";80
"concise";89
"confident";24
"confidential";81
"conscientious";75
"considerate";4
"consistent";4
"constant";31
"contrary";93
"cool";93
"cordial";114
"courteous";79
"critical";50
"cruel";24
"curious";32
"decided";133
"decisive";33
"delicate";36
"demure";146
"dependent";127
"detached";56
"determined";116
"dictatorial";5
"dignified";13
"direct";121
"discerning";21
"disrespectful";123
"dissatisfied";97
"domestic";29
"dutiful";48
"eager";76
"earnest";109
"easy";66
"economical";140
"eloquent";129
"equitable";7
"exact";131
"executive";86
"explicit";108
"expressive";79
"faithful";73
"familiar";71
"fanciful";53
"fast";91
"fearful";35
"fearless";88
"feminine";125
"fervent";56
"forgetful";91
"formal";64
"forward";145
"frank";48
"fraternal";26
"free";59
"fresh";94
"friendly";45
"gallant";95
"gay";20
"generous";52
"genteel";18
"gentle";102
"gentlemanlike";100
"girlish";89
"gloomy";20
"graceful";111
"gracious";51
"grateful";29
"grave";67
"handsome";112
"handy";130
"hasty";71
"hearty";36
"heavy";115
"hectic";57
"heedless";83
"helpless";85
"honest";128
"hopeful";69
"hopeless";57
"humble";42
"hurried";113
"impartial";61
"impatient";22
"impertinent";132
"impudent";118
"inarticulate";131
"inconsiderate";82
"inconstant";126
"indefatigable";41
"indefinite";88
"independent";71
"indifferent";67
"indolent";98
"indulgent";54
"industrious";11
"injudicious";52
"intellectual";96
"intense";57
"intimate";115
"invariable";61
"irrational";137
"jealous";133
"joyful";62
"joyous";24
"judicious";40
"just";75
"kind";47
"languid";26
"lazy";108
"literary";2
"lively";65
"lofty";124
"lonely";28
"loud";113
"loyal";124
"maternal";142
"melancholy";115
"mercenary";78
"merciful";140
"merry";81
"methodical";85
"mild";20
"moderate";72
"modest";76
"musical";89
"neat";32
"negative";77
"negligent";142
"nervous";69
"noisy";39
"obedient";132
"obliging";145
"officious";142
"open";65
"orderly";119
"original";53
"overbearing";142
"partial";113
"particular";15
"passive";8
"paternal";100
"persuasive";126
"pert";118
"perverse";21
"philanthropic";120
"placid";111
"plaintive";17
"playful";133
"polite";48
"positive";130
"practical";2
"precise";86
"prejudiced";58
"principled";129
"proud";27
"prudent";39
"punctual";117
"quarrelsome";57
"quick";15
"quiet";143
"rapid";34
"rapturous";146
"reasonable";12
"regal";138
"religious";129
"reproachful";17
"resentful";34
"resolute";10
"respectful";48
"restless";8
"retentive";132
"romantic";69
"rough";72
"rude";136
"sad";45
"sanguine";147
"sarcastic";118
"scrupulous";40
"second";112
"sedentary";44
"selfish";109
"sensible";102
"serious";9
"severe";52
"shy";93
"silent";15
"simple";42
"sincere";105
"slovenly";111
"slow";90
"sly";7
"sober";19
"sociable";28
"social";135
"soft";107
"solemn";23
"solicitous";97
"sorrowful";114
"speedy";69
"spirited";18
"spiritless";57
"spontaneous";28
"stable";37
"staid";75
"stately";7
"steady";46
"steepish";21
"straight";91
"strict";26
"studious";61
"submissive";83
"sudden";133
"sufficient";22
"suspicious";21
"sweet";66
"sympathetic";35
"talkative";25
"tender";98
"thankful";112
"thorough";141
"thoughtful";92
"thoughtless";75
"tidy";144
"timid";70
"tractable";130
"tranquil";123
"treacherous";122
"true";74
"unagreeable";51
"unbending";3
"unceremonious";101
"uncertain";19
"undecided";3
"ungenerous";30
"ungrateful";117
"unguarded";100
"unhappy";67
"unkind";113
"unreserved";139
"unsteady";104
"unsuspicious";27
"unvarying";84
"vain";128
"vicious";139
"worldly";99
"tenacious";127
"tyrannical";16
"unfriendly";122
"untoward";70
"violent";68
"willing";128
"thankless";44
"woeful";14
"weak";43
"tough";110
"tremulous";118
"unfeeling";77
"daring";101
"unobservant";5
"womanly";131
"virtuous";120
"unchanging";41
"wasteful";10
"pompous";89
"ugly";144
"urgent";77
"watchful";55
"wiser";61
"wise";1
"ungracious";57
"zealous";44
"regardful";49
"underhand";11
