"terms";"clusters"
"awkward";2
"busy";2
"certain";1
"cheerful";1
"civil";2
"cold";1
"delicate";2
"determined";2
"eager";2
"easy";1
"fresh";2
"friendly";2
"gallant";2
"general";1
"gentle";2
"grateful";2
"handsome";1
"humble";2
"impatient";2
"independent";2
"indifferent";2
"kind";1
"lively";2
"natural";1
"nervous";2
"obliging";2
"open";1
"particular";1
"pleasant";1
"quick";1
"quiet";1
"reasonable";1
"sad";1
"second";1
"sensible";1
"serious";1
"severe";1
"silent";1
"simple";2
"strong";1
"sudden";2
"sure";1
"sweet";1
"thorough";2
"true";1
"unhappy";2
"vain";2
"willing";2
