"terms";"clusters"
"busy";1
"careful";1
"certain";2
"cheerful";1
"christian";1
"clean";1
"close";1
"cold";2
"confidential";1
"cool";1
"curious";1
"delicate";2
"domestic";1
"easy";2
"exact";1
"expressive";1
"faithful";1
"familiar";1
"free";2
"fresh";2
"friendly";1
"general";2
"generous";1
"gentle";1
"gloomy";1
"gracious";1
"grateful";1
"handsome";1
"heavy";2
"honest";2
"humble";1
"kind";2
"literary";1
"majestic";1
"melancholy";1
"modest";1
"natural";2
"neat";1
"open";2
"original";2
"particular";2
"patient";1
"pleasant";2
"polite";1
"proud";2
"quick";2
"quiet";2
"rough";1
"rusty";1
"second";2
"serious";1
"silent";2
"slow";1
"strong";2
"sudden";1
"sure";2
"suspicious";1
"sweet";1
"thankful";1
"thoughtful";1
"true";2
"weak";2
"willing";1
"wise";1
