"terms";"clusters"
"active";29
"bitter";17
"boisterous";9
"bold";6
"brave";29
"busy";23
"calm";34
"careful";10
"careless";33
"catholic";14
"certain";27
"cheerful";40
"close";20
"cold";49
"constant";26
"cool";38
"cruel";26
"curious";22
"delicate";17
"earnest";32
"easy";49
"faithful";30
"familiar";38
"fierce";7
"frank";43
"free";16
"fresh";21
"friendly";45
"gallant";3
"gay";24
"general";6
"gentle";13
"giddy";43
"gloomy";47
"graceful";42
"gracious";37
"grave";37
"handsome";31
"hasty";12
"hearty";45
"heavy";16
"honest";40
"humble";41
"impatient";11
"indifferent";14
"keen";46
"kind";23
"lively";43
"lofty";3
"lonely";35
"loud";28
"melancholy";39
"merry";46
"mild";22
"military";30
"mournful";46
"natural";31
"noisy";46
"open";27
"original";1
"particular";31
"patient";30
"placid";11
"pleasant";40
"proud";8
"quick";5
"quiet";49
"rapid";12
"reckless";4
"religious";17
"restless";7
"rough";20
"rusty";34
"sad";15
"second";5
"sensible";42
"serious";26
"silent";49
"slow";44
"smooth";43
"sober";30
"solemn";1
"stable";23
"steady";18
"stealthy";25
"stern";46
"strong";27
"sudden";48
"sufficient";19
"sullen";34
"sure";27
"sweet";37
"thoughtful";36
"timid";10
"true";8
"ugly";33
"uncertain";2
"unhappy";19
"vague";12
"vain";2
"violent";9
"weak";41
"wise";45
