"terms";"clusters"
"affectionate";22
"bold";37
"busy";7
"calm";23
"careful";26
"certain";5
"cheerful";30
"clean";40
"close";30
"cold";39
"constant";14
"cool";41
"cruel";6
"cunning";10
"curious";41
"earnest";31
"easy";4
"exact";1
"faithful";25
"familiar";20
"fearful";24
"free";32
"fresh";17
"friendly";16
"gay";10
"general";26
"genteel";33
"gentle";4
"gloomy";29
"graceful";1
"grateful";13
"handsome";18
"hasty";37
"hearty";33
"heavy";9
"helpless";18
"honest";28
"humble";17
"impatient";8
"kind";21
"lonely";11
"loud";2
"melancholy";19
"merry";6
"mild";11
"modest";33
"mournful";12
"natural";21
"noisy";20
"open";36
"original";30
"particular";32
"patient";8
"peaceful";25
"pleasant";39
"quick";20
"quiet";5
"restless";34
"rough";14
"rusty";2
"sad";42
"second";16
"serious";18
"silent";5
"simple";7
"slow";9
"smooth";40
"sober";15
"soft";40
"solemn";29
"strong";5
"sudden";31
"sufficient";1
"sure";36
"sweet";13
"tender";3
"thankful";25
"thoughtful";38
"tight";10
"timid";35
"true";32
"ugly";27
"uncertain";3
"vague";14
"violent";37
"weak";42
