"terms";"clusters"
"affectionate";50
"awkward";34
"benevolent";32
"boisterous";27
"bold";41
"busy";2
"calm";13
"careful";35
"cautious";34
"certain";31
"cheerful";26
"christian";6
"clean";25
"close";52
"cold";19
"constant";29
"cool";46
"cruel";33
"cunning";1
"curious";5
"delicate";40
"dignified";4
"domestic";17
"eager";33
"earnest";36
"easy";10
"eloquent";54
"emphatic";14
"enthusiastic";8
"expressive";17
"facetious";49
"faithful";37
"familiar";44
"fearful";20
"fierce";55
"firm";32
"free";1
"fresh";24
"friendly";29
"general";24
"gentle";26
"gloomy";55
"graceful";7
"gracious";34
"grateful";15
"grave";39
"handsome";16
"hasty";46
"hearty";16
"heavy";38
"honest";47
"hopeless";47
"hospitable";27
"humble";40
"hurried";3
"indefatigable";6
"intense";42
"intimate";3
"kind";29
"lively";42
"lonely";12
"loud";19
"majestic";44
"melancholy";45
"merry";18
"mute";27
"natural";5
"neat";50
"nervous";35
"noisy";22
"open";19
"particular";38
"pleasant";48
"poetic";7
"precise";40
"proud";11
"quiet";48
"rapid";36
"reasonable";53
"restless";2
"romantic";54
"rusty";14
"second";9
"sensible";39
"serious";28
"severe";49
"silent";45
"slow";21
"soft";36
"solemn";24
"spirited";49
"stable";51
"steady";22
"stern";4
"stiff";55
"strict";43
"strong";48
"sudden";48
"sufficient";16
"sure";38
"surly";49
"suspicious";34
"sweet";42
"thoughtful";44
"tight";23
"true";31
"uncertain";1
"unhappy";30
"vain";20
"violent";26
"willing";34
"wise";40
"weak";43
