"terms";"clusters"
"acceptable";6
"amorous";3
"brute";3
"close";5
"cold";5
"constant";4
"cunning";1
"curious";4
"dishonest";4
"eager";2
"earnest";6
"familiar";5
"fast";3
"free";6
"fresh";2
"general";3
"gentle";5
"gracious";2
"headlong";6
"honest";4
"immaculate";4
"indifferent";6
"melancholic";4
"melancholy";4
"mild";5
"modest";3
"open";1
"passionate";4
"pleasant";2
"quick";2
"reasonable";2
"rough";6
"second";2
"simple";4
"smooth";3
"soft";1
"straight";6
"strong";5
"sufficient";2
"sure";3
"sweet";1
"thorough";3
"true";1
"vehement";3
"willing";2
"wise";2
"vicious";4
