"terms";"clusters"
"acute";1
"affectionate";3
"careless";2
"certain";2
"cheerful";3
"close";2
"cold";1
"constant";2
"determined";3
"eager";3
"earnest";1
"easy";3
"faithful";1
"fearful";2
"free";1
"fresh";2
"general";3
"generous";1
"gentle";2
"gloomy";2
"grateful";1
"handsome";3
"heavy";2
"honest";3
"humble";1
"impatient";1
"independent";1
"intimate";1
"jealous";2
"joyful";1
"kind";3
"lively";2
"natural";3
"open";3
"partial";2
"particular";3
"pleasant";1
"positive";2
"quick";2
"quiet";1
"reasonable";1
"second";3
"selfish";1
"sensible";1
"serious";1
"severe";1
"silent";3
"simple";3
"sincere";2
"solemn";1
"speedy";1
"steady";1
"strong";3
"sudden";3
"sure";3
"sweet";3
"true";3
"ungenerous";1
"unhappy";2
"unkind";1
"violent";2
"vain";3
