"terms";"clusters"
"active";19
"affectionate";36
"bitter";38
"bold";24
"busy";28
"calm";14
"careful";18
"certain";2
"cheerful";15
"clean";31
"close";40
"cold";6
"cruel";38
"curious";12
"delicate";35
"dignified";26
"eager";37
"earnest";15
"easy";18
"exact";9
"expressive";4
"faithful";16
"familiar";28
"fast";24
"fearful";8
"fierce";32
"free";3
"fresh";17
"general";3
"gentle";34
"gloomy";25
"gracious";30
"grateful";31
"handsome";37
"hasty";35
"haughty";21
"hearty";9
"heavy";6
"helpless";28
"honest";12
"humane";21
"humble";8
"hurried";28
"impatient";21
"intense";32
"irrepressible";1
"kind";5
"lively";22
"lonely";27
"loud";40
"melancholy";33
"merry";10
"mute";16
"natural";30
"neat";31
"noisy";8
"open";2
"particular";17
"peaceful";33
"pleasant";11
"precise";26
"proud";7
"quick";17
"quiet";23
"rapid";25
"respectful";38
"rigid";10
"rough";39
"rueful";1
"rusty";33
"sad";13
"second";27
"serious";26
"silent";2
"simple";36
"slow";41
"soft";29
"solemn";11
"stiff";38
"strong";6
"sudden";17
"sure";23
"surly";1
"sweet";5
"thoughtful";22
"tight";10
"tremulous";32
"true";2
"ugly";3
"ungrateful";38
"violent";40
"virtuous";20
"weak";14
"wise";30
