"terms";"clusters"
"active";1
"careful";1
"careless";1
"cautious";1
"certain";2
"charitable";1
"cheerful";1
"civil";1
"cold";2
"constant";2
"cruel";1
"decided";1
"determined";2
"domestic";2
"eager";1
"easy";2
"exact";1
"fresh";1
"friendly";1
"general";2
"gentle";1
"grateful";1
"handsome";2
"hopeless";1
"impatient";1
"indifferent";1
"intimate";2
"jealous";1
"kind";1
"lively";1
"natural";2
"observant";1
"open";2
"particular";2
"pleasant";2
"polite";1
"prudent";1
"quick";1
"quiet";1
"reasonable";1
"sad";1
"second";2
"selfish";1
"sensible";2
"serious";2
"severe";2
"silent";2
"sincere";1
"steady";2
"strict";1
"strong";2
"sudden";1
"sufficient";1
"sure";2
"suspicious";1
"sweet";1
"true";2
"uncertain";1
"vain";1
"unhappy";1
"worldly";2
"willing";1
