"terms";"clusters"
"affectionate";2
"bold";2
"certain";1
"cheerful";2
"cruel";1
"delicate";2
"determined";2
"eager";1
"earnest";2
"easy";1
"free";1
"general";1
"generous";1
"gentle";2
"grateful";1
"grave";2
"hasty";2
"helpless";2
"humble";2
"impertinent";1
"indifferent";1
"kind";2
"loud";1
"melancholy";2
"modest";2
"natural";1
"open";2
"particular";1
"polite";2
"proud";2
"quick";2
"quiet";2
"second";2
"sensible";1
"serious";1
"silent";1
"simple";2
"strong";1
"sudden";2
"sufficient";2
"sure";1
"sweet";1
"true";1
"unhappy";1
"vain";1
"violent";1
"weak";1
"willing";2
