"terms";"clusters"
"acceptable";26
"active";5
"affable";17
"affectionate";4
"busy";30
"calm";25
"careful";12
"certain";7
"cheerful";20
"clean";15
"close";54
"cold";22
"confidential";33
"considerate";16
"constant";41
"cool";10
"cruel";24
"curious";11
"delicate";6
"determined";26
"direct";53
"domestic";10
"earnest";25
"easy";18
"expressive";48
"faithful";24
"familiar";6
"free";38
"fresh";6
"friendly";51
"general";38
"generous";19
"genteel";1
"gentle";19
"gloomy";21
"graceful";3
"gracious";8
"grateful";50
"grave";44
"handsome";54
"heavy";18
"honest";27
"hopeful";12
"hopeless";15
"humble";9
"hurried";16
"immovable";23
"impatient";49
"indifferent";45
"jealous";44
"kind";18
"lively";45
"lofty";23
"loud";44
"melancholy";17
"modest";34
"natural";38
"neat";14
"open";38
"original";8
"particular";28
"passionate";33
"patient";29
"pleasant";22
"polite";16
"practical";2
"precise";31
"proud";18
"quick";28
"quiet";38
"rapid";52
"reasonable";40
"responsible";17
"rigid";1
"rough";36
"rusty";52
"sad";26
"sagacious";34
"second";32
"sensible";8
"serious";43
"severe";17
"silent";39
"simple";9
"slow";35
"smooth";37
"social";50
"soft";51
"spirited";53
"steady";20
"stern";47
"stiff";17
"strong";7
"submissive";45
"sudden";27
"sufficient";10
"sure";7
"sweet";42
"tender";42
"thankful";5
"thoughtful";52
"tight";44
"timid";9
"true";7
"ugly";46
"uncertain";41
"unhappy";13
"vague";40
"vain";31
"violent";49
"weak";28
"wise";2
"worldly";52
