"terms";"clusters"
"affectionate";20
"bold";40
"busy";8
"calm";33
"certain";9
"cheerful";3
"clean";20
"close";47
"cold";5
"confidential";4
"constant";28
"cruel";16
"curious";23
"delicate";12
"domestic";34
"earnest";45
"easy";47
"expressive";44
"faithful";43
"familiar";18
"fierce";43
"free";36
"fresh";3
"friendly";2
"general";5
"generous";43
"genteel";22
"gentle";36
"gloomy";13
"graceful";20
"gracious";19
"grateful";23
"grave";24
"handsome";32
"haughty";35
"heavy";36
"honest";7
"hopeful";22
"hopeless";42
"humble";17
"imperious";13
"indifferent";21
"jealous";30
"kind";11
"lively";37
"lofty";13
"lonely";1
"loud";43
"melancholy";29
"mild";40
"modest";33
"natural";25
"open";9
"original";34
"particular";11
"patient";22
"pleasant";15
"polite";46
"proud";41
"quick";45
"quiet";9
"rough";28
"sad";31
"second";25
"sensible";24
"serious";39
"severe";37
"silent";25
"simple";38
"slow";6
"smooth";27
"social";27
"soft";14
"solemn";14
"sorrowful";26
"stately";32
"steady";44
"stern";46
"stiff";39
"strong";9
"sudden";15
"sufficient";39
"sure";41
"sweet";25
"tender";20
"thoughtful";1
"tight";26
"timid";6
"tough";21
"true";5
"ugly";30
"unhappy";37
"vague";10
"violent";10
"watchful";34
"weak";36
