"terms";"clusters"
"active";4
"adventurous";3
"affectionate";7
"benevolent";20
"bitter";14
"bold";19
"busy";23
"calm";27
"certain";22
"cheerful";32
"chivalrous";3
"close";34
"cold";39
"congratulatory";48
"constant";7
"cruel";48
"dependent";10
"docile";13
"domestic";15
"eager";52
"earnest";49
"enthusiastic";37
"expressive";18
"familiar";17
"fearful";45
"firm";50
"free";14
"fresh";46
"gallant";3
"gay";5
"general";16
"generous";8
"genial";11
"gentle";31
"gloomy";52
"grateful";41
"hateful";5
"heartless";10
"heavy";22
"helpless";50
"hopeless";10
"humane";3
"immutable";10
"impatient";50
"indifferent";3
"inquisitive";11
"intense";16
"intimate";7
"invincible";47
"joyous";11
"kind";43
"laborious";36
"listless";36
"lively";18
"lofty";37
"loud";46
"majestic";38
"melancholy";32
"metaphysical";3
"mild";34
"moderate";9
"mournful";5
"natural";1
"nervous";6
"open";28
"passionate";25
"patient";21
"peaceful";38
"placid";22
"pleasant";44
"pleasurable";25
"precipitous";10
"proud";25
"quick";6
"rapid";9
"rough";49
"rude";2
"sad";40
"saintly";51
"scientific";9
"second";23
"selfish";21
"sensitive";12
"serene";30
"serious";29
"severe";19
"silent";28
"simple";8
"slow";41
"soft";24
"solemn";17
"sorrowful";45
"steady";21
"strong";36
"sudden";33
"sufficient";35
"supple";4
"sweet";27
"thoughtful";3
"tranquil";47
"true";26
"tumultuous";21
"ugly";48
"unhappy";39
"vain";44
"vehement";3
"vicious";21
"violent";42
"watchful";47
"weak";37
"virtuous";34
"woeful";25
