"terms";"clusters"
"acceptable";2
"affectionate";1
"awkward";2
"certain";1
"civil";1
"cold";2
"constant";2
"determined";2
"eager";2
"earnest";2
"easy";1
"formal";2
"free";2
"fresh";2
"friendly";2
"general";1
"generous";2
"grateful";2
"grave";2
"handsome";1
"impatient";2
"indifferent";2
"intimate";2
"kind";1
"lively";1
"natural";1
"open";2
"partial";2
"particular";1
"pleasant";1
"proud";1
"quick";2
"reasonable";2
"second";1
"sensible";1
"serious";1
"severe";2
"silent";1
"sincere";2
"steady";2
"strong";2
"sudden";2
"sure";1
"true";1
"unhappy";2
"vain";1
"violent";2
"weak";2
