"terms";"clusters"
"active";1
"affectionate";1
"busy";1
"certain";2
"cheerful";1
"civil";1
"close";1
"cold";2
"constant";1
"decided";1
"determined";2
"domestic";1
"eager";1
"easy";2
"free";1
"fresh";1
"friendly";1
"gay";1
"general";2
"gentle";2
"grateful";1
"grave";1
"handsome";1
"hasty";1
"heavy";1
"impatient";1
"independent";1
"indifferent";1
"indolent";1
"intimate";1
"kind";2
"lively";2
"melancholy";1
"mild";1
"modest";2
"natural";2
"open";2
"particular";2
"pleasant";2
"quick";2
"quiet";2
"reasonable";1
"sad";1
"sanguine";1
"second";2
"selfish";1
"sensible";2
"serious";2
"silent";2
"simple";1
"steady";1
"strong";2
"sudden";1
"sufficient";1
"sure";2
"sweet";2
"tender";1
"thankful";1
"true";2
"unhappy";1
"vain";1
"willing";1
