"terms";"clusters"
"affectionate";1
"bitter";1
"bold";2
"brisk";1
"busy";2
"calm";1
"careful";1
"careless";1
"certain";3
"cheerful";3
"close";3
"cold";3
"constant";1
"cool";1
"cruel";1
"curious";2
"delicate";2
"domestic";1
"earnest";1
"easy";3
"faithful";1
"familiar";2
"free";3
"fresh";2
"friendly";2
"general";3
"generous";1
"gentle";3
"gloomy";2
"gracious";2
"grateful";3
"grave";2
"handsome";1
"hasty";1
"heavy";3
"honest";2
"humble";1
"independent";1
"indifferent";1
"kind";3
"lively";3
"loud";2
"melancholy";2
"merry";1
"mild";2
"natural";3
"neat";1
"open";3
"particular";3
"pious";1
"pleasant";3
"proud";2
"quick";2
"quiet";3
"rough";1
"sad";1
"second";3
"selfish";1
"serious";2
"severe";1
"silent";3
"simple";2
"slow";2
"social";1
"soft";1
"solemn";2
"strong";3
"sudden";2
"sufficient";1
"sure";3
"sweet";3
"tender";1
"thoughtful";2
"tight";2
"true";3
"ugly";1
"unhappy";1
"weak";2
