"source" "target" "tag"
74 142 "john::little"
188 347 "joe::hand"
173 358 "joe::boy"
466 468 "sim::little"
467 469 "sim::legs"
136 527 "joe::time"
388 589 "varden::hand"
380 621 "gabriel::little"
556 623 "gabriel::hand"
623 649 "gabriel::hand"
622 686 "gabriel::room"
674 687 "gabriel::secret"
383 712 "barnaby::back"
423 725 "barnaby::time"
291 743 "varden::horse"
649 749 "gabriel::hand"
712 786 "barnaby::back"
555 786 "gabriel::back"
589 799 "barnaby::hand"
725 800 "barnaby::time"
725 804 "varden::time"
756 827 "barnaby::name"
446 843 "gabriel::open"
556 855 "gabriel::near"
852 862 "miggs::round"
852 872 "miggs::time"
852 872 "mrs_varden::time"
857 876 "martha::can"
601 882 "varden::talk"
603 888 "varden::can"
752 903 "barnaby::little"
948 976 "tappertit::hand"
983 984 "curzon::daughter"
984 987 "curzon::daughter"
989 991 "curzon::black"
987 991 "curzon::daughter"
989 991 "curzon::name"
516 991 "tappertit::daughter"
917 991 "tappertit::two"
991 999 "tappertit::two"
862 1037 "miggs::little"
965 1045 "tappertit::back"
1004 1045 "tappertit::little"
872 1050 "miggs::time"
1037 1059 "miggs::little"
1050 1059 "miggs::time"
837 1065 "miggs::private"
1037 1066 "miggs::window"
1070 1088 "tappertit::street"
1066 1104 "miggs::window"
142 1122 "john::little"
74 1122 "john::round"
1121 1122 "john::time"
1119 1143 "john::horse"
786 1170 "barnaby::back"
562 1174 "barnaby::known"
903 1186 "barnaby::little"
1122 1186 "john::little"
800 1193 "barnaby::time"
1122 1199 "john::first"
1193 1205 "barnaby::time"
1186 1207 "barnaby::little"
347 1209 "john_willet::hand"
1149 1209 "john_willet::window"
1170 1216 "barnaby::back"
1122 1226 "john::time"
1186 1227 "john::little"
115 1229 "john_willet::time"
1233 1236 "barnaby::wine"
799 1250 "barnaby::hand"
1250 1266 "barnaby::hand"
793 1270 "barnaby::bird"
1127 1276 "john::can"
1227 1276 "john::little"
1226 1289 "john::time"
136 1289 "parkes::time"
358 1298 "joe::boy"
1207 1313 "barnaby::little"
1276 1313 "john::little"
1216 1315 "barnaby::back"
1320 1343 "john::room"
1230 1368 "chester::meeting"
1230 1368 "haredale::meeting"
1205 1426 "chester::time"
1426 1437 "chester::time"
1200 1437 "haredale::time"
1353 1445 "haredale::little"
1143 1456 "john::horse"
1343 1456 "john::room"
1456 1458 "john_willet::order"
1456 1458 "john::order"
1458 1460 "john::order"
1456 1460 "john::room"
1167 1481 "joe::thought"
352 1482 "joe::little"
123 1482 "joe::love"
358 1484 "joe::account"
136 1484 "joe::end"
1149 1484 "john_willet::end"
1482 1504 "joe::little"
333 1509 "joe::back"
1170 1509 "john::back"
1509 1511 "joe::money"
1509 1511 "john::money"
539 1527 "joe::legs"
1504 1530 "joe::little"
116 1547 "joe::found"
1546 1547 "joe::street"
487 1557 "gabriel::thought"
1481 1557 "joe::thought"
1558 1559 "joe::mother"
1509 1561 "joe::back"
1557 1565 "joe::thought"
725 1584 "varden::waiting"
888 1589 "varden::can"
347 1597 "joe::hand"
1530 1597 "joe::little"
144 1597 "joe::open"
1532 1597 "joe::window"
886 1611 "miggs::can"
876 1611 "mrs_varden::can"
876 1612 "martha::can"
1484 1623 "joe::end"
239 1623 "joe::horse"
1565 1623 "joe::thought"
1623 1627 "joe::thought"
1633 1634 "edward::hope"
1633 1634 "joe::hope"
1623 1640 "joe::horse"
1597 1659 "joe::little"
1664 1665 "edward::hand"
1664 1665 "haredale::hand"
1284 1674 "haredale::waiting"
1640 1698 "joe::horse"
1733 1781 "edward::beg"
784 1821 "edward::boy"
