"" "--_tharp::ready" "augustus_gradgrind::hope" "bitzer::#-safe" "bitzer::back" "bitzer::beg" "bitzer::boy" "bitzer::busy" "bitzer::cold" "bitzer::end" "bitzer::finger" "bitzer::hand" "bitzer::hope" "bitzer::hot" "bitzer::little" "bitzer::mere" "bitzer::natural" "bitzer::plane" "bitzer::ray" "bitzer::ready" "bitzer::roof" "bitzer::room" "bitzer::time" "bitzer::two" "blackpool::wall" "bounderby::#-balance" "bounderby::#-ca" "bounderby::#-dress" "bounderby::#-hope" "bounderby::#-time" "bounderby::absurd" "bounderby::anger" "bounderby::back" "bounderby::bird" "bounderby::birthday" "bounderby::black" "bounderby::bow" "bounderby::boy" "bounderby::ca" "bounderby::can" "bounderby::charge" "bounderby::curious" "bounderby::daughter" "bounderby::deserted" "bounderby::dinner" "bounderby::direction" "bounderby::distance" "bounderby::end" "bounderby::familiar" "bounderby::female" "bounderby::first" "bounderby::fluffy" "bounderby::found" "bounderby::green" "bounderby::hand" "bounderby::history" "bounderby::hope" "bounderby::horse" "bounderby::known" "bounderby::laugh" "bounderby::legs" "bounderby::letters" "bounderby::little" "bounderby::living" "bounderby::load" "bounderby::love" "bounderby::married" "bounderby::meeting" "bounderby::momentous" "bounderby::mother" "bounderby::name" "bounderby::natural" "bounderby::near" "bounderby::neck" "bounderby::object" "bounderby::objected" "bounderby::open" "bounderby::order" "bounderby::plate" "bounderby::point" "bounderby::polite" "bounderby::present" "bounderby::private" "bounderby::protect" "bounderby::recess" "bounderby::red" "bounderby::relieved" "bounderby::reply" "bounderby::room" "bounderby::round" "bounderby::safe" "bounderby::school" "bounderby::sense" "bounderby::sign" "bounderby::spare" "bounderby::station" "bounderby::steep" "bounderby::story" "bounderby::street" "bounderby::tearful" "bounderby::thought" "bounderby::time" "bounderby::tip" "bounderby::touch" "bounderby::tranquil" "bounderby::trouble" "bounderby::two" "bounderby::waiting" "bounderby::wall" "bounderby::wary" "bounderby::window" "bounderby::wipe" "bounderby::wonder" "bounderby::work" "bounderby::wrong" "castlereagh::near" "castlereagh::stage" "cecilia_jupe::daughter" "cecilia::#-thought" "cecilia::back" "cecilia::large" "cecilia::room" "childers::ca" "childers::little" "childers::ready" "childers::room" "childers::time" "chrisen::comfortable" "coketown::black" "dick_jones::fear" "dick_jones::mother" "e._w._b._childers::chin" "e._w._b._childers::hope" "e._w._b._childers::little" "e._w._b._childers::room" "e._w._b._childerth::boy" "emma_gordon::full" "emma_gordon::mother" "emma::love" "george_gradgrind::hope" "gradgrind::#-pull" "gradgrind::#-sign" "gradgrind::actually" "gradgrind::beg" "gradgrind::belong" "gradgrind::book" "gradgrind::box" "gradgrind::boy" "gradgrind::broad" "gradgrind::can" "gradgrind::chin" "gradgrind::damp" "gradgrind::daughter" "gradgrind::distance" "gradgrind::dusty" "gradgrind::first" "gradgrind::found" "gradgrind::hand" "gradgrind::hope" "gradgrind::known" "gradgrind::lip" "gradgrind::little" "gradgrind::married" "gradgrind::meeting" "gradgrind::name" "gradgrind::natural" "gradgrind::object" "gradgrind::observe" "gradgrind::open" "gradgrind::person" "gradgrind::point" "gradgrind::position" "gradgrind::present" "gradgrind::public" "gradgrind::request" "gradgrind::room" "gradgrind::round" "gradgrind::school" "gradgrind::stage" "gradgrind::strange" "gradgrind::thought" "gradgrind::time" "gradgrind::tip" "gradgrind::two" "gradgrind::wicked" "gradgrind::wonder" "gradgrind::work" "gradgrinds::#-found" "gradgrinds::little" "harry::boy" "harry::open" "harry::sigh" "harthouse_tom::#-talk" "harthouse_tom::little" "harthouse_tom::love" "harthouse::#-charge" "harthouse::absurd" "harthouse::amused" "harthouse::bored" "harthouse::condition" "harthouse::direction" "harthouse::fear" "harthouse::first" "harthouse::found" "harthouse::hand" "harthouse::known" "harthouse::little" "harthouse::married" "harthouse::mere" "harthouse::name" "harthouse::person" "harthouse::present" "harthouse::room" "harthouse::sense" "harthouse::time" "james_harthouse::#-bored" "james_harthouse::#-hand" "james_harthouse::back" "james_harthouse::bored" "james_harthouse::can" "james_harthouse::dinner" "james_harthouse::end" "james_harthouse::finger" "james_harthouse::hand" "james_harthouse::horse" "james_harthouse::iron" "james_harthouse::letters" "james_harthouse::little" "james_harthouse::near" "james_harthouse::object" "james_harthouse::time" "james_harthouse::waste" "james_harthouse::week" "james_harthouse::wrong" "james::little" "jane_gradgrind::boy" "jane_gradgrind::little" "jane::room" "jem::can" "jem::curious" "jem::hand" "jem::horse" "jem::idea" "jem::known" "jem::letters" "jem::meeting" "jem::move" "jem::natural" "jem::ready" "jem::thought" "john_gradgrind::hope" "joseph_gradgrind::hope" "josephine::little" "josephine::natural" "josiah_bounderby::can" "josiah_bounderby::fear" "josiah_bounderby::female" "josiah_bounderby::hand" "josiah::deserted" "josiah::mother" "judas_iscariot::near" "jupe::lip" "jupe::little" "lady_scadgers::direction" "loo_bounderby::charge" "loo_bounderby::daughter" "loo_bounderby::future" "loo_bounderby::present" "loo_gradgrind::charge" "loo_gradgrind::daughter" "loo::condition" "loo::little" "loo::married" "loo::mere" "loo::sense" "louisa::#-room" "louisa::#-sense" "louisa::#-use" "louisa::account" "louisa::actually" "louisa::back" "louisa::beg" "louisa::box" "louisa::can" "louisa::curious" "louisa::daughter" "louisa::dress" "louisa::fear" "louisa::finger" "louisa::first" "louisa::found" "louisa::hand" "louisa::hope" "louisa::iron" "louisa::known" "louisa::laugh" "louisa::leg" "louisa::letters" "louisa::lip" "louisa::little" "louisa::load" "louisa::love" "louisa::mother" "louisa::move" "louisa::natural" "louisa::near" "louisa::object" "louisa::objected" "louisa::person" "louisa::pink" "louisa::present" "louisa::private" "louisa::public" "louisa::reply" "louisa::room" "louisa::school" "louisa::sense" "louisa::sigh" "louisa::story" "louisa::thought" "louisa::time" "louisa::trouble" "louisa::window" "louisa::wonder" "louisa::work" "mchoakumchild::first" "mchoakumchild::observe" "miss_louisa::laugh" "miss_louisa::little" "mrs_blackpool::back" "mrs_blackpool::can" "mrs_blackpool::first" "mrs_blackpool::hand" "mrs_blackpool::room" "mrs_blackpool::thought" "nickits::window" "pegler::#-trouble" "pegler::back" "pegler::boy" "pegler::condition" "pegler::hand" "pegler::little" "peter_piper::#-found" "powler::full" "rachael::#-stir" "rachael::#-time" "rachael::anger" "rachael::fancy" "rachael::first" "rachael::found" "rachael::hand" "rachael::little" "rachael::living" "rachael::married" "rachael::meeting" "rachael::name" "rachael::public" "rachael::rest" "rachael::room" "rachael::station" "rachael::story" "rachael::street" "rachael::thought" "rachael::time" "rachael::two" "rachael::work" "remus::can" "signor_jupe::enthusiastic" "signor_jupe::laughable" "sissy::#-room" "sissy::#-time" "sissy::account" "sissy::back" "sissy::boy" "sissy::daughter" "sissy::dress" "sissy::end" "sissy::finger" "sissy::first" "sissy::found" "sissy::hand" "sissy::horse" "sissy::leg" "sissy::little" "sissy::name" "sissy::natural" "sissy::near" "sissy::plane" "sissy::ray" "sissy::rely" "sissy::stage" "sissy::two" "slackbridge::little" "sleary::box" "sleary::daughter" "sleary::little" "sparsit::#-fear" "sparsit::admit" "sparsit::beg" "sparsit::birds" "sparsit::black" "sparsit::can" "sparsit::charge" "sparsit::chief" "sparsit::determined" "sparsit::dress" "sparsit::end" "sparsit::familiar" "sparsit::fancy" "sparsit::fear" "sparsit::first" "sparsit::found" "sparsit::full" "sparsit::hand" "sparsit::history" "sparsit::horse" "sparsit::little" "sparsit::load" "sparsit::lunch" "sparsit::object" "sparsit::public" "sparsit::ready" "sparsit::red" "sparsit::relieved" "sparsit::request" "sparsit::school" "sparsit::sense" "sparsit::sky" "sparsit::station" "sparsit::thought" "sparsit::waiting" "stephen_blackpool::black" "stephen_blackpool::direction" "stephen_blackpool::dress" "stephen_blackpool::earth" "stephen_blackpool::familiar" "stephen_blackpool::finger" "stephen_blackpool::found" "stephen_blackpool::iron" "stephen_blackpool::object" "stephen::back" "stephen::belong" "stephen::end" "stephen::excuse" "stephen::first" "stephen::found" "stephen::full" "stephen::hand" "stephen::hot" "stephen::little" "stephen::natural" "stephen::near" "stephen::sense" "stephen::spare" "stephen::street" "thomas_gradgrind::full" "thomas_gradgrind::laughable" "thomas::boy" "thomas::found" "thomas::school" "thomas::waiting" "tom_gradgrind::anger" "tom_gradgrind::daughter" "tom_gradgrind::fear" "tom_gradgrind::hope" "tom_gradgrind::little" "tom_gradgrind::pump" "tom_gradgrind::reflect" "tom_gradgrind::school" "tom::#-balance" "tom::#-dress" "tom::back" "tom::carve" "tom::collect" "tom::condition" "tom::finger" "tom::found" "tom::hand" "tom::leg" "tom::love" "tom::mere" "tom::name" "tom::present" "tom::school" "tom::street" "tom::thought" "venus::little" "young_thomas::stage" "sleary::ready" "thomas_gradgrind::hope" "gradgrind::#-safe" "thomas::beg" "sparsit::busy" "thomas_gradgrind::busy" "sissy::cold" "sissy::room" "sparsit::roof" "bitzer::relation" "sissy::mere" "thomas::ready" "sparsit::time" "tom::wrong" "gradgrind::#-hope" "sparsit::#-time" "sparsit::absurd" "tom_gradgrind::legs" "bounderby::position" "tom::end" "tom::order" "bounderby::rigid" "gradgrind::birthday" "stephen::bow" "bounderby::fear" "childers::can" "james_harthouse::found" "james::can" "thomas::can" "gradgrind::curious" "tom::curious" "james_harthouse::round" "sparsit::direction" "harthouse::familiar" "sparsit::wrong" "harthouse::female" "sissy::work" "tom::first" "sparsit::natural" "sparsit::work" "harthouse::hope" "harthouse::horse" "bounderby::lie" "tom::known" "bounderby::laughs" "lady_scadgers::letters" "tom::little" "cackler::living" "gradgrind::love" "tom::married" "gradgrind::steep" "lady_scadgers::momentous" "sissy::mother" "sparsit::name" "george::object" "sparsit::objected" "sparsit::open" "louisa::order" "james_harthouse::point" "sparsit::point" "sparsit::polite" "bounderby::rest" "tom_gradgrind::private" "sparsit::recess" "sparsit::trouble" "gradgrind::reply" "tom_gradgrind::room" "gradgrind::spare" "tom::safe" "tom_gradgrind::waiting" "gradgrind::sense" "gradgrind::sign" "sissy::station" "stephen::story" "lady_scadgers::tearful" "tom::time" "jupe::tip" "tom::touch" "sparsit::tranquil" "sparsit::wall" "sparsit::wary" "tom::window" "sparsit::wipe" "sissy::wonder" "louisa::wrong" "judas_iscariot::stage" "sissy::#-thought" "sissy::large" "sleary::room" "childers::two" "chrisen::gentle" "coketown::distance" "josiah_bounderby::mother" "e._w._b._childers::round" "jothphine::boy" "emma_gordon::little" "joth::mother" "emma::married" "gradgrind::female" "tom::beg" "louisa::belong" "jupe::book" "jupe::boy" "tight-jeff::boy" "gradgrind::horse" "harvey::can" "jupe::daughter" "rachael::daughter" "mchoakumchild::request" "sleary::hand" "jupe::hope" "gradgrind::trouble" "jem::public" "jupe::known" "sissy::lip" "louisa::married" "sparsit::married" "sleary::name" "sleary::object" "thomas::open" "tom::person" "louisa::point" "sparsit::room" "gradgrind::street" "young_thomas::two" "sissy::time" "sissy::wicked" "peter_piper::little" "harry::time" "stephen::sigh" "tom::#-talk" "harthouse::charged" "harthouse::two" "tom::bored" "tom::sense" "harthouse::wrong" "tom::fear" "harthouse::position" "sparsit::person" "sparsit::#-hand" "jem::bored" "jem::time" "louisa::week" "thomas_gradgrind::little" "jem::object" "thomas_gradgrind::waste" "thomas_gradgrind::wrong" "jane_gradgrind::point" "jem::two" "jem::wonder" "sleary::natural" "romulus::can" "sparsit::female" "pegler::deserted" "josiah::wicked" "jupe::red" "loo_gradgrind::future" "sparsit::present" "tom::#-sense" "sissy::#-use" "stephen::account" "sleary::private" "sissy::can" "sparsit::curious" "sissy::pink" "sissy::school" "louisa::steady" "sissy::known" "sissy::laugh" "sleary::load" "louisa::mere" "sissy::love" "tom::mother" "stephen::trouble" "rachael::present" "louisa::use" "louisa::round" "stephen::room" "rachael::trouble" "sparsit::window" "thomas::window" "rachael::can" "mrs_blackpool::time" "mrs_blackpool::wall" "mrs_blackpool::round" "pegler::mother" "powler::time" "stephen::#-stir" "rachael::window" "rachael::hope" "rachael::waste" "rachael::order" "stephen::living" "stephen_blackpool::meeting" "stephen_blackpool::public" "stephen::time" "stephen::two" "stephen::work" "signor_jupe::iron" "william_button::laughable" "sleary::horse" "sissy::neck" "sissy::round" "sissy::thought" "sissy::secret" "stephen_blackpool::little" "sleary::thought" "sparsit::money" "sparsit::fascinated" "sparsit::fade" "sparsit::destruction" "sparsit::idea" "sparsit::warm" "thomas::thought" "stephen_blackpool::letters" "stephen_blackpool::stain" "stephen_blackpool::order" "stephen_blackpool::point" "stephen_blackpool::sign" "stephen::thought" "stephen::land" "stephen::person" "stephen::married" "stephen::name" "stephen::umbrella" "stephen::separate" "stephen::touch" "thomas::wonder" "tom_gradgrind::married" "tom_gradgrind::thought" "tom::point" "tom::teeth" "tom::stage" "tom::roof" "tom::two" "tom::train" "venus::wonder"
"--_tharp::ready" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"augustus_gradgrind::hope" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bitzer::#-safe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bitzer::back" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bitzer::beg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
