"" "allen::account" "allen::advise" "allen::back" "allen::chief" "allen::compare" "allen::end" "allen::error" "allen::first" "allen::future" "allen::guess" "allen::hope" "allen::known" "allen::little" "allen::name" "allen::near" "allen::object" "allen::person" "allen::point" "allen::relieved" "allen::reply" "allen::rest" "allen::room" "allen::spare" "allen::talk" "allen::time" "allen::two" "allen::use" "allen::wonder" "allen::wrong" "andrews::tease" "andrews::winter" "anne_thorpe::excite" "anne_thorpe::time" "anne_thorpe::two" "anne::join" "anne::secret" "anne::time" "bath::found" "beechen_cliff::determined" "beechen_cliff::object" "belle::fancy" "camilla::work" "catherine_morland::clean" "catherine_morland::love" "catherine::#-book" "catherine::#-laugh" "catherine::#-sense" "catherine::#-wonder" "catherine::#-wrong" "catherine::account" "catherine::attempt" "catherine::back" "catherine::beg" "catherine::blush" "catherine::book" "catherine::box" "catherine::can" "catherine::carriage" "catherine::chief" "catherine::cold" "catherine::command" "catherine::curious" "catherine::daughter" "catherine::deeply" "catherine::delightful" "catherine::determined" "catherine::dinner" "catherine::distance" "catherine::doubtful" "catherine::driving" "catherine::elated" "catherine::end" "catherine::error" "catherine::examine" "catherine::excite" "catherine::experience" "catherine::fancy" "catherine::fear" "catherine::female" "catherine::first" "catherine::found" "catherine::fresh" "catherine::full" "catherine::future" "catherine::gentle" "catherine::green" "catherine::guess" "catherine::hand" "catherine::history" "catherine::hope" "catherine::horse" "catherine::idea" "catherine::important" "catherine::join" "catherine::known" "catherine::large" "catherine::letters" "catherine::line" "catherine::little" "catherine::love" "catherine::lovely" "catherine::meeting" "catherine::melt" "catherine::mere" "catherine::money" "catherine::mother" "catherine::name" "catherine::natural" "catherine::near" "catherine::object" "catherine::open" "catherine::order" "catherine::partner" "catherine::person" "catherine::point" "catherine::present" "catherine::private" "catherine::public" "catherine::ready" "catherine::relieved" "catherine::reply" "catherine::request" "catherine::rest" "catherine::room" "catherine::round" "catherine::search" "catherine::secret" "catherine::sense" "catherine::sigh" "catherine::steady" "catherine::story" "catherine::street" "catherine::suspect" "catherine::thought" "catherine::time" "catherine::two" "catherine::use" "catherine::warm" "catherine::week" "catherine::window" "catherine::wonder" "catherine::work" "catherine::wrong" "charles_hodges::determined" "clifton::dinner" "clifton::mere" "clifton::private" "courteney::hope" "dorothy::secret" "edgar::line" "eleanor_tilney::#-fear" "eleanor_tilney::blush" "eleanor_tilney::determined" "eleanor_tilney::end" "eleanor_tilney::excuse" "eleanor_tilney::first" "eleanor_tilney::horse" "eleanor_tilney::little" "eleanor_tilney::open" "eleanor_tilney::round" "eleanor_tilney::stage" "eleanor_tilney::street" "eleanor_tilney::thought" "eleanor_tilney::time" "eleanor_tilney::trot" "eleanor::account" "eleanor::command" "eleanor::daughter" "eleanor::distance" "eleanor::first" "eleanor::idea" "eleanor::known" "eleanor::little" "eleanor::lovely" "eleanor::meeting" "eleanor::mother" "eleanor::name" "eleanor::suspect" "eleanor::thought" "eleanor::time" "eleanor::work" "emily::join" "frederick::can" "frederick::doubtful" "frederick::first" "frederick::love" "frederick::time" "george::carriage" "george::chief" "george::found" "george::mother" "george::person" "harriet::carriage" "harriet::chief" "harriet::found" "harriet::mother" "harriet::person" "henry_tilney::account" "henry_tilney::box" "henry_tilney::excite" "henry_tilney::first" "henry_tilney::horse" "henry_tilney::known" "henry_tilney::little" "henry_tilney::open" "henry_tilney::round" "henry_tilney::space" "henry_tilney::stage" "henry_tilney::street" "henry_tilney::time" "henry_tilney::trot" "henry::#-belong" "henry::#-fear" "henry::#-known" "henry::#-reply" "henry::#-wonder" "henry::account" "henry::black" "henry::command" "henry::crown" "henry::daughter" "henry::distance" "henry::first" "henry::found" "henry::gold" "henry::hand" "henry::idea" "henry::little" "henry::lovely" "henry::meeting" "henry::name" "henry::near" "henry::present" "henry::reply" "henry::safe" "henry::suspect" "henry::thought" "henry::time" "henry::two" "henry::work" "hunt::tease" "isabella_thorpe::laugh" "isabella_thorpe::person" "isabella::#-book" "isabella::#-wonder" "isabella::account" "isabella::back" "isabella::bow" "isabella::can" "isabella::cold" "isabella::delightful" "isabella::dress" "isabella::error" "isabella::excite" "isabella::first" "isabella::found" "isabella::full" "isabella::hand" "isabella::hope" "isabella::idea" "isabella::join" "isabella::letters" "isabella::little" "isabella::love" "isabella::mere" "isabella::money" "isabella::name" "isabella::near" "isabella::partner" "isabella::person" "isabella::point" "isabella::present" "isabella::private" "isabella::relieved" "isabella::rest" "isabella::scrape" "isabella::strange" "isabella::thought" "isabella::time" "isabella::two" "james_morland::female" "james_morland::history" "james_morland::join" "james_morland::name" "james_morland::near" "james_morland::time" "james_morland::week" "james::back" "james::chief" "james::distance" "james::excite" "james::first" "james::fresh" "james::guess" "james::join" "james::little" "james::love" "james::match" "james::person" "james::present" "james::public" "james::rest" "james::thought" "james::time" "james::two" "john_thorpe::bow" "john_thorpe::driving" "john_thorpe::escape" "john_thorpe::excite" "john_thorpe::first" "john_thorpe::found" "john_thorpe::hand" "john_thorpe::hope" "john_thorpe::open" "john_thorpe::request" "john_thorpe::time" "john_thorpe::two" "john_thorpe::window" "john::thought" "laura_place::horse" "laura_place::round" "laura_place::street" "laura_place::trot" "maria_thorpe::excite" "maria_thorpe::time" "maria_thorpe::two" "maria::time" "miss_morland::beg" "miss_tilney::open" "miss_tilney::ready" "morland::anger" "morland::back" "morland::can" "morland::charge" "morland::chief" "morland::daughter" "morland::driving" "morland::end" "morland::first" "morland::full" "morland::gentle" "morland::hand" "morland::hot" "morland::mere" "morland::name" "morland::near" "morland::open" "morland::present" "morland::room" "morland::sense" "morland::time" "morland::two" "morland::use" "morland::window" "mrs_allen::#-thought" "mrs_allen::can" "mrs_allen::comfortable" "mrs_allen::delightful" "mrs_allen::dinner" "mrs_allen::doubtful" "mrs_allen::first" "mrs_allen::found" "mrs_allen::guess" "mrs_allen::hope" "mrs_allen::mother" "mrs_allen::name" "mrs_allen::near" "mrs_allen::point" "mrs_allen::request" "mrs_allen::rest" "mrs_allen::thought" "mrs_allen::time" "mrs_allen::two" "mrs_hughes::charge" "mrs_hughes::command" "mrs_hughes::idea" "mrs_hughes::partner" "mrs_hughes::room" "mrs_hughes::round" "mrs_hughes::sense" "mrs_hughes::touch" "mrs_morland::#-time" "mrs_morland::book" "mrs_morland::chief" "mrs_morland::daughter" "mrs_morland::experience" "mrs_morland::first" "mrs_morland::full" "mrs_morland::gentle" "mrs_morland::hope" "mrs_morland::little" "mrs_morland::natural" "mrs_morland::obey" "mrs_morland::object" "mrs_morland::person" "mrs_morland::ready" "mrs_morland::relieved" "mrs_morland::rest" "mrs_morland::sense" "mrs_morland::story" "mrs_morland::suspect" "mrs_morland::time" "mrs_thorpe::beg" "mrs_thorpe::daughter" "mrs_thorpe::history" "mrs_thorpe::hope" "mrs_thorpe::name" "mrs_thorpe::near" "mrs_thorpe::request" "mrs_thorpe::week" "mrs_tilney::guide" "mrs_tilney::point" "mrs_tilney::room" "richard::chief" "richard::daughter" "richard::experience" "richard::mother" "richard::natural" "richard::person" "richard::sense" "richard::suspect" "richie::chief" "richie::person" "salisbury::back" "sarah::carriage" "sarah::found" "thompson::delightful" "thorpe::#-sense" "thorpe::account" "thorpe::back" "thorpe::blush" "thorpe::box" "thorpe::can" "thorpe::carriage" "thorpe::determined" "thorpe::driving" "thorpe::end" "thorpe::error" "thorpe::fear" "thorpe::first" "thorpe::guess" "thorpe::history" "thorpe::horse" "thorpe::little" "thorpe::meeting" "thorpe::name" "thorpe::near" "thorpe::open" "thorpe::point" "thorpe::room" "thorpe::round" "thorpe::safe" "thorpe::suspect" "thorpe::thought" "thorpe::time" "thorpe::two" "tilney::#-wonder" "tilney::back" "tilney::blush" "tilney::can" "tilney::charge" "tilney::cold" "tilney::command" "tilney::daughter" "tilney::delightful" "tilney::distance" "tilney::end" "tilney::familiar" "tilney::fear" "tilney::female" "tilney::first" "tilney::found" "tilney::full" "tilney::future" "tilney::guess" "tilney::hope" "tilney::idea" "tilney::known" "tilney::little" "tilney::name" "tilney::natural" "tilney::near" "tilney::person" "tilney::point" "tilney::present" "tilney::round" "tilney::sense" "tilney::thought" "woodston::distance" "woodston::near" "allen::temper" "thorpe::advise" "allen::sense" "mrs_allen::back" "sarah::chief" "allen::large" "isabella::wrong" "thorpe::rest" "mrs_allen::known" "john_thorpe::person" "mrs_allen::reply" "mrs_allen::spare" "mrs_thorpe::time" "tilney::two" "mrs_allen::wonder" "hunt::winter" "mrs_thorpe::excite" "mrs_thorpe::two" "maria::secret" "beechen_cliff::round" "morland::fancy" "cecilia::work" "catherine_morland::mother" "tilney::room" "henry_tilney::#-wrong" "tilney::account" "isabella::attempt" "john::back" "isabella::book" "tilney::box" "eleanor::can" "sarah::can" "eleanor::carriage" "sarah::mother" "tilney::chief" "isabella::end" "catherine::relation" "tilney::curious" "eleanor::present" "tilney::suspect" "eleanor::deeply" "maria::delightful" "tilney::dinner" "john::determined" "tilney::time" "tilney::doubtful" "thorpe::window" "henry::elated" "henry::error" "tilney::experience" "tilney::fancy" "mrs_radcliffe::fear" "thorpe::female" "henry::object" "mrs_allen::room" "tom_jones::full" "tilney::object" "mrs_morland::two" "catherine::lock" "morland::rest" "thorpe::hand" "thorpe::week" "james::hope" "tilney::request" "james::horse" "thorpe::important" "john::join" "isabella::line" "thorpe::love" "henry::mother" "mrs_allen::meeting" "eleanor::melt" "thorpe::money" "catherine::unusual" "henry::open" "sarah::person" "mrs_morland::present" "morland::private" "tilney::public" "henry_tilney::ready" "tilney::ready" "thorpe::reply" "james::round" "tilney::street" "isabella::search" "tilney::use" "isabella::sigh" "henry::steady" "isabella::steady" "catherine::wine" "richard::time" "mrs_radcliffe::warm" "henry::wonder" "tilney::work" "tilney::determined" "clifton::time" "john_thorpe::mere" "marquis::hope" "dorothy::two" "henry::blush" "henry_tilney::determined" "henry_tilney::end" "henry_tilney::excuse" "thorpe::trot" "tilney::open" "isabella::stage" "thorpe::street" "henry_tilney::thought" "henry::known" "eleanor::room" "thorpe::work" "eleanor::wonder" "frederick::command" "frederick::sense" "morland::love" "henry_tilney::two" "thorpe::known" "henry::compare" "james::#-known" "henry::talk" "henry::strange" "henry::yellow" "henry::waste" "woodston::thought" "morland::little" "tilney::reply" "henry::secret" "tilney::laugh" "isabella::room" "john_thorpe::scrape" "john_thorpe::dress" "mrs_allen::join" "mrs_thorpe::join" "tilney::love" "tilney::money" "james::name" "tilney::strange" "james::secret" "james::partner" "mrs_morland::match" "james::waiting" "tilney::escape" "john::yellow" "thorpe::beg" "mrs_hughes::ready" "thorpe::ready" "morland::tacit" "thorpe::full" "mrs_thorpe::gentle" "thorpe::#-thought" "mrs_allen::street" "mrs_thorpe::mother" "tilney::partner" "tilney::touch" "mrs_morland::room" "richard::ready" "richard::hope" "mrs_morland::request" "mrs_tilney::secret" "mrs_tilney::safe" "richard::temper" "salisbury::can" "thompson::idea" "thorpe::talk" "tilney::safe" "tilney::rest" "tilney::position" "tilney::join" "tilney::hand" "tilney::secret"
"allen::account" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"allen::advise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"allen::back" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"allen::chief" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"allen::compare" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"allen::end" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
