"terms";"clusters"
"affectionate";5
"agreeable";3
"anxious";1
"bold";2
"bright";5
"certain";1
"chaste";4
"cheerful";4
"cold";4
"compassionate";5
"complimentary";3
"cool";2
"cruel";4
"curious";4
"deep";5
"determined";3
"devilish";3
"distant";5
"earnest";5
"exact";3
"explosive";5
"expressive";2
"faithful";1
"fanciful";3
"friendly";3
"gentle";1
"graceful";4
"honest";1
"humble";5
"ignorant";2
"impatient";5
"independent";3
"indifferent";4
"kind";5
"loud";5
"moral";1
"narrow";1
"natural";4
"particular";4
"patient";1
"pleasant";1
"polite";2
"political";3
"practical";4
"proper";3
"proud";4
"prudent";2
"quick";1
"quiet";1
"reasonable";2
"reliant";3
"reserved";3
"rough";1
"sentimental";2
"serene";2
"silent";5
"simple";4
"slow";1
"social";2
"steady";5
"stern";2
"submissive";2
"suspicious";3
"tender";4
"thoughtful";5
"tight";2
"unkind";4
"vague";2
"violent";1
"wild";1
"vain";5
"warm";3
"womanly";3
