"terms";"clusters"
"affected";18
"affectionate";19
"agreeable";8
"amiable";29
"anxious";7
"awkward";24
"benevolent";12
"bright";4
"calm";25
"careful";26
"certain";3
"cheerful";8
"cold";9
"complicated";17
"constant";16
"cool";28
"cunning";6
"curious";7
"deep";27
"dignified";24
"distant";20
"dull";6
"earnest";18
"eloquent";28
"emphatic";12
"enthusiastic";25
"excessive";6
"expressive";13
"faithful";21
"fearful";28
"fierce";15
"foolish";17
"friendly";1
"gentle";20
"gloomy";2
"hearty";16
"honest";14
"humble";21
"ingenious";13
"intense";16
"intimate";14
"kind";15
"lively";29
"loud";27
"merry";23
"moral";12
"narrow";5
"natural";10
"nervous";26
"particular";9
"pleasant";9
"precise";11
"profound";3
"proper";30
"proud";5
"quiet";27
"reasonable";18
"restless";22
"serious";1
"silent";20
"slow";2
"smart";30
"solemn";4
"stern";18
"thoughtful";24
"violent";8
"warm";3
"wild";23
"wise";11
