"terms";"clusters"
"affectionate";2
"agreeable";3
"amiable";2
"anxious";1
"bold";2
"bright";3
"careful";2
"certain";3
"cheerful";3
"cold";3
"constant";2
"cool";2
"cruel";2
"curious";1
"deep";3
"distant";1
"dull";1
"earnest";2
"friendly";1
"gentle";3
"gloomy";1
"gracious";2
"honest";1
"humble";2
"indifferent";2
"kind";1
"lively";3
"loud";1
"mild";2
"moral";1
"narrow";2
"natural";3
"particular";3
"pleasant";3
"proper";1
"proud";1
"quick";1
"quiet";3
"selfish";2
"serious";2
"silent";3
"simple";1
"slow";1
"solemn";1
"thoughtful";2
"tight";2
"warm";1
"wild";2
