"terms";"clusters"
"active";1
"affectionate";2
"agreeable";2
"amiable";2
"anxious";2
"bright";2
"capable";1
"careful";1
"certain";2
"cheerful";2
"childish";1
"clever";1
"cold";2
"confused";1
"constant";1
"cool";1
"curious";2
"deep";2
"determined";1
"distant";2
"dull";2
"eager";1
"earnest";2
"elegant";1
"faithful";1
"foolish";1
"friendly";1
"generous";1
"genteel";1
"gentle";1
"gloomy";1
"graceful";1
"gracious";1
"hasty";1
"honest";1
"indifferent";1
"kind";2
"languid";1
"loud";1
"musical";1
"narrow";2
"natural";2
"particular";2
"pleasant";2
"polite";1
"practical";1
"profound";1
"proper";1
"proud";2
"quick";2
"quiet";2
"responsible";1
"restless";1
"rough";1
"serious";1
"severe";1
"silent";2
"simple";1
"slow";1
"solemn";1
"steady";2
"thoughtful";1
"tight";1
"unreasonable";1
"violent";1
"warm";2
"wild";1
"worldly";1
