"terms";"clusters"
"amorous";3
"bright";1
"capable";5
"childish";2
"clownish";6
"cold";3
"constant";6
"cunning";6
"curious";6
"dishonest";6
"dull";6
"eager";1
"earnest";2
"eloquent";3
"gallant";5
"gentle";3
"gracious";1
"headlong";4
"honest";6
"humble";2
"ignorant";5
"indifferent";3
"ingenious";6
"melancholic";6
"mild";3
"moderate";2
"modest";4
"narrow";5
"passionate";6
"pleasant";1
"proper";5
"quick";1
"reasonable";1
"rough";5
"serious";2
"simple";6
"thorough";4
"variable";5
"wise";1
"spirited";2
"violent";4
