"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"52","graceful",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53","gracious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54","greedy",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55","gruff",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56","hasty",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57","honest",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58","humble",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59","ignorant",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60","impatient",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"61","independent",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62","ingenious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63","kind",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64","loud",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65","modest",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66","moral",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67","narrow",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68","natural",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69","nervous",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"70","original",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71","particular",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"72","patient",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"73","peaceful",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"74","pleasant",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75","polite",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76","profound",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"77","proper",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78","proud",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79","quick",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80","quiet",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81","reasonable",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82","restless",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83","rough",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84","serene",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85","serious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86","severe",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87","silent",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88","slow",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89","solemn",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90","stable",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91","steady",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92","stern",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93","strict",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94","sunny",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95","suspicious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"96","tender",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97","thoughtful",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98","tight",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99","timid",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100","unkind",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101","unreasonable",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102","vague",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103","vain",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104","violent",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105","warm",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106","wild",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107","wise",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108","childish",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109","civil",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"110","clever",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111","cordial",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"112","determined",14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"113","fervent",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"114","firm",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"115","frank",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116","hearty",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117","indifferent",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"118","industrious",14,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"119","intense",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"120","intimate",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"121","jealous",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"122","lazy",14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"123","lively",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"124","mild",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"125","moderate",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"126","musical",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"127","observant",14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"128","passionate",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"129","passive",14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"130","practical",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"131","precise",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"132","punctual",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"133","religious",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"134","respectful",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"135","responsible",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"136","rude",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"137","selfish",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"138","sensitive",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"139","shrewd",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"140","simple",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"141","social",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"142","vigorous",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"143","accurate",13,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"144","benevolent",13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"145","compassionate",13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"146","complacent",13,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"147","consistent",13,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"148","contented",13,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"149","cunning",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"150","discreet",13,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"151","dutiful",13,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"152","emphatic",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"153","enthusiastic",13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"154","excessive",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"155","exclusive",13,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"156","fiery",13,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"157","genial",13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"158","haughty",13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"159","heedless",13,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"160","just",13,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"161","live",13,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"162","malicious",13,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"163","merciful",13,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"164","negative",13,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"165","noisy",13,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"166","obliging",13,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"167","philosophical",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"168","pious",13,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"169","placid",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"170","political",13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"171","prudent",13,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"172","reproachful",13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"173","rigid",13,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"174","rugged",13,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"175","sarcastic",13,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"176","scornful",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"177","sentimental",13,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"178","shallow",13,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"179","sincere",13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"180","smart",13,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"181","sour",13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"182","spirited",13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"183","stormy",13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"184","sullen",13,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"185","womanly",13,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"186","worldly",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"187","zealous",13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"188","affable",12,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"189","argumentative",12,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"190","audacious",12,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"191","boisterous",12,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"192","boyish",12,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"193","candid",12,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
"194","cautious",12,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
"195","conciliatory",12,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"196","contradictory",12,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
"197","conversational",12,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"198","critical",12,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"199","dainty",12,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"200","definite",12,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"201","deliberate",12,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"202","dependent",12,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"203","despondent",12,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"204","destructive",12,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
"205","dignified",12,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"206","dissatisfied",12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"207","doleful",12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"208","energetic",12,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"209","envious",12,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"210","harsh",12,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
"211","hospitable",12,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"212","immovable",12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"213","impertinent",12,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"214","impetuous",12,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
"215","indefinite",12,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"216","inquisitive",12,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
"217","insolent",12,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
"218","intellectual",12,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"219","intelligent",12,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
"220","languid",12,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"221","moody",12,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"222","orderly",12,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"223","playful",12,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"224","polished",12,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
"225","rational",12,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"226","sprightly",12,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"227","submissive",12,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"228","sympathetic",12,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"229","thorough",12,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"230","tough",12,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"231","transparent",12,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
"232","treacherous",12,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
"233","verbal",12,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"234","visionary",12,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"235","accomplished",11,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"236","bashful",11,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
"237","blunt",11,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1
"238","capricious",11,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
"239","casual",11,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"240","chaste",11,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
"241","clumsy",11,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"242","communicative",11,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
"243","disdainful",11,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1
"244","dreamy",11,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"245","explicit",11,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
"246","extravagant",11,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0
"247","forcible",11,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1
"248","humorous",11,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1
"249","imperturbable",11,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"250","inexperienced",11,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
"251","inflexible",11,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"252","intricate",11,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1
"253","inward",11,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
"254","manly",11,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"255","mature",11,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
"256","mercenary",11,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
"257","merry",11,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"258","methodical",11,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1
"259","prompt",11,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"260","rash",11,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"261","rebellious",11,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"262","reckless",11,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
"263","servile",11,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"264","shy",11,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
"265","studious",11,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"266","trustworthy",11,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1
"267","unmindful",11,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"268","wary",11,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1
"269","adventurous",10,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1
"270","affected",10,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
"271","aloof",10,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0
"272","bland",10,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1
"273","boastful",10,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1
"274","brutal",10,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1
"275","congenial",10,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
"276","conscientious",10,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0
"277","contrary",10,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
"278","distrustful",10,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"279","eloquent",10,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1
"280","facetious",10,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
"281","forgetful",10,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"282","frugal",10,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
"283","headlong",10,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
"284","inconsistent",10,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
"285","irrepressible",10,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0
"286","irritable",10,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1
"287","judicious",10,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0
"288","juvenile",10,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0
"289","loving",10,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
"290","magnanimous",10,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0
"291","meek",10,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1
"292","obtrusive",10,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
"293","persuasive",10,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1
"294","sluggish",10,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1
"295","sparkling",10,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1
"296","speedy",10,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1
"297","spontaneous",10,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1
"298","straightforward",10,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0
"299","surly",10,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
"300","talkative",10,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"301","thoughtless",10,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"302","tidy",10,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1
"303","unaffected",10,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1
"304","untiring",10,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
"305","vivacious",10,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0
"306","vivid",10,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0
"307","whimsical",10,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1
"308","accessible",9,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0
"309","aristocratic",9,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0
"310","beneficent",9,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0
"311","charitable",9,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0
"312","chivalrous",9,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
"313","coherent",9,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0
"314","condescending",9,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0
"315","courageous",9,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
"316","decisive",9,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
"317","earthy",9,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1
"318","excitable",9,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
"319","fanciful",9,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
"320","heartless",9,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1
"321","humane",9,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1
"322","impudent",9,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0
"323","inconsiderate",9,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1
"324","inexhaustible",9,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1
"325","ingenuous",9,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
"326","maternal",9,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0
"327","meditative",9,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0
"328","murderous",9,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0
"329","negligent",9,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0
"330","pensive",9,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1
"331","prophetic",9,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1
"332","resentful",9,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
"333","sly",9,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
"334","steadfast",9,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1
"335","sultry",9,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1
"336","uncouth",9,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1
"337","unsuspicious",9,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1
"338","vindictive",9,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0
"339","ambitious",8,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0
"340","assured",8,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0
"341","contemplative",8,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1
"342","conventional",8,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0
"343","courteous",8,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0
"344","crafty",8,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
"345","defiant",8,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
"346","demonstrative",8,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
"347","girlish",8,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0
"348","hardened",8,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
"349","inconstant",8,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1
"350","indefatigable",8,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1
"351","informed",8,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0
