"terms";"clusters"
"affectionate";8
"benevolent";7
"bitter";6
"busy";12
"calm";7
"cheerful";4
"cold";11
"constant";10
"expressive";8
"familiar";9
"fearful";5
"free";11
"fresh";4
"general";1
"gentle";7
"gloomy";2
"intense";1
"kind";10
"lively";8
"loud";6
"majestic";12
"melancholy";5
"natural";2
"nervous";10
"open";6
"peaceful";12
"placid";9
"pleasant";4
"quick";10
"sad";8
"second";12
"serene";9
"silent";3
"simple";8
"slow";9
"soft";8
"solemn";5
"sorrowful";5
"sudden";12
"sufficient";3
"sweet";7
"true";11
"unhappy";4
"vain";6
"violent";1
