"","x"
"1","absentmi"
"2","abstinen"
"3","abstract"
"4","abusive"
"5","acceptan"
"6","accessib"
"7","accommod"
"8","accompli"
"9","accurate"
"10","acid"
"11","acquiesc"
"12","acquisit"
"13","adaptabl"
"14","adaptive"
"15","adjustab"
"16","adultero"
"17","adventur"
"18","affable"
"19","affected"
"20","affectio"
"21","affirmat"
"22","aggressi"
"23","agitable"
"24","agitativ"
"25","agreeabl"
"26","aimful"
"27","aimless"
"28","alarmabl"
"29","aloof"
"30","altruist"
"31","ambitiou"
"32","amicable"
"33","amorous"
"34","analytic"
"35","angelic"
"36","antagoni"
"37","anticipa"
"38","antisoci"
"39","apatheti"
"40","apprecia"
"41","approach"
"42","arbitrar"
"43","arbitrat"
"44","argument"
"45","aristocr"
"46","arrogant"
"47","articula"
"48","artistic"
"49","ascendan"
"50","asocial"
"51","assertiv"
"52","assured"
"53","astute"
"54","audaciou"
"55","austere"
"56","authorit"
"57","autocrat"
"58","autonomo"
"59","aweless"
"60","balky"
"61","bashful"
"62","belliger"
"63","bendable"
"64","benefice"
"65","benevole"
"66","biased"
"67","bigheade"
"68","bigheart"
"69","bigmouth"
"70","bigoted"
"71","bland"
"72","blase"
"73","blasphem"
"74","bluntwit"
"75","blustery"
"76","boastles"
"77","boistero"
"78","bold"
"79","bookish"
"80","boorish"
"81","bossy"
"82","bountifu"
"83","brainy"
"84","brash"
"85","brave"
"86","brawlsom"
"87","brazen"
"88","breezy"
"89","brisk"
"90","bristly"
"91","broadmin"
"92","broadspo"
"93","broody"
"94","brusque"
"95","bubbly"
"96","bullhead"
"97","bullish"
"98","bullying"
"99","buoyant"
"100","business"
"101","busyish"
"102","cagy"
"103","calculab"
"104","calculat"
"105","callous"
"106","candid"
"107","canny"
"108","cantanke"
"109","capricio"
"110","carefree"
"111","careworn"
"112","casual"
"113","catty"
"114","caustic"
"115","cavalier"
"116","censoria"
"117","cerebral"
"118","ceremoni"
"119","changeab"
"120","changele"
"121","charitab"
"122","chaste"
"123","cherubic"
"124","chic"
"125","childish"
"126","childlik"
"127","chipper"
"128","chitchat"
"129","chivalro"
"130","choosy"
"131","circumsp"
"132","civilize"
"133","clairvoy"
"134","clannish"
"135","clearcut"
"136","clearhea"
"137","clearsig"
"138","clearthi"
"139","clingy"
"140","cliquish"
"141","closedmi"
"142","closefis"
"143","closemou"
"144","clumsy"
"145","coarse"
"146","cocky"
"147","coercive"
"148","coherent"
"149","coldhear"
"150","combativ"
"151","communic"
"152","companio"
"153","compassl"
"154","compasst"
"155","competit"
"156","complace"
