"","x"
"1","absentmi"
"2","abstinen"
"3","abstract"
"4","acceptan"
"5","accessib"
"6","accommod"
"7","accompli"
"8","acid"
"9","acquiesc"
"10","acquisit"
"11","adaptabl"
"12","adaptive"
"13","adjustab"
"14","adultero"
"15","adventur"
"16","affected"
"17","affectio"
"18","affirmat"
"19","aggressi"
"20","agitable"
"21","agitativ"
"22","agreeabl"
"23","aimful"
"24","aimless"
"25","alarmabl"
"26","altruist"
"27","ambitiou"
"28","amicable"
"29","amorous"
"30","analytic"
"31","angelic"
"32","antagoni"
"33","anticipa"
"34","antisoci"
"35","apatheti"
"36","apprecia"
"37","approach"
"38","arbitrar"
"39","arbitrat"
"40","argument"
"41","aristocr"
"42","arrogant"
"43","articula"
"44","ascendan"
"45","asocial"
"46","assertiv"
"47","assured"
"48","astute"
"49","audaciou"
"50","austere"
"51","authorit"
"52","autocrat"
"53","autonomo"
"54","aweless"
"55","balky"
"56","belliger"
"57","bendable"
"58","benefice"
"59","benevole"
"60","biased"
"61","bigheade"
"62","bigheart"
"63","bigmouth"
"64","bigoted"
"65","blase"
"66","blasphem"
"67","bluntwit"
"68","blustery"
"69","boastles"
"70","boistero"
"71","bookish"
"72","boorish"
"73","bossy"
"74","bountifu"
"75","brainy"
"76","brash"
"77","brave"
"78","brawlsom"
"79","brazen"
"80","breezy"
"81","bristly"
"82","broadmin"
"83","broadspo"
"84","broody"
"85","brusque"
"86","brutal"
"87","bubbly"
"88","bullhead"
"89","bullish"
"90","business"
"91","busyish"
"92","cagy"
"93","calculab"
"94","calculat"
"95","callous"
"96","canny"
"97","cantanke"
"98","capricio"
"99","carefree"
"100","catty"
"101","caustic"
"102","censoria"
"103","cerebral"
"104","ceremoni"
"105","changeab"
"106","changele"
"107","charitab"
"108","chaste"
"109","chic"
"110","childlik"
"111","chipper"
"112","chitchat"
"113","chivalro"
"114","choosy"
"115","circumsp"
"116","civilize"
"117","clairvoy"
"118","clannish"
"119","clearcut"
"120","clearhea"
"121","clearsig"
"122","clearthi"
"123","clingy"
"124","cliquish"
"125","closedmi"
"126","closefis"
"127","closemou"
"128","clownish"
"129","cocky"
"130","coercive"
"131","coherent"
"132","coldhear"
"133","combativ"
"134","communic"
"135","companio"
"136","compassl"
"137","compasst"
"138","competit"
"139","complace"
"140","complain"
"141","complais"
"142","complian"
"143","complica"
"144","complime"
"145","compulsi"
"146","comradel"
"147","conceite"
"148","conceitl"
"149","concilia"
"150","concise"
"151","condesce"
"152","confiden"
"153","confusab"
"154","congenia"
"155","consciel"
"156","consciet"
