"","x"
"1","absentmi"
"2","abstinen"
"3","abusive"
"4","acceptan"
"5","accessib"
"6","accommod"
"7","accompli"
"8","accurate"
"9","acid"
"10","acquiesc"
"11","acquisit"
"12","adaptabl"
"13","adaptive"
"14","adjustab"
"15","adultero"
"16","adventur"
"17","affable"
"18","affected"
"19","affectio"
"20","affirmat"
"21","aggressi"
"22","agitable"
"23","agitativ"
"24","agreeabl"
"25","aimful"
"26","aimless"
"27","alarmabl"
"28","alert"
"29","aloof"
"30","altruist"
"31","ambitiou"
"32","amicable"
"33","analytic"
"34","angelic"
"35","antagoni"
"36","anticipa"
"37","antisoci"
"38","apatheti"
"39","apprecia"
"40","approach"
"41","arbitrar"
"42","arbitrat"
"43","argument"
"44","aristocr"
"45","arrogant"
"46","articula"
"47","artistic"
"48","ascendan"
"49","asocial"
"50","assertiv"
"51","assured"
"52","astute"
"53","audaciou"
"54","austere"
"55","authorit"
"56","autocrat"
"57","autonomo"
"58","aweless"
"59","balky"
"60","belliger"
"61","bendable"
"62","benefice"
"63","benevole"
"64","biased"
"65","bigheade"
"66","bigheart"
"67","bigmouth"
"68","bigoted"
"69","bland"
"70","blase"
"71","blasphem"
"72","bluntwit"
"73","blustery"
"74","boastles"
"75","boistero"
"76","bookish"
"77","boorish"
"78","bossy"
"79","bountifu"
"80","brainy"
"81","brash"
"82","brave"
"83","brawlsom"
"84","brazen"
"85","bristly"
"86","broadmin"
"87","broadspo"
"88","broody"
"89","brusque"
"90","brutal"
"91","bubbly"
"92","bullhead"
"93","bullish"
"94","bullying"
"95","buoyant"
"96","business"
"97","busyish"
"98","cagy"
"99","calculab"
"100","calculat"
"101","callous"
"102","canny"
"103","cantanke"
"104","capricio"
"105","carefree"
"106","careworn"
"107","catty"
"108","caustic"
"109","cavalier"
"110","censoria"
"111","cerebral"
"112","ceremoni"
"113","changeab"
"114","changele"
"115","charitab"
"116","chatty"
"117","cherubic"
"118","chic"
"119","childlik"
"120","chipper"
"121","chitchat"
"122","chivalro"
"123","choosy"
"124","circumsp"
"125","civilize"
"126","clairvoy"
"127","clannish"
"128","clearcut"
"129","clearhea"
"130","clearsig"
"131","clearthi"
"132","clingy"
"133","cliquish"
"134","closedmi"
"135","closefis"
"136","closemou"
"137","clownish"
"138","clumsy"
"139","cocky"
"140","coercive"
"141","coherent"
"142","coldhear"
"143","combativ"
"144","communic"
"145","companio"
"146","compassl"
"147","compasst"
"148","competit"
"149","complace"
"150","complain"
"151","complais"
"152","complex"
"153","complian"
"154","complica"
"155","complime"
"156","compulsi"
