"","x"
"1","absentmi"
"2","abstinen"
"3","abusive"
"4","acceptan"
"5","accessib"
"6","accommod"
"7","accompli"
"8","acid"
"9","acquiesc"
"10","acquisit"
"11","adaptabl"
"12","adaptive"
"13","adjustab"
"14","adultero"
"15","adventur"
"16","affectio"
"17","affirmat"
"18","aggressi"
"19","agitable"
"20","agitativ"
"21","agreeabl"
"22","aimful"
"23","aimless"
"24","alarmabl"
"25","alert"
"26","aloof"
"27","altruist"
"28","ambitiou"
"29","analytic"
"30","antagoni"
"31","anticipa"
"32","antisoci"
"33","apatheti"
"34","apprecia"
"35","approach"
"36","arbitrar"
"37","arbitrat"
"38","argument"
"39","aristocr"
"40","arrogant"
"41","articula"
"42","artistic"
"43","ascendan"
"44","asocial"
"45","assertiv"
"46","assured"
"47","astute"
"48","audaciou"
"49","austere"
"50","authorit"
"51","autocrat"
"52","autonomo"
"53","aweless"
"54","balky"
"55","belliger"
"56","bendable"
"57","benefice"
"58","benevole"
"59","biased"
"60","bigheade"
"61","bigheart"
"62","bigmouth"
"63","bigoted"
"64","bland"
"65","blase"
"66","blasphem"
"67","bluntwit"
"68","blustery"
"69","boastles"
"70","boistero"
"71","bookish"
"72","boorish"
"73","bossy"
"74","bountifu"
"75","brainy"
"76","brash"
"77","brave"
"78","brawlsom"
"79","brazen"
"80","breezy"
"81","bristly"
"82","broadmin"
"83","broadspo"
"84","broody"
"85","brusque"
"86","bubbly"
"87","bullhead"
"88","bullish"
"89","bullying"
"90","business"
"91","busyish"
"92","cagy"
"93","calculab"
"94","calculat"
"95","callous"
"96","candid"
"97","canny"
"98","cantanke"
"99","capricio"
"100","carefree"
"101","catty"
"102","caustic"
"103","cavalier"
"104","censoria"
"105","cerebral"
"106","ceremoni"
"107","changeab"
"108","changele"
"109","charitab"
"110","cherubic"
"111","chic"
"112","childlik"
"113","chipper"
"114","chitchat"
"115","chivalro"
"116","choosy"
"117","circumsp"
"118","civilize"
"119","clairvoy"
"120","clannish"
"121","clearcut"
"122","clearhea"
"123","clearsig"
"124","clearthi"
"125","clingy"
"126","cliquish"
"127","closedmi"
"128","closefis"
"129","closemou"
"130","clownish"
"131","cocky"
"132","coercive"
"133","coherent"
"134","coldhear"
"135","combativ"
"136","communic"
"137","companio"
"138","compassl"
"139","compasst"
"140","competit"
"141","complace"
"142","complain"
"143","complais"
"144","complex"
"145","complian"
"146","complica"
"147","complime"
"148","compulsi"
"149","comradel"
"150","conceite"
"151","conceitl"
"152","concilia"
"153","concise"
"154","condesce"
"155","confiden"
"156","confusab"
"157","congenia"
