"","x"
"1","absentmi"
"2","abstinen"
"3","abstract"
"4","acceptan"
"5","accessib"
"6","accommod"
"7","accompli"
"8","acid"
"9","acquiesc"
"10","acquisit"
"11","adaptabl"
"12","adaptive"
"13","adjustab"
"14","adultero"
"15","adventur"
"16","affable"
"17","affected"
"18","affectio"
"19","affirmat"
"20","aggressi"
"21","agitable"
"22","agitativ"
"23","agreeabl"
"24","aimful"
"25","aimless"
"26","alarmabl"
"27","alert"
"28","aloof"
"29","altruist"
"30","ambitiou"
"31","amicable"
"32","amorous"
"33","analytic"
"34","angelic"
"35","animated"
"36","antagoni"
"37","anticipa"
"38","antisoci"
"39","apatheti"
"40","apprecia"
"41","approach"
"42","arbitrar"
"43","arbitrat"
"44","argument"
"45","aristocr"
"46","articula"
"47","artistic"
"48","ascendan"
"49","asocial"
"50","assertiv"
"51","assured"
"52","astute"
"53","audaciou"
"54","austere"
"55","authorit"
"56","autocrat"
"57","autonomo"
"58","aweless"
"59","balky"
"60","bashful"
"61","belliger"
"62","bendable"
"63","benefice"
"64","benevole"
"65","biased"
"66","bigheade"
"67","bigheart"
"68","bigmouth"
"69","bigoted"
"70","bland"
"71","blase"
"72","blasphem"
"73","blunt"
"74","bluntwit"
"75","blustery"
"76","boastles"
"77","boistero"
"78","bookish"
"79","boorish"
"80","bossy"
"81","bountifu"
"82","boyish"
"83","brainy"
"84","brash"
"85","brave"
"86","brawlsom"
"87","brazen"
"88","breezy"
"89","brisk"
"90","bristly"
"91","broadmin"
"92","broadspo"
"93","broody"
"94","brusque"
"95","brutal"
"96","bubbly"
"97","bullhead"
"98","bullish"
"99","bullying"
"100","business"
"101","busyish"
"102","cagy"
"103","calculab"
"104","calculat"
"105","callous"
"106","canny"
"107","cantanke"
"108","capricio"
"109","carefree"
"110","careworn"
"111","casual"
"112","catty"
"113","cavalier"
"114","censoria"
"115","cerebral"
"116","ceremoni"
"117","changeab"
"118","changele"
"119","charitab"
"120","cherubic"
"121","chic"
"122","childlik"
"123","chipper"
"124","chitchat"
"125","chivalro"
"126","choosy"
"127","circumsp"
"128","civilize"
"129","clairvoy"
"130","clannish"
"131","clearcut"
"132","clearhea"
"133","clearsig"
"134","clearthi"
"135","clingy"
"136","cliquish"
"137","closedmi"
"138","closefis"
"139","closemou"
"140","clownish"
"141","clumsy"
"142","cocky"
"143","coercive"
"144","coherent"
"145","coldhear"
"146","combativ"
"147","communic"
"148","companio"
"149","compassl"
"150","compasst"
"151","competit"
"152","complace"
"153","complain"
"154","complais"
"155","complex"
"156","complian"
"157","complica"
