"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"23","solemn",216,7,17,10,15,34,4,2,9,29,9,16,10,9,31,14
"24","gracious",214,8,19,18,16,21,5,2,23,35,4,16,7,23,8,9
"25","serious",211,3,12,15,23,15,12,4,12,21,7,36,6,24,14,7
"26","violent",207,6,13,11,9,15,13,3,9,13,5,41,24,7,25,13
"27","narrow",195,10,16,21,14,8,5,7,28,18,5,8,16,11,15,13
"28","vain",188,16,18,10,25,15,10,3,18,14,2,15,5,16,14,7
"29","rough",187,11,21,17,24,13,8,6,14,14,4,9,9,15,12,10
"30","cruel",179,12,18,11,22,17,6,3,17,15,6,18,5,14,4,11
"31","proper",171,4,11,12,6,10,3,6,23,15,0,27,10,7,23,14
"32","moral",170,5,17,7,6,15,4,10,13,34,5,14,4,15,11,10
"33","gloomy",169,11,12,18,8,11,8,1,16,12,8,13,11,17,5,18
"34","careful",160,4,13,18,10,9,7,3,14,11,2,17,6,11,22,13
"35","bold",159,4,33,8,15,20,4,3,6,25,1,11,4,11,8,6
"36","profound",155,5,17,10,10,10,8,3,6,9,2,22,9,5,29,10
"37","humble",153,1,11,7,7,14,5,5,17,17,2,16,7,9,13,22
"38","amiable",151,2,7,20,15,14,4,2,11,14,3,16,6,9,21,7
"39","steady",149,13,14,14,13,20,7,6,14,9,6,7,4,9,9,4
"40","constant",143,2,14,15,11,16,9,1,9,14,2,17,3,3,14,13
"41","tight",137,4,6,17,6,13,7,4,8,16,3,11,9,10,11,12
"42","cool",133,6,13,15,9,6,5,3,9,16,4,11,3,17,8,8
"43","earnest",133,5,15,11,18,17,0,4,8,9,1,9,9,8,7,12
"44","merry",133,1,16,8,11,6,0,0,2,24,2,19,9,6,15,14
"45","lively",130,1,8,5,14,13,6,0,10,26,3,8,7,10,18,1
"46","simple",125,4,5,15,12,17,4,4,8,25,0,7,5,5,3,11
"47","loving",123,8,6,18,27,19,1,5,14,4,2,4,1,12,0,2
"48","fierce",121,10,14,3,7,13,10,1,6,8,1,6,10,9,19,4
"49","foolish",121,3,11,10,17,5,3,2,8,9,2,20,4,8,10,9
"50","restless",121,9,12,12,11,11,4,2,6,11,5,10,2,8,11,7
"51","coarse",116,8,9,6,4,9,18,3,8,11,1,17,4,6,7,5
"52","smart",107,0,6,3,2,9,5,0,4,15,2,12,5,13,24,7
"53","calm",106,6,2,4,15,14,5,1,14,12,1,3,6,4,10,9
"54","mild",106,0,10,7,11,20,2,3,7,21,3,3,1,5,1,12
"55","active",104,3,14,18,5,8,1,1,11,7,2,11,5,7,5,6
"56","hasty",104,1,10,12,9,6,1,1,5,13,3,18,6,3,8,8
"57","jolly",104,0,5,3,1,1,18,1,1,16,4,5,4,21,13,11
"58","clever",103,0,4,7,7,4,2,1,34,6,0,12,13,4,6,3
"59","generous",103,2,3,10,12,12,3,0,17,7,7,7,4,16,1,2
"60","wise",103,3,14,6,12,6,2,2,11,8,4,5,4,11,11,4
"61","bitter",102,5,9,6,8,11,6,1,5,12,3,16,7,6,2,5
"62","childish",102,0,3,13,20,20,4,3,5,6,5,4,2,8,4,5
"63","timid",99,7,7,8,11,15,0,2,10,7,2,6,2,9,2,11
"64","genteel",98,1,5,9,15,14,1,2,12,7,3,15,1,4,2,7
"65","stern",96,3,8,8,11,14,3,4,11,4,2,6,2,11,8,1
"66","hearty",95,0,14,7,8,1,1,0,3,9,1,18,7,5,16,5
"67","fearful",94,7,11,6,6,4,5,1,6,5,3,8,7,5,10,10
"68","cunning",93,1,6,4,6,3,2,3,0,10,1,17,8,8,11,13
"69","kind",92,0,1,3,16,14,1,3,8,13,1,14,2,5,1,10
"70","severe",91,1,4,9,8,11,4,1,11,13,1,12,1,8,6,1
"71","eager",90,5,7,8,7,11,4,2,2,6,1,8,9,6,6,8
"72","vague",90,3,7,6,6,13,5,3,8,4,3,5,1,8,6,12
"73","confused",88,6,2,10,7,12,5,1,7,5,8,6,4,7,6,2
"74","exact",88,3,4,8,6,10,7,5,6,4,3,4,4,12,4,8
"75","polite",88,4,1,10,8,10,6,1,11,7,4,5,2,13,2,4
"76","nervous",86,2,3,2,11,7,7,2,4,8,3,13,5,6,12,1
"77","jealous",85,0,1,5,9,10,3,0,9,8,0,16,1,11,5,7
"78","capable",84,5,1,13,11,9,4,2,7,7,2,5,3,10,1,4
"79","awkward",81,1,4,5,6,4,1,1,5,10,4,17,2,6,12,3
"80","social",81,3,6,3,5,9,4,5,10,12,2,3,0,12,3,4
"81","careless",79,5,9,6,3,6,2,2,7,10,2,9,2,8,3,5
"82","faithful",79,3,3,19,3,6,3,2,12,4,0,8,4,6,2,4
"83","modest",79,2,3,5,13,7,2,3,8,7,4,4,2,12,2,5
"84","ignorant",78,7,6,2,7,6,9,4,8,6,3,8,2,6,3,1
"85","graceful",75,0,7,6,0,10,3,4,9,6,3,10,1,6,5,5
"86","worldly",74,3,1,13,10,8,4,0,12,6,0,5,1,6,5,0
"87","selfish",70,1,1,9,10,5,0,2,5,14,1,6,2,9,2,3
"88","sloppy",70,0,0,0,1,0,0,0,0,0,0,1,0,67,0,1
"89","stable",67,2,18,4,4,4,2,2,2,4,0,6,0,3,7,9
"90","direct",62,6,3,5,2,6,5,3,9,7,2,3,1,6,2,2
"91","emphatic",61,3,1,6,1,11,3,0,4,1,0,5,1,14,9,2
"92","intimate",60,4,4,3,3,7,2,0,7,3,0,5,2,9,7,4
"93","intense",59,1,3,7,2,1,0,1,3,6,1,8,7,2,17,0
"94","peaceful",59,3,3,7,4,5,1,1,7,7,0,5,4,5,3,4
"95","devilish",58,0,2,2,3,17,1,5,2,7,2,5,1,3,4,4
"96","strict",57,3,5,4,2,1,5,1,3,6,2,7,2,8,4,4
"97","elegant",56,0,3,8,3,6,3,1,5,2,1,12,1,5,5,1
"98","brisk",55,2,9,2,4,2,0,0,4,9,4,3,1,8,6,1
"99","gallant",55,1,8,2,7,5,1,0,6,6,1,5,2,8,1,2
"100","sullen",54,1,11,3,6,8,1,1,5,4,1,2,3,4,3,1
"101","haughty",53,1,3,6,2,20,2,0,5,3,0,2,3,1,5,0
"102","noisy",51,0,9,2,0,3,1,2,4,6,1,7,4,2,2,8
"103","placid",50,1,3,6,8,2,6,0,3,4,0,1,0,2,11,3
"104","vigorous",50,2,1,4,5,5,2,0,5,7,1,3,5,2,3,5
"105","cautious",48,4,5,1,0,9,2,1,3,4,0,3,2,4,4,6
"106","fiery",48,0,3,4,4,3,1,3,3,13,2,3,0,4,3,2
"107","musical",48,2,2,13,3,4,2,0,3,3,5,4,2,2,2,1
"108","prudent",48,0,6,6,3,2,2,0,6,6,2,3,4,0,2,6
"109","punctual",46,0,1,5,5,5,3,1,1,4,1,7,1,7,5,0
"110","cordial",45,1,3,6,7,3,2,1,5,6,1,3,0,1,3,3
"111","rigid",45,0,4,4,5,6,0,2,6,3,1,4,4,4,1,1
"112","frank",44,0,6,4,3,9,2,1,4,5,2,2,2,1,2,1
"113","shy",44,1,1,9,5,2,1,1,7,4,2,0,0,8,0,3
"114","literary",43,0,0,0,0,1,0,0,0,5,0,12,1,21,2,1
"115","civil",41,0,6,3,5,2,0,1,5,5,2,4,3,2,2,1
"116","surly",41,0,4,1,1,0,1,0,2,6,0,0,5,7,12,2
"117","discreet",40,2,1,3,3,4,1,2,0,3,1,3,2,12,1,2
"118","gruff",40,3,4,3,2,8,3,0,1,4,1,4,1,2,2,2
"119","playful",39,0,1,5,2,1,2,0,1,9,0,4,2,8,3,1
"120","abrupt",38,3,2,2,5,2,1,1,2,1,2,3,2,3,2,7
"121","harsh",38,4,4,3,2,4,0,0,1,4,0,9,0,1,4,2
"122","precise",38,1,1,1,0,3,2,0,5,5,1,2,5,2,10,0
"123","serene",38,2,1,3,4,8,2,1,5,4,2,0,0,2,3,1
"124","shrewd",38,3,1,5,0,5,0,1,3,9,1,1,2,3,2,2
"125","animated",37,3,0,2,1,4,2,0,2,5,2,3,1,3,8,1
"126","daring",37,1,10,1,2,5,2,1,4,1,2,0,0,4,2,2
"127","dutiful",37,2,0,5,2,6,0,1,3,9,1,1,1,4,1,1
"128","formal",37,2,1,3,5,6,1,1,3,2,2,1,1,4,3,2
"129","lazy",37,1,4,0,10,1,1,0,0,4,1,4,2,1,4,4
"130","sunny",37,4,2,3,6,5,1,3,3,1,0,2,0,4,1,2
"131","live",36,3,3,2,2,2,3,0,0,4,3,1,1,7,5,0
"132","fervent",35,3,1,3,6,4,1,0,2,2,0,3,2,3,1,4
"133","moderate",35,3,1,4,2,2,3,0,1,7,3,1,1,2,3,2
"134","pious",35,0,2,1,4,1,1,1,4,10,1,3,0,4,2,1
"135","sly",35,1,3,2,0,5,1,0,3,1,0,3,4,4,4,4
"136","tough",35,0,3,5,1,12,1,1,3,4,0,1,0,2,1,1
"137","greedy",34,3,2,4,2,1,3,3,0,3,1,3,0,7,1,1
"138","affable",33,0,2,6,2,4,1,0,8,2,1,1,0,3,3,0
"139","insolent",33,2,0,2,0,2,0,0,8,1,1,6,2,5,2,2
"140","languid",33,0,3,6,2,2,0,1,1,5,0,4,1,5,1,2
"141","rude",33,0,6,2,3,2,2,1,1,4,0,1,1,3,3,4
"142","verbal",32,1,0,3,2,2,3,0,4,5,0,4,0,2,4,2
"143","negative",31,1,2,2,1,5,2,0,5,4,1,0,1,3,2,2
"144","reckless",31,1,8,0,0,4,5,0,1,2,0,2,1,5,1,1
"145","genial",30,1,2,8,1,4,1,0,2,4,2,1,0,3,0,1
"146","inward",30,2,1,7,2,4,2,0,3,2,0,1,2,0,4,0
"147","scornful",30,0,2,2,1,3,3,1,3,4,0,3,1,5,1,1
"148","blunt",29,1,3,1,1,6,2,0,3,2,0,1,3,4,1,1
"149","dainty",29,2,1,2,0,7,0,0,3,1,1,5,1,1,3,2
"150","eloquent",29,1,0,10,2,2,0,0,0,5,1,0,0,1,5,2
"151","meek",29,0,1,2,2,5,2,1,1,4,0,2,0,8,1,0
"152","sulky",29,0,0,3,1,2,6,5,0,4,0,2,1,1,3,1
"153","clumsy",28,2,4,2,1,1,3,0,5,3,0,1,0,5,1,0
"154","contrary",28,0,1,3,14,1,0,1,2,0,1,0,1,2,2,0
"155","manly",28,0,4,3,2,1,1,0,2,5,1,3,0,3,1,2
"156","merciful",28,4,1,0,1,1,2,1,4,3,0,2,1,4,2,2
"157","bashful",27,0,0,2,3,1,1,0,7,4,0,1,1,1,4,2
"158","thorough",27,2,6,2,1,3,0,1,2,2,0,3,1,4,0,0
"159","womanly",27,0,0,3,1,4,1,3,5,1,2,1,1,4,1,0
"160","courtly",26,3,3,6,1,2,0,0,7,2,2,0,0,0,0,0
"161","stormy",26,1,2,0,6,4,3,0,2,2,0,1,0,4,1,0
"162","zealous",26,1,2,5,1,3,1,0,1,5,0,3,1,0,3,0
"163","doleful",25,3,1,1,4,2,2,1,6,2,1,1,0,1,0,0
"164","orderly",25,1,1,3,7,3,1,0,0,1,3,0,0,5,0,0
"165","rugged",25,2,2,2,4,3,0,2,3,2,1,0,0,0,1,3
"166","sincere",25,1,3,1,5,4,1,1,3,1,1,1,0,0,1,2
"167","unkind",25,1,2,2,2,5,1,3,3,0,1,1,1,1,1,1
"168","abstract",24,0,7,1,3,0,0,0,1,1,0,5,0,0,2,4
"169","boyish",24,0,1,2,4,3,4,0,0,1,1,3,0,3,1,1
"170","accurate",23,1,0,1,1,2,1,1,4,3,2,2,1,1,3,0
"171","aloof",23,0,7,3,1,1,0,0,3,4,0,0,1,2,1,0
"172","firm",23,0,2,4,5,1,2,0,1,2,2,2,1,1,0,0
"173","mature",23,1,0,1,2,2,0,1,1,1,0,1,1,11,0,1
"174","rational",23,0,3,1,3,5,0,1,1,5,0,1,1,1,1,0
"175","critical",22,0,2,1,1,1,2,0,0,0,1,2,3,3,3,3
"176","defiant",22,0,0,3,3,5,1,4,1,2,0,0,0,3,0,0
"177","vivid",22,2,1,0,1,2,2,0,4,2,0,3,4,0,1,0
"178","casual",21,2,1,1,2,1,0,0,2,1,0,1,0,6,3,1
"179","juvenile",21,0,0,2,2,6,1,1,0,1,0,4,2,0,2,0
"180","uncouth",21,0,3,2,0,0,0,0,0,1,1,5,1,0,3,5
"181","bland",20,0,2,2,2,2,0,0,1,4,1,0,0,3,3,0
"182","candid",20,0,3,5,0,0,0,1,1,4,2,0,0,2,1,1
"183","dreamy",20,0,2,0,3,1,1,1,4,4,1,2,0,0,0,1
"184","impudent",20,0,0,0,3,2,0,0,1,1,1,2,1,4,4,1
"185","prompt",20,0,0,3,1,2,0,0,1,2,1,4,3,0,3,0
"186","shallow",20,0,3,2,1,0,1,0,3,2,1,0,1,4,1,1
"187","maternal",19,1,0,2,0,1,0,0,4,0,0,3,0,5,3,0
"188","polished",19,1,4,0,3,1,0,0,6,3,0,0,0,0,1,0
"189","chaste",18,1,2,1,0,1,0,2,1,2,1,2,3,0,1,1
"190","heedless",18,1,2,1,1,1,0,2,1,2,2,0,2,1,1,1
"191","humorous",18,0,0,0,0,2,0,0,1,2,1,2,1,0,7,2
"192","speedy",18,0,1,3,0,0,0,0,2,2,0,1,3,0,3,3
"193","tame",18,1,3,0,0,4,2,0,2,2,1,0,0,0,1,2
"194","boastful",17,3,0,1,1,0,0,1,1,2,0,1,0,5,1,1
"195","earthy",17,0,1,2,1,3,2,0,0,1,3,0,0,1,2,1
"196","envious",17,0,1,1,1,1,2,0,0,1,1,3,0,2,1,3
"197","jovial",17,0,3,0,1,2,0,0,0,4,0,3,0,1,2,1
"198","lifeless",17,1,3,3,1,1,1,0,0,0,0,3,2,0,2,0
"199","literal",17,0,0,5,1,0,0,0,2,2,0,2,0,4,0,1
"200","wary",17,2,0,2,2,1,0,1,0,1,0,0,2,3,2,1
"201","definite",16,2,1,3,2,1,2,0,0,1,1,1,0,1,1,0
"202","fanciful",16,0,1,0,3,1,0,2,4,1,0,0,0,4,0,0
"203","feminine",16,1,1,1,0,1,1,0,0,1,2,1,1,4,1,1
"204","forcible",16,2,3,1,0,1,0,0,2,2,1,0,0,0,1,3
"205","patient",16,0,2,3,1,0,0,4,0,0,1,3,0,2,0,0
"206","pensive",16,1,0,0,1,6,0,0,0,2,0,2,0,2,0,2
"207","sour",16,0,1,1,0,1,3,1,1,3,0,1,0,1,1,2
"208","crafty",15,0,4,0,2,2,0,0,2,0,0,1,1,1,0,2
"209","dogged",15,2,2,1,0,1,1,0,0,2,0,2,2,0,2,0
"210","explicit",15,2,2,3,0,0,1,0,2,0,0,1,1,2,1,0
"211","frugal",15,1,1,2,0,3,0,0,0,1,0,4,0,1,1,1
"212","lavish",15,0,3,1,0,1,4,0,0,2,1,1,0,1,1,0
"213","servile",15,0,1,1,1,0,2,1,1,4,2,0,0,1,1,0
"214","spiteful",15,0,0,0,0,0,1,0,1,3,0,2,0,4,1,3
"215","tidy",15,0,1,4,1,1,0,1,0,1,0,2,1,3,0,0
"216","humane",14,1,0,3,0,0,0,0,1,2,0,0,4,0,2,1
"217","passive",14,0,1,0,2,0,0,1,1,2,1,1,0,1,2,2
"218","rash",14,0,1,2,1,3,1,0,0,2,0,2,0,1,1,0
"219","sultry",14,2,1,2,0,0,0,2,1,2,0,0,1,2,0,1
"220","peevish",13,1,1,0,0,2,0,1,1,3,0,3,1,0,0,0
"221","sluggish",13,0,1,0,1,1,2,0,2,0,0,3,0,2,0,1
"222","spirited",13,0,0,0,0,2,0,1,4,0,1,1,1,0,2,1
"223","studious",13,4,0,2,1,2,0,0,0,0,2,0,0,1,1,0
"224","brutal",12,0,1,1,1,1,3,0,0,2,0,1,0,0,2,0
"225","heroic",12,0,0,0,1,0,0,0,0,0,0,3,1,3,4,0
"226","ironical",12,0,1,0,0,0,0,0,1,3,0,1,3,3,0,0
"227","morbid",12,0,1,0,1,1,0,0,2,2,1,0,0,3,1,0
"228","morose",12,1,0,2,2,0,2,0,0,0,0,1,0,1,2,1
"229","reserved",12,1,0,0,0,1,1,3,2,0,0,0,0,3,1,0
"230","vocal",12,0,0,1,0,0,0,1,1,3,1,0,0,1,0,4
"231","angelic",11,0,2,0,1,5,0,0,1,1,0,1,0,0,0,0
"232","cowardly",11,0,2,0,0,0,1,0,0,1,0,3,3,1,0,0
"233","girlish",11,1,0,1,3,2,0,0,1,2,0,0,0,0,1,0
"234","poetic",11,0,0,0,0,0,1,0,0,0,0,2,0,0,7,1
"235","affected",10,0,0,0,2,1,0,0,0,0,0,2,1,0,4,0
"236","hardened",10,0,0,2,0,0,1,1,0,0,0,2,1,2,1,0
"237","moody",10,1,0,0,2,1,1,0,1,0,1,0,0,1,1,1
"238","pompous",10,0,0,0,0,2,0,0,1,2,0,1,0,1,2,1
"239","timorous",10,1,1,0,1,0,0,0,2,0,0,1,0,1,2,1
"240","untidy",10,1,0,3,2,0,0,0,1,0,1,1,1,0,0,0
"241","alert",9,1,1,1,0,2,0,0,0,0,0,0,0,4,0,0
"242","coherent",9,0,0,2,0,2,1,0,2,1,0,0,0,0,1,0
"243","loyal",9,1,2,1,1,0,0,0,0,0,2,0,0,0,2,0
"244","miserly",9,0,0,1,0,0,1,0,0,0,1,0,0,6,0,0
"245","prim",9,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
"246","roguish",9,0,3,0,1,0,0,0,0,2,0,0,0,0,2,1
"247","sedate",9,0,0,0,2,1,0,0,1,0,1,0,0,0,4,0
"248","cherubic",8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"249","covetous",8,0,0,0,0,3,0,0,0,2,0,1,1,1,0,0
"250","decisive",8,0,0,1,1,1,1,0,0,0,0,2,1,0,1,0
"251","derisive",8,0,0,0,1,2,0,0,1,1,0,1,0,1,0,1
"252","diligent",8,0,0,3,1,2,0,0,1,0,0,0,0,0,0,1
"253","jocular",8,0,0,1,1,1,0,3,1,0,0,1,0,0,0,0
"254","lenient",8,0,0,1,0,2,0,0,1,3,1,0,0,0,0,0
"255","logical",8,0,1,0,1,1,1,0,0,2,0,1,0,1,0,0
"256","lucid",8,0,0,0,1,0,1,0,4,0,0,2,0,0,0,0
"257","petty",8,0,1,1,1,0,0,0,0,0,0,1,1,0,1,2
"258","wily",8,0,1,0,0,0,0,0,0,1,0,1,2,1,2,0
"259","amicable",7,0,0,2,0,1,0,0,0,2,1,1,0,0,0,0
"260","amorous",7,0,1,0,0,0,0,0,0,0,0,3,1,0,1,1
"261","buoyant",7,0,0,0,0,0,0,1,0,1,0,3,0,1,1,0
"262","chatty",7,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0
"263","fickle",7,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0
"264","fretful",7,0,0,0,3,1,1,0,0,0,0,2,0,0,0,0
"265","hostile",7,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0
"266","inhuman",7,0,0,0,0,0,0,2,0,0,0,1,1,1,2,0
"267","showy",7,0,0,0,0,0,1,0,3,1,0,0,0,1,0,1
"268","slovenly",7,0,0,0,0,1,1,0,0,0,1,2,0,0,2,0
"269","sociable",7,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0
"270","tender",7,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0
"271","tense",7,0,0,0,0,0,1,3,1,1,0,0,0,1,0,0
"272","untiring",7,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1
"273","wishful",7,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0
"274","abusive",6,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0
"275","breezy",6,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1
"276","careworn",6,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"277","jaunty",6,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0
"278","lusty",6,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0
"279","ruthless",6,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0
"280","stubborn",6,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0
"281","taciturn",6,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0
"282","testy",6,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0
"283","tolerant",6,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
"284","trustful",6,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1
"285","unfair",6,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
"286","volatile",6,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0
"287","arrogant",5,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0
"288","artistic",5,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
"289","evasive",5,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0
"290","exacting",5,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0
"291","fidgety",5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1
"292","glib",5,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1
"293","impious",5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
"294","indirect",5,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"295","obliging",5,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0
"296","pliant",5,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1
"297","profane",5,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
"298","refined",5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"299","scheming",5,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0
"300","stalwart",5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"301","truthful",5,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
"302","unerring",5,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
"303","unmanly",5,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
"304","unpolite",5,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0
"305","warlike",5,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
"306","complex",4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"307","demure",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"308","devout",4,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0
"309","docile",4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"310","dominant",4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"311","flighty",4,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
"312","helpful",4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"313","lukewarm",4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"314","magnetic",4,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"315","mutinous",4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"316","reliable",4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"317","saintly",4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"318","shrewish",4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
"319","austere",3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"320","bristly",3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"321","callous",3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"322","caustic",3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"323","cavalier",3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"324","concise",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"325","cranky",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"326","devious",3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"327","flexible",3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"328","forward",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"329","impish",3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"330","informal",3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"331","just",3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"332","knavish",3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"333","mirthful",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"334","pert",3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"335","sensual",3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"336","tasteful",3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"337","unwary",3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
"338","valorous",3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"339","witty",3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"340","boorish",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"341","coy",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"342","grumpy",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"343","heedful",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"344","lawless",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"345","lax",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"346","saucy",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"347","twitchy",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"348","uncivil",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"349","urbane",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"350","valiant",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","wasteful",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"352","wordy",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"353","worrying",2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"354","acid",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
