"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","Crusoe","David Copperfield","Dombey and Son","Emma","Evelina","Frankenstein","Great Expectations","Hard Times","Little Dorrit","Mansfield Park","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Northanger Abbey","Oliver Twist","Our Mutual Friend","Persuasion","Pickwick","Pride and Prejudice","Sense and Sensibility","The Old Curiosity Shop","The unfortunate traveler"
"45","foolish",168,3,11,10,4,17,5,7,12,1,3,2,8,7,9,2,20,4,4,8,2,10,5,5,9,0
"46","profound",167,5,17,10,0,10,10,0,7,4,8,3,6,0,9,2,22,0,9,5,1,29,0,0,10,0
"47","calm",159,6,2,4,12,15,14,4,0,7,5,1,14,6,12,1,3,3,6,4,4,10,3,14,9,0
"48","clever",153,0,4,7,0,7,4,22,0,0,2,1,34,10,6,0,12,3,13,4,6,6,5,4,3,0
"49","cool",152,6,13,15,1,9,6,2,3,2,5,3,9,3,16,4,11,2,3,17,4,8,1,1,8,0
"50","generous",150,2,3,10,3,12,12,2,16,4,3,0,17,4,7,7,7,4,4,16,2,1,8,4,2,0
"51","severe",146,1,4,9,2,8,11,11,7,5,4,1,11,6,13,1,12,3,1,8,11,6,6,4,1,0
"52","merry",143,1,16,8,2,11,6,1,1,0,0,0,2,1,24,2,19,0,9,6,0,15,2,3,14,0
"53","ignorant",142,7,6,2,5,7,6,6,15,9,9,4,8,3,6,3,8,2,2,6,1,3,13,4,1,6
"54","tight",139,4,6,17,0,6,13,0,2,0,7,4,8,0,16,3,11,0,9,10,0,11,0,0,12,0
"55","fearful",138,7,11,6,1,6,4,5,4,9,5,1,6,4,5,3,8,9,7,5,3,10,4,5,10,0
"56","restless",137,9,12,12,0,11,11,0,2,3,4,2,6,2,11,5,10,2,2,8,1,11,0,6,7,0
"57","hasty",135,1,10,12,0,9,6,4,10,2,1,1,5,7,13,3,18,0,6,3,1,8,3,4,8,0
"58","bitter",133,5,9,6,2,8,11,2,1,16,6,1,5,5,12,3,16,1,7,6,0,2,2,1,5,1
"59","kind",131,0,1,3,0,16,14,14,6,4,1,3,8,6,13,1,14,2,2,5,1,1,5,1,10,0
"60","active",130,3,14,18,0,5,8,2,0,1,1,1,11,8,7,2,11,2,5,7,3,5,4,6,6,0
"61","smart",129,0,6,3,0,2,9,0,5,0,5,0,4,1,15,2,12,2,5,13,1,24,2,10,7,1
"62","coarse",128,8,9,6,0,4,9,0,0,4,18,3,8,2,11,1,17,3,4,6,2,7,1,0,5,0
"63","loving",128,8,6,18,1,27,19,0,0,0,1,5,14,1,4,2,4,1,1,12,1,0,0,1,2,0
"64","wise",128,3,14,6,7,12,6,3,0,0,2,2,11,0,8,4,5,3,4,11,3,11,3,1,4,5
"65","fierce",127,10,14,3,4,7,13,0,0,2,10,1,6,0,8,1,6,0,10,9,0,19,0,0,4,0
"66","mild",125,0,10,7,0,11,20,4,1,4,2,3,7,6,21,3,3,2,1,5,1,1,0,0,12,1
"67","awkward",119,1,4,5,3,6,4,8,9,0,1,1,5,4,10,4,17,1,2,6,3,12,7,3,3,0
"68","intimate",116,4,4,3,0,3,7,9,4,3,2,0,7,10,3,0,5,3,2,9,7,7,11,9,4,0
"69","genteel",115,1,5,9,0,15,14,1,8,0,1,2,12,1,7,3,15,1,1,4,0,2,3,3,7,0
"70","nervous",114,2,3,2,0,11,7,9,1,5,7,2,4,2,8,3,13,0,5,6,3,12,3,5,1,0
"71","polite",112,4,1,10,0,8,10,1,9,0,6,1,11,0,7,4,5,3,2,13,3,2,4,4,4,0
"72","hearty",111,0,14,7,2,8,1,1,4,0,1,0,3,3,9,1,18,1,7,5,2,16,2,1,5,0
"73","jealous",108,0,1,5,1,9,10,3,0,0,3,0,9,3,8,0,16,4,1,11,3,5,3,6,7,0
"74","elegant",107,0,3,8,0,3,6,15,5,0,3,1,5,3,2,1,12,1,1,5,10,5,11,6,1,0
"75","exact",107,3,4,8,3,6,10,3,2,0,7,5,6,2,4,3,4,1,4,12,4,4,2,2,8,0
"76","childish",106,0,3,13,0,20,20,0,1,2,4,3,5,0,6,5,4,0,2,8,0,4,0,0,5,1
"77","modest",106,2,3,5,0,13,7,3,3,1,2,3,8,11,7,4,4,1,2,12,3,2,2,2,5,1
"78","confused",105,6,2,10,5,7,12,1,4,3,5,1,7,1,5,8,6,1,4,7,0,6,1,1,2,0
"79","selfish",105,1,1,9,0,10,5,2,0,3,0,2,5,10,14,1,6,3,2,9,3,2,5,9,3,0
"80","stern",105,3,8,8,9,11,14,0,0,0,3,4,11,0,4,2,6,0,2,11,0,8,0,0,1,0
"81","jolly",104,0,5,3,0,1,1,0,0,0,18,1,1,0,16,4,5,0,4,21,0,13,0,0,11,0
"82","timid",104,7,7,8,0,11,15,0,3,1,0,2,10,1,7,2,6,0,2,9,0,2,0,0,11,0
"83","careless",103,5,9,6,0,3,6,2,4,1,2,2,7,6,10,2,9,2,2,8,4,3,1,4,5,0
"84","cunning",103,1,6,4,1,6,3,0,2,0,2,3,0,1,10,1,17,0,8,8,2,11,1,2,13,1
"85","faithful",101,3,3,19,8,3,6,1,4,1,3,2,12,1,4,0,8,5,4,6,0,2,1,1,4,0
"86","civil",94,0,6,3,3,5,2,8,5,0,0,1,5,7,5,2,4,2,3,2,2,2,14,12,1,0
"87","vague",93,3,7,6,0,6,13,0,0,0,5,3,8,0,4,3,5,0,1,8,1,6,2,0,12,0
"88","social",92,3,6,3,0,5,9,5,0,1,4,5,10,2,12,2,3,1,0,12,1,3,1,0,4,0
"89","direct",87,6,3,5,0,2,6,6,1,1,5,3,9,3,7,2,3,3,1,6,2,2,2,6,2,1
"90","worldly",87,3,1,13,0,10,8,0,0,0,4,0,12,2,6,0,5,2,1,6,5,5,2,2,0,0
"91","graceful",85,0,7,6,0,0,10,3,1,1,3,4,9,1,6,3,10,2,1,6,1,5,0,1,5,0
"92","stable",73,2,18,4,0,4,4,2,0,0,2,2,2,2,4,0,6,0,0,3,0,7,0,2,9,0
"93","strict",73,3,5,4,1,2,1,3,2,0,5,1,3,3,6,2,7,1,2,8,5,4,0,1,4,0
"94","gallant",72,1,8,2,0,7,5,9,0,2,1,0,6,0,6,1,5,1,2,8,1,1,1,0,2,3
"95","sincere",71,1,3,1,3,5,4,5,3,2,1,1,3,3,1,1,1,5,0,0,3,1,9,12,2,1
"96","animated",70,3,0,2,1,1,4,5,3,5,2,0,2,8,5,2,3,0,1,3,1,8,2,7,1,1
"97","rational",70,0,3,1,7,3,5,15,3,2,0,1,1,3,5,0,1,3,1,1,4,1,8,2,0,0
"98","sloppy",70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,67,0,0,0,0,1,0
"99","intense",68,1,3,7,0,2,1,0,1,6,0,1,3,1,6,1,8,1,7,2,0,17,0,0,0,0
"100","musical",68,2,2,13,0,3,4,11,0,1,2,0,3,1,3,5,4,0,2,2,1,2,1,5,1,0
"101","prudent",68,0,6,6,0,3,2,3,4,1,2,0,6,1,6,2,3,0,4,0,2,2,3,6,6,0
"102","peaceful",67,3,3,7,0,4,5,0,3,5,1,1,7,0,7,0,5,0,4,5,0,3,0,0,4,0
"103","cordial",65,1,3,6,5,7,3,4,1,1,2,1,5,4,6,1,3,1,0,1,2,3,1,1,3,0
"104","cautious",64,4,5,1,3,0,9,5,0,0,2,1,3,1,4,0,3,0,2,4,2,4,4,1,6,0
"105","noisy",64,0,9,2,0,0,3,2,1,1,1,2,4,4,6,1,7,0,4,2,0,2,2,3,8,0
"106","devilish",62,0,2,2,0,3,17,0,1,1,1,5,2,0,7,2,5,2,1,3,0,4,0,0,4,0
"107","emphatic",62,3,1,6,0,1,11,0,0,0,3,0,4,0,1,0,5,0,1,14,0,9,1,0,2,0
"108","rude",61,0,6,2,1,3,2,4,8,5,2,1,1,1,4,0,1,3,1,3,0,3,3,3,4,0
"109","placid",60,1,3,6,0,8,2,0,1,3,6,0,3,3,4,0,1,2,0,2,1,11,0,0,3,0
"110","sullen",59,1,11,3,0,6,8,0,2,1,1,1,5,1,4,1,2,1,3,4,0,3,0,0,1,0
"111","thorough",58,2,6,2,1,1,3,11,0,0,0,1,2,3,2,0,3,1,1,4,2,0,2,5,0,6
"112","haughty",57,1,3,6,0,2,20,0,0,1,2,0,5,0,3,0,2,0,3,1,0,5,2,1,0,0
"113","brisk",56,2,9,2,0,4,2,0,0,0,0,0,4,1,9,4,3,0,1,8,0,6,0,0,1,0
"114","formal",56,2,1,3,2,5,6,3,3,0,1,1,3,1,2,2,1,0,1,4,2,3,6,2,2,0
"115","shy",55,1,1,9,2,5,2,0,2,0,1,1,7,2,4,2,0,0,0,8,3,0,2,0,3,0
"116","moderate",54,3,1,4,0,2,2,4,1,4,3,0,1,1,7,3,1,3,1,2,0,3,1,4,2,1
"117","vigorous",54,2,1,4,0,5,5,0,0,0,2,0,5,0,7,1,3,1,5,2,1,3,0,2,5,0
"118","punctual",52,0,1,5,0,5,5,1,0,0,3,1,1,1,4,1,7,0,1,7,0,5,3,1,0,0
"119","contrary",50,0,1,3,9,14,1,1,2,1,0,1,2,2,0,1,0,1,1,2,1,2,3,2,0,0
"120","fiery",50,0,3,4,1,4,3,0,0,0,1,3,3,0,13,2,3,0,0,4,0,3,0,0,2,1
"121","frank",49,0,6,4,0,3,9,0,0,0,2,1,4,2,5,2,2,0,2,1,1,2,0,2,1,0
"122","insolent",49,2,0,2,1,0,2,3,3,0,0,0,8,0,1,1,6,0,2,5,0,2,5,2,2,2
"123","abrupt",48,3,2,2,0,5,2,1,8,0,1,1,2,0,1,2,3,0,2,3,0,2,1,0,7,0
"124","daring",48,1,10,1,2,2,5,1,2,0,2,1,4,3,1,2,0,0,0,4,0,2,2,0,2,1
"125","literary",46,0,0,0,0,0,1,1,0,1,0,0,0,0,5,0,12,1,1,21,0,2,0,0,1,0
"126","playful",46,0,1,5,0,2,1,1,0,0,2,0,1,3,9,0,4,1,2,8,0,3,2,0,1,0
"127","rigid",46,0,4,4,0,5,6,0,0,0,0,2,6,0,3,1,4,0,4,4,1,1,0,0,1,0
"128","serene",45,2,1,3,1,4,8,0,1,5,2,1,5,0,4,2,0,0,0,2,0,3,0,0,1,0
"129","discreet",44,2,1,3,0,3,4,2,0,0,1,2,0,1,3,1,3,0,2,12,1,1,0,0,2,0
"130","harsh",44,4,4,3,0,2,4,1,1,4,0,0,1,0,4,0,9,0,0,1,0,4,0,0,2,0
"131","languid",44,0,3,6,0,2,2,1,2,1,0,1,1,3,5,0,4,1,1,5,0,1,0,3,2,0
"132","sly",44,1,3,2,0,0,5,1,0,1,1,0,3,0,1,0,3,2,4,4,0,4,2,3,4,0
"133","unkind",44,1,2,2,0,2,5,1,1,0,1,3,3,6,0,1,1,4,1,1,3,1,0,4,1,0
"134","dutiful",43,2,0,5,0,2,6,1,3,0,0,1,3,0,9,1,1,0,1,4,2,1,0,0,1,0
"135","surly",43,0,4,1,1,1,0,0,1,0,1,0,2,0,6,0,0,0,5,7,0,12,0,0,2,0
"136","tame",43,1,3,0,20,0,4,0,1,0,2,0,2,1,2,1,0,0,0,0,0,1,0,2,2,1
"137","fervent",42,3,1,3,0,6,4,0,2,1,1,0,2,1,2,0,3,0,2,3,0,1,0,3,4,0
"138","gruff",41,3,4,3,0,2,8,0,0,1,3,0,1,0,4,1,4,0,1,2,0,2,0,0,2,0
"139","negative",41,1,2,2,1,1,5,1,1,0,2,0,5,2,4,1,0,0,1,3,2,2,2,1,2,0
"140","precise",41,1,1,1,0,0,3,1,0,0,2,0,5,0,5,1,2,0,5,2,0,10,0,1,0,1
"141","shrewd",41,3,1,5,0,0,5,0,0,0,0,1,3,0,9,1,1,0,2,3,1,2,0,1,2,1
"142","lazy",40,1,4,0,0,10,1,1,0,0,1,0,0,1,4,1,4,1,2,1,0,4,0,0,4,0
"143","sunny",39,4,2,3,0,6,5,0,0,1,1,3,3,0,1,0,2,0,0,4,1,1,0,0,2,0
"144","live",38,3,3,2,0,2,2,0,0,2,3,0,0,0,4,3,1,0,1,7,0,5,0,0,0,0
"145","tough",38,0,3,5,1,1,12,0,0,0,1,1,3,1,4,0,1,0,0,2,0,1,0,0,1,1
"146","affable",37,0,2,6,0,2,4,0,1,0,1,0,8,0,2,1,1,0,0,3,0,3,1,2,0,0
"147","eloquent",37,1,0,10,0,2,2,0,0,1,0,0,0,1,5,1,0,0,0,1,3,5,1,0,2,2
"148","manly",37,0,4,3,0,2,1,0,2,1,1,0,2,2,5,1,3,0,0,3,1,1,0,3,2,0
"149","greedy",36,3,2,4,0,2,1,0,0,0,3,3,0,0,3,1,3,2,0,7,0,1,0,0,1,0
"150","merciful",36,4,1,0,3,1,1,0,0,0,2,1,4,2,3,0,2,0,1,4,1,2,0,0,2,2
"151","pious",35,0,2,1,0,4,1,0,0,0,1,1,4,0,10,1,3,0,0,4,0,2,0,0,1,0
"152","critical",34,0,2,1,0,1,1,2,2,1,2,0,0,3,0,1,2,1,3,3,1,3,1,1,3,0
"153","speedy",34,0,1,3,0,0,0,1,1,1,0,0,2,2,2,0,1,4,3,0,1,3,2,4,3,0
"154","verbal",34,1,0,3,0,2,2,1,0,0,3,0,4,0,5,0,4,0,0,2,0,4,0,1,2,0
"155","firm",33,0,2,4,2,5,1,2,1,1,2,0,1,0,2,2,2,1,1,1,0,0,2,1,0,0
"156","inward",33,2,1,7,0,2,4,1,2,0,2,0,3,0,2,0,1,0,2,0,0,4,0,0,0,0
"157","blunt",32,1,3,1,0,1,6,1,0,1,2,0,3,0,2,0,1,0,3,4,0,1,0,1,1,0
"158","clumsy",32,2,4,2,3,1,1,0,0,0,3,0,5,0,3,0,1,0,0,5,1,1,0,0,0,0
"159","genial",32,1,2,8,0,1,4,0,0,1,1,0,2,0,4,2,1,0,0,3,0,0,0,1,1,0
"160","maternal",31,1,0,2,0,0,1,0,1,1,0,0,4,5,0,0,3,1,0,5,0,3,2,2,0,0
"161","reckless",31,1,8,0,0,0,4,0,0,0,5,0,1,0,2,0,2,0,1,5,0,1,0,0,1,0
"162","scornful",31,0,2,2,0,1,3,1,0,0,3,1,3,0,4,0,3,0,1,5,0,1,0,0,1,0
"163","stormy",31,1,2,0,0,6,4,1,2,0,3,0,2,1,2,0,1,1,0,4,0,1,0,0,0,0
"164","dainty",30,2,1,2,0,0,7,0,1,0,0,0,3,0,1,1,5,0,1,1,0,3,0,0,2,0
"165","sulky",30,0,0,3,0,1,2,0,1,0,6,5,0,0,4,0,2,0,1,1,0,3,0,0,1,0
"166","womanly",30,0,0,3,0,1,4,1,0,0,1,3,5,1,1,2,1,0,1,4,0,1,0,0,0,1
"167","bashful",29,0,0,2,0,3,1,0,0,0,1,0,7,0,4,0,1,0,1,1,0,4,1,1,2,0
"168","lifeless",29,1,3,3,0,1,1,0,2,9,1,0,0,0,0,0,3,0,2,0,1,2,0,0,0,0
"169","meek",29,0,1,2,0,2,5,0,0,0,2,1,1,0,4,0,2,0,0,8,0,1,0,0,0,0
"170","rugged",29,2,2,2,0,4,3,0,0,4,0,2,3,0,2,1,0,0,0,0,0,1,0,0,3,0
"171","doleful",28,3,1,1,0,4,2,1,1,0,2,1,6,0,2,1,1,0,0,1,0,0,1,0,0,0
"172","impudent",28,0,0,0,0,3,2,1,2,0,0,0,1,1,1,1,2,2,1,4,0,4,1,0,1,1
"173","zealous",28,1,2,5,0,1,3,0,0,0,1,0,1,0,5,0,3,0,1,0,0,3,0,1,0,1
"174","mature",27,1,0,1,0,2,2,0,1,0,0,1,1,0,1,0,1,1,1,11,1,0,1,0,1,0
"175","orderly",27,1,1,3,0,7,3,0,0,0,1,0,0,1,1,3,0,0,0,5,0,0,1,0,0,0
"176","accurate",26,1,0,1,0,1,2,0,0,1,1,1,4,1,3,2,2,0,1,1,0,3,1,0,0,0
"177","aloof",26,0,7,3,0,1,1,0,2,0,0,0,3,0,4,0,0,0,1,2,0,1,1,0,0,0
"178","boyish",26,0,1,2,0,4,3,1,0,0,4,0,0,0,1,1,3,0,0,3,0,1,0,1,1,0
"179","candid",26,0,3,5,0,0,0,0,1,0,0,1,1,1,4,2,0,1,0,2,0,1,1,2,1,0
"180","courtly",26,3,3,6,0,1,2,0,0,0,0,0,7,0,2,2,0,0,0,0,0,0,0,0,0,0
"181","uncouth",25,0,3,2,1,0,0,0,0,3,0,0,0,0,1,1,5,0,1,0,0,3,0,0,5,0
"182","abstract",24,0,7,1,0,3,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,2,0,0,4,0
"183","casual",24,2,1,1,2,2,1,0,0,0,0,0,2,0,1,0,1,0,0,6,0,3,1,0,1,0
"184","feminine",24,1,1,1,0,0,1,1,1,2,1,0,0,3,1,2,1,0,1,4,0,1,0,1,1,0
"185","pensive",24,1,0,0,4,1,6,1,0,1,0,0,0,0,2,0,2,0,0,2,2,0,0,0,2,0
"186","prompt",24,0,0,3,0,1,2,2,0,0,0,0,1,0,2,1,4,0,3,0,1,3,1,0,0,0
"187","vivid",24,2,1,0,0,1,2,0,1,1,2,0,4,0,2,0,3,0,4,0,0,1,0,0,0,0
"188","polished",23,1,4,0,0,3,1,0,0,0,0,0,6,0,3,0,0,0,0,0,2,1,2,0,0,0
"189","defiant",22,0,0,3,0,3,5,0,0,0,1,4,1,0,2,0,0,0,0,3,0,0,0,0,0,0
"190","fanciful",22,0,1,0,0,3,1,3,0,1,0,2,4,1,1,0,0,0,0,4,0,0,0,1,0,0
"191","heedless",22,1,2,1,0,1,1,0,1,0,0,2,1,1,2,2,0,1,2,1,1,1,0,0,1,0
"192","juvenile",22,0,0,2,0,2,6,0,0,0,1,1,0,0,1,0,4,0,2,0,0,2,0,1,0,0
"193","spirited",22,0,0,0,0,0,2,2,1,0,0,1,4,2,0,1,1,0,1,0,0,2,0,3,1,1
"194","decisive",21,0,0,1,0,1,1,4,1,1,1,0,0,3,0,0,2,0,1,0,1,1,2,1,0,0
"195","shallow",21,0,3,2,0,1,0,0,0,0,1,0,3,0,2,1,0,1,1,4,0,1,0,0,1,0
"196","bland",20,0,2,2,0,2,2,0,0,0,0,0,1,0,4,1,0,0,0,3,0,3,0,0,0,0
"197","dreamy",20,0,2,0,0,3,1,0,0,0,1,1,4,0,4,1,2,0,0,0,0,0,0,0,1,0
"198","envious",20,0,1,1,0,1,1,2,1,0,2,0,0,0,1,1,3,0,0,2,0,1,0,0,3,0
"199","explicit",20,2,2,3,0,0,0,0,2,0,1,0,2,0,0,0,1,1,1,2,1,1,1,0,0,0
"200","forcible",19,2,3,1,0,0,1,0,1,1,0,0,2,0,2,1,0,0,0,0,0,1,0,0,3,1
"201","boastful",18,3,0,1,0,1,0,1,0,0,0,1,1,0,2,0,1,0,0,5,0,1,0,0,1,0
"202","brutal",18,0,1,1,1,1,1,1,4,0,3,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0
"203","chaste",18,1,2,1,0,0,1,0,0,0,0,2,1,0,2,1,2,0,3,0,0,1,0,0,1,0
"204","heroic",18,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,4,1,3,0,4,0,0,0,0
"205","humorous",18,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,2,0,1,0,0,7,0,0,2,0
"206","literal",18,0,0,5,0,1,0,0,1,0,0,0,2,0,2,0,2,0,0,4,0,0,0,0,1,0
"207","passive",18,0,1,0,0,2,0,0,2,1,0,1,1,1,2,1,1,0,0,1,0,2,0,0,2,0
"208","wary",18,2,0,2,0,2,1,0,0,0,0,1,0,0,1,0,0,0,2,3,1,2,0,0,1,0
"209","earthy",17,0,1,2,0,1,3,0,0,0,2,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0
"210","jovial",17,0,3,0,0,1,2,0,0,0,0,0,0,0,4,0,3,0,0,1,0,2,0,0,1,0
"211","lavish",17,0,3,1,0,0,1,0,1,0,4,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0
"212","sour",17,0,1,1,0,0,1,1,0,0,3,1,1,0,3,0,1,0,0,1,0,1,0,0,2,0
"213","tidy",17,0,1,4,0,1,1,0,0,0,0,1,0,0,1,0,2,1,1,3,0,0,0,1,0,0
"214","affected",16,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,2,1,1,0,1,4,0,0,0,0
"215","definite",16,2,1,3,0,2,1,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
"216","humane",16,1,0,3,0,0,0,0,1,0,0,0,1,0,2,0,0,0,4,0,0,2,0,0,1,1
"217","patient",16,0,2,3,0,1,0,0,0,0,0,4,0,0,0,1,3,0,0,2,0,0,0,0,0,0
"218","rash",16,0,1,2,0,1,3,0,0,1,1,0,0,0,2,0,2,0,0,1,0,1,0,1,0,0
"219","reserved",16,1,0,0,0,0,1,2,0,0,1,3,2,1,0,0,0,0,0,3,1,1,0,0,0,0
"220","sedate",16,0,0,0,4,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4,1,0,0,0
"221","spiteful",16,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,2,0,0,4,0,1,0,0,3,0
"222","angelic",15,0,2,0,0,1,5,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"223","cowardly",15,0,2,0,0,0,0,0,3,0,1,0,0,0,1,0,3,1,3,1,0,0,0,0,0,0
"224","crafty",15,0,4,0,0,2,2,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,2,0
"225","dogged",15,2,2,1,0,0,1,0,0,0,1,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0
"226","frugal",15,1,1,2,0,0,3,0,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,1,0
"227","servile",15,0,1,1,0,1,0,0,0,0,2,1,1,0,4,2,0,0,0,1,0,1,0,0,0,0
"228","studious",15,4,0,2,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0
"229","hardened",14,0,0,2,3,0,0,0,0,0,1,1,0,1,0,0,2,0,1,2,0,1,0,0,0,0
"230","ironical",14,0,1,0,0,0,0,0,2,0,0,0,1,0,3,0,1,0,3,3,0,0,0,0,0,0
"231","peevish",14,1,1,0,0,0,2,0,0,0,0,1,1,0,3,0,3,0,1,0,0,0,1,0,0,0
