"MR1";"MR2";"MR5";"MR4";"MR10";"MR3";"MR8";"MR6";"MR7";"MR9"
"afraid";0.111525034091007;0.935458336533099;0.133328021595977;0.0255690503332332;0.178711211886059;0.00932536645021083;0.0290610787253133;0.0944554277660486;-0.0627755478720935;-0.00117802412580697
"beautiful";0.433799839163377;0.208974192096562;0.657595706690892;0.134806490685118;0.372221992529913;0.015841218272916;0.0510313956958166;0.368337574547211;-0.18610541890379;0.0462020074237706
"best";0.29181398702052;0.0632032540564753;0.0534291019670009;0.885493961224286;0.142023774243626;-0.116058284743967;0.222422522046328;0.191411033084736;0.0172963811826313;0.0383737732843098
"cheerful";0.315401131766351;0.499772043291429;0.258681445020898;0.32330731179977;0.291113376392449;0.223671808106778;0.377541064114222;0.363036051196381;0.154594496650309;0.116186977205375
"delighted";0.777424780855076;0.215053164183845;0.243751277199914;0.171232171076388;0.413783930261168;-0.0505855559703737;0.117161115090071;-0.0252825500602514;-0.186479506715634;0.0790865446105835
"delightful";0.72590074434783;0.324643869924296;-0.0226183988959143;0.304692942894456;0.260263512799846;-0.0865610392795808;0.0756978049987384;0.191672888870186;-0.0256396569567545;0.248809058026124
"different";0.738874442653804;0.0609721639939023;0.207415336772024;0.126173054994141;0.236635951871834;0.256919842011573;0.308136366301939;0.309577353661101;-0.00993095012392725;-0.150488229302669
"extraordinary";0.454935962206818;0.203867447360308;0.316525493144534;0.242951758440951;0.1504744869201;0.243299014071474;0.110411496758973;0.699404291389539;0.00863496740865183;0.00590430440159074
"familiar";0.187564278855258;0.389336892127971;0.500335335726236;0.586983264463793;0.285835505723387;0.325149642837482;0.0247272401551701;-0.0840304591735795;-0.0657409494293953;-0.124720308492045
"friendly";0.756177135913339;0.169018981370429;0.380630099618005;0.256759289282036;0.144897264122625;0.142049290550046;0.168019813554351;0.277297843811838;0.124841723902392;0.148991560319761
"gentle";0.360737150885011;0.287800837020525;0.335401236334596;0.312238583583612;0.6085470728284;0.345794839703429;0.191925727824422;0.128814500920505;0.10502876474858;0.0892538125802694
"happy";0.0382330266296052;0.0280532633874588;0.0620267144747853;-0.0433749710958507;0.0195805408867536;0.948784192130765;0.0146574408282207;0.0921930967116402;0.00631348002917977;-0.00329446700727019
"natural";0.374073774356026;0.266364246609554;0.793941185385443;0.0725706236638754;0.118168312265705;0.102121801536516;0.264571619133275;0.162628650391074;0.0818766251062868;-0.0151769990460804
"pleasant";0.278214225535258;0.210859800623188;0.299224711504364;0.449855685892332;0.275953987731403;0.00664191665885504;0.702442702759343;0.101344505398951;-0.021514911038463;0.00394204231241944
"proud";0.262352149055394;0.676900832416918;0.436972475236606;0.321838451871864;0.0868768332391794;0.0949563440046824;0.344958021687589;0.0616090519093631;0.186788254774879;0.0300242992596632
"quiet";0.930102682709845;0.0652810224796007;0.273305761146585;0.136969480562898;0.0323346676995288;0.0524033863695696;0.058840482973577;0.0865004281178254;0.0801817046208064;-0.117932268702457
"strong";0.425177949358419;0.368945242807655;0.198461155068442;0.23664410423606;0.691989745096113;-0.0683538225517197;0.250830370656196;0.182015993453758;-0.0285554691543289;-0.049409685502845
