"MR1";"MR4";"MR2";"MR3"
"afraid";0.553195778311135;0.6421186333196;0.166870676215135;-0.155700158641339
"beautiful";0.555684005005402;-0.247265780700169;0.700609164812907;0.204170008021504
"best";-0.0305229223689888;0.0424317887462141;0.0266619330704874;0.656932937571058
"comfortable";0.369105798299298;0.300960818309022;0.347520865915962;-0.315584530431974
"curious";0.57116084041116;0.470260630927892;0.197321814837668;0.0676257303203366
"different";0.354219820692714;0.502364120078542;0.0572122230090278;-0.0138467230635151
"extraordinary";-0.362206215244787;0.259423216692366;0.58250973197385;0.449690447059378
"greatest";0.681960460767308;0.0391019027957754;-0.0102636960716706;-0.0627948324336229
"happy";0.765712909445131;0.409510960232539;0.330688775111312;-0.00568231854351731
"natural";0.711193186768462;0.128366853484779;-0.0147838865388395;-0.0143944643033949
"pleasant";0.473435024996852;0.484196526967702;0.313808158323225;-0.199221588656542
"proud";0.00561530403384659;0.687242921125139;0.0748130807776504;0.187306169101959
"quiet";0.396048986436941;0.303264158873054;0.101150815931457;0.0993143791093201
"rich";0.625619548903619;0.282867463296748;-0.0324139922404073;0.698302950146042
"safe";0.702775158100727;0.193259225916193;0.368180472734386;0.049304904833313
"strong";0.339061117203071;0.459126608214967;0.663056759619671;0.0441218477464295
"weak";0.0535127485980492;0.289843404354494;0.818155514099031;-0.125478367168989
"worth";0.100445519784106;0.508524478238561;0.200988454678427;0.0712003585765091
